2.124268,2.528000e-06,256,1,1,256,1,1,8,0,0,,,"Tesla K40c (0)","2","14","transDouble(double*, int) [99]"
2.126050,3.520000e-06,512,1,1,256,1,1,8,0,0,,,"Tesla K40c (0)","2","14","transDouble(double*, int) [99]"
2.129984,5.600000e-06,1024,1,1,256,1,1,8,0,0,,,"Tesla K40c (0)","2","14","transDouble(double*, int) [99]"
2.143911,9.664000e-06,2048,1,1,256,1,1,8,0,0,,,"Tesla K40c (0)","2","14","transDouble(double*, int) [99]"
2.158552,1.779200e-05,4096,1,1,256,1,1,8,0,0,,,"Tesla K40c (0)","2","14","transDouble(double*, int) [99]"
2.199538,3.411200e-05,8192,1,1,256,1,1,8,0,0,,,"Tesla K40c (0)","2","14","transDouble(double*, int) [99]"
2.253448,6.659100e-05,16384,1,1,256,1,1,8,0,0,,,"Tesla K40c (0)","2","14","transDouble(double*, int) [99]"
2.430347,1.318070e-04,32768,1,1,256,1,1,8,0,0,,,"Tesla K40c (0)","2","14","transDouble(double*, int) [99]"
2.628537,2.615350e-04,65536,1,1,256,1,1,8,0,0,,,"Tesla K40c (0)","2","14","transDouble(double*, int) [99]"
3.149760,5.225580e-04,131072,1,1,256,1,1,8,0,0,,,"Tesla K40c (0)","2","14","transDouble(double*, int) [99]"
4.166253,1.044604e-03,262144,1,1,256,1,1,8,0,0,,,"Tesla K40c (0)","2","14","transDouble(double*, int) [99]"
6.181324,2.088310e-03,524288,1,1,256,1,1,8,0,0,,,"Tesla K40c (0)","2","14","transDouble(double*, int) [99]"
