2772,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.947687,1.182979,0.780605,29.657013,153.377681,99.947687,1.182979,0.155790,0.088247,0.042926,0.000000,0.000000,0.000000,18.417766,175.222828,191.556108,37.039169,0.000000,64.570490,80.069324,80.069324,50.372227,0.000000,37.039169,0.000000,0.000000,1.367275,7853.000000,30.419608,0.000000,0.000000,1.200000,1.006957,2.693954,2.693954,0,0,1018813950,48852465,130697028,660086,0,0,0,118105795,1097299,237517588,1199593,0.000000,0.000000,1271.014824,60.945580,37.039193,191.557705,0.000000,0.000000,73373452,49495050,1073813764,1116721679,42600007296,0,0,21300003648,0,0,0,0,0,"High (7)","Low (1)","Idle (0)","Low (2)","Idle (0)","High (7)","Low (2)","Low (1)","Idle (0)",1924181325,2223948649,1979167662,0.000000,21300003648,0,6969373488,0,760714416,29675546208,1621320624,0,0.000000,0,0.000000,0,0.000000,237517434,1199583,0,191.556108,0,6.816826,0.000000,8.111759,0.000000
3024,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.943460,1.172322,0.780721,29.811239,141.327353,99.943460,1.172322,0.156329,0.088277,0.042982,0.000000,0.000000,0.000000,19.402624,160.942181,176.659191,37.264048,0.000000,64.575172,80.000000,80.000000,50.384593,0.000000,37.264048,0.000000,0.000000,1.355590,8564.000000,30.162924,0.000000,0.000000,1.200000,1.005361,2.696296,2.696296,0,0,1322697600,63323291,169827840,786240,0,5,0,160697003,1301719,308629590,1428845,0.000000,0.000000,1277.624511,61.165446,37.264066,176.659809,0.000000,648.000000,95180266,64152000,1397952270,1449803059,55306395648,0,0,27653197824,0,0,0,0,0,"High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",2497262400,2887656972,2570103558,0.000000,27653197824,0,9034841088,0,987614208,38526098688,2094107904,0,0.000000,0,0.000000,0,0.000000,308629440,1428840,0,176.659191,0,6.757426,0.000000,8.250920,0.000000
3276,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.992657,1.166025,0.780614,29.580088,129.444489,99.992657,1.166025,0.152932,0.088302,0.042878,0.000000,0.000000,0.000000,17.269088,147.773296,161.687072,36.948022,0.000000,64.578164,80.058651,80.058651,49.245850,0.000000,36.948022,0.000000,0.000000,1.344348,9275.000000,29.903193,0.000000,0.000000,1.200000,1.004342,2.692308,2.692308,0,0,1681693650,80428350,215601750,921375,0,8,0,183266712,1531476,392107918,1675680,0.000000,0.000000,1267.718071,60.629635,36.948041,161.687651,0.000000,809.000000,120951071,81449550,1775277552,1843168214,70317217152,0,0,35158608576,0,0,0,0,0,"High (7)","Low (1)","Idle (0)","Low (1)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",3174136875,3659565456,3256081156,0.000000,35158608576,0,11472696144,0,1255664592,48981651264,2650847472,0,0.000000,0,0.000000,0,0.000000,392107716,1675674,0,161.687072,0,6.726372,0.000000,8.473997,0.000000
3528,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.976883,1.165604,0.780684,29.760382,120.931076,99.976883,1.165604,0.157925,0.088324,0.042958,0.000000,0.000000,0.000000,19.764057,137.442578,151.163845,37.200478,0.000000,64.581446,80.000000,80.000000,46.394298,0.000000,37.200478,0.000000,0.000000,1.349681,9986.000000,30.038965,0.000000,0.000000,1.200000,1.003224,2.695556,2.695556,0,0,2100394800,100341231,269606232,1069866,0,0,0,260378612,1768278,490092226,1944814,0.000000,0.000000,1275.444947,60.931267,37.200486,151.164156,0.000000,0.000000,150968578,101606400,2213887933,2301958026,87824507904,0,0,43912253952,0,0,0,0,0,"High (7)","Low (1)","Idle (0)","Low (2)","Idle (0)","High (7)","Low (2)","Low (1)","Idle (0)",3963443400,4589369425,4085702318,0.000000,43912253952,0,14313801600,0,1568294784,61175943360,3298397760,0,0.000000,0,0.000000,0,0.000000,490092120,1944810,0,151.163845,0,6.724536,0.000000,8.276053,0.000000
3780,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.948245,1.164189,0.780806,29.683228,112.576389,99.948245,1.164189,0.154086,0.088343,0.042922,0.000000,0.000000,0.000000,18.005416,128.967708,140.631140,37.080476,0.000000,64.582215,80.050826,80.050826,52.016954,0.000000,37.080476,0.000000,0.000000,1.343574,10697.000000,29.891736,0.000000,0.000000,1.200000,1.002962,2.694222,2.694222,0,0,2583393750,123383087,331439850,1227555,0,4,0,292515862,2046102,602409252,2231153,0.000000,0.000000,1272.138328,60.757426,37.080483,140.631644,0.000000,264.000000,185621626,124841250,2714093521,2831023175,108020304000,0,0,54010152000,0,0,0,0,0,"High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",4873820625,5624808429,5005613041,0.000000,54010152000,0,17589020400,0,1928934000,75242714400,4043617200,0,0.000000,0,0.000000,0,0.000000,602409150,2231145,0,140.631140,0,6.715884,0.000000,8.448785,0.000000
4032,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.992168,1.166297,0.780850,29.803934,105.969542,99.992168,1.166297,0.155652,0.088359,0.042940,0.000000,0.000000,0.000000,19.324990,121.340050,132.461926,37.254917,0.000000,64.552756,80.000000,80.000000,44.319672,0.000000,37.254917,0.000000,0.000000,1.347833,11408.000000,29.992362,0.000000,0.000000,1.200000,1.013003,2.695000,2.695000,0,0,3135283200,151240506,402361344,1397088,0,10,0,379480307,2326881,731566330,2540168,0.000000,0.000000,1277.311442,61.615241,37.254930,132.462344,0.000000,546.000000,225546643,151372800,3327732711,3436887651,131096641536,0,0,65548320768,0,0,0,0,0,"High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",5913907200,6834419853,6083257246,0.000000,65548320768,0,21329215488,0,2341011456,91315703808,4893364224,0,0.000000,0,0.000000,0,0.000000,731566080,2540160,0,132.461926,0,6.732259,0.000000,8.425991,0.000000
4284,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.973598,1.159527,0.780768,29.646187,99.208154,99.973598,1.159527,0.156321,0.088374,0.042885,0.000000,0.000000,0.000000,19.413461,113.749846,123.940720,37.036973,0.000000,64.576457,80.044843,80.044843,49.136287,0.000000,37.036973,0.000000,0.000000,1.340785,12119.000000,29.838384,0.000000,0.000000,1.200000,1.004923,2.692923,2.692923,0,0,3760655850,179960526,482245596,1575966,0,3,0,459689402,2630343,876994976,2866002,0.000000,0.000000,1270.550865,60.800299,37.036981,123.940979,0.000000,136.000000,270153658,181419750,3969624642,4121211023,157245556608,0,0,78622778304,0,0,0,0,0,"High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",7092341775,8201021379,7300359086,0.000000,78622778304,0,25565249808,0,2807956368,109528651008,5854497264,0,0.000000,0,0.000000,0,0.000000,876994776,2865996,0,123.940720,0,6.693042,0.000000,8.479834,0.000000
4536,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.986286,1.170292,0.780873,29.879979,94.435490,99.986286,1.170292,0.156724,0.088387,0.042969,0.000000,0.000000,0.000000,19.567234,106.836080,118.044362,37.349974,0.000000,64.573685,80.000000,80.000000,46.429452,0.000000,37.349974,0.000000,0.000000,1.353705,12830.000000,30.127877,0.000000,0.000000,1.200000,1.005868,2.696296,2.696296,0,0,4464104400,213823831,573168960,1769040,0,0,0,545695365,2909637,1041624558,3214898,0.000000,0.000000,1280.570537,61.337387,37.349981,118.044656,0.000000,0.000000,320730742,215200800,4711967283,4891715110,186659085312,0,0,93329542656,0,0,0,0,0,"High (7)","Low (1)","Idle (0)","Low (2)","Idle (0)","High (7)","Low (2)","Low (1)","Idle (0)",8417763000,9737027686,8668239770,0.000000,93329542656,0,30327986304,0,3333197952,130015295424,6933874752,0,0.000000,0,0.000000,0,0.000000,1041624360,3214890,0,118.044362,0,6.757032,0.000000,8.257922,0.000000
4788,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.990992,1.159799,0.780909,29.460609,88.209543,99.990992,1.159799,0.154855,0.088398,0.042920,0.000000,0.000000,0.000000,17.940244,100.859850,110.206659,36.807303,0.000000,64.582069,80.040120,80.040120,49.479461,0.000000,36.807303,0.000000,0.000000,1.339399,13541.000000,29.804136,0.000000,0.000000,1.200000,1.003011,2.694391,2.694391,0,0,5250221550,250763403,673626114,1969667,0,1,0,596803040,3276582,1224437830,3580231,0.000000,0.000000,1262.597539,60.304742,36.807308,110.206783,0.000000,32.000000,376800259,252934650,5538482007,5752894993,219529263744,0,0,109764631872,0,0,0,0,0,"High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",9898809525,11431690945,10175057954,0.000000,109764631872,0,35648287920,0,3920165424,"<OVERFLOW>",8138355120,0,0.000000,0,0.000000,0,0.000000,1224437634,3580227,0,110.206659,0,6.697639,0.000000,8.452942,0.000000
5040,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.994427,1.158492,0.780933,29.720202,84.537462,99.994427,1.158492,0.158741,0.088409,0.042954,0.000000,0.000000,0.000000,21.015085,96.009046,105.671827,37.150252,0.000000,64.577173,80.000000,80.000000,46.326825,0.000000,37.150252,0.000000,0.000000,1.342392,14252.000000,29.883616,0.000000,0.000000,1.200000,1.004679,2.695778,2.695778,0,0,6123600000,292964535,786088800,2183580,0,2,0,808263539,3606069,1428840196,3969009,0.000000,0.000000,1273.722927,60.937299,37.150257,105.672067,0.000000,55.000000,439552453,294840000,6505000175,6710246361,256048128000,0,0,128024064000,0,0,0,0,0,"High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",11544120000,13376643093,11911352080,0.000000,128024064000,0,41557017600,0,4572288000,"<OVERFLOW>",9474796800,0,0.000000,0,0.000000,0,0.000000,1428840000,3969000,0,105.671827,0,6.691111,0.000000,8.318986,0.000000
5292,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.995461,1.150613,0.780934,29.412322,79.677823,99.995461,1.150613,0.158290,0.088418,0.042891,0.000000,0.000000,0.000000,20.530049,90.817443,99.552110,36.748728,0.000000,"<OVERFLOW>",80.036298,80.036298,43.973674,0.000000,36.748728,0.000000,0.000000,1.332744,14963.000000,29.667913,0.000000,0.000000,1.200000,1.002346,2.693333,2.693333,0,0,7088832450,338355446,909170892,2405214,0,14,0,923638804,3990079,1653310908,4373852,0.000000,0.000000,1260.528068,60.165978,36.748732,99.552429,0.000000,334.000000,508481132,341135550,7520996933,7767083122,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",13362333075,15477462154,13781606647,0.000000,"<OVERFLOW>",0,48085038288,0,5292994896,"<OVERFLOW>",10950058224,0,0.000000,0,0.000000,0,0.000000,1653310764,4373838,0,99.552110,0,"<OVERFLOW>",0.000000,8.425371,0.000000
5544,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.988755,1.158906,0.780882,29.644961,76.657677,99.988755,1.158906,0.156018,0.088427,0.042941,0.000000,0.000000,0.000000,19.698792,86.685349,95.822097,37.056202,0.000000,"<OVERFLOW>",80.000000,80.000000,47.564896,0.000000,37.056202,0.000000,0.000000,1.339716,15674.000000,29.816322,0.000000,0.000000,1.200000,1.003089,2.695354,2.695354,0,0,8150511600,389318467,1046119536,2641716,0,4,0,1010974836,4344567,1901786142,4802499,0.000000,0.000000,1270.498339,60.686800,37.056204,95.822276,0.000000,83.000000,584556079,392040000,8577525945,8930366434,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",15362087400,17758846093,15809426193,0.000000,"<OVERFLOW>",0,55263212928,0,6085715328,"<OVERFLOW>",12570997824,0,0.000000,0,0.000000,0,0.000000,1901786040,4802490,0,95.822097,0,"<OVERFLOW>",0.000000,8.440291,0.000000
5796,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.990857,1.155024,0.780950,29.475620,72.905882,99.990857,1.155024,0.156521,0.088435,0.042918,0.000000,0.000000,0.000000,20.282130,83.191558,91.094617,36.829269,0.000000,"<OVERFLOW>",80.033140,80.033140,41.821535,0.000000,36.829269,0.000000,0.000000,1.335811,16385.000000,29.731401,0.000000,0.000000,1.200000,1.002917,2.694493,2.694493,0,0,9313230150,444780954,1194972912,2886408,0,9,0,1196238302,4791632,2172187362,5246833,0.000000,0.000000,1263.240877,60.329818,36.829272,91.094687,0.000000,163.000000,667980823,447772050,9888602099,10204509825,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",17552021625,20299290111,18072212331,0.000000,"<OVERFLOW>",0,63122404464,0,6953878512,"<OVERFLOW>",14344474032,0,0.000000,0,0.000000,0,0.000000,2172187206,5246829,0,91.094617,0,"<OVERFLOW>",0.000000,8.482122,0.000000
6048,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.986803,1.158091,"<OVERFLOW>",29.438346,69.779783,99.986803,1.158091,0.154280,0.088442,0.042930,0.000000,0.000000,0.000000,18.092668,79.903563,87.224730,36.797933,0.000000,"<OVERFLOW>",80.000000,80.000000,51.265134,0.000000,36.797933,0.000000,0.000000,1.336761,17096.000000,29.745791,0.000000,0.000000,1.200000,1.010786,2.695000,2.695000,0,0,10581580800,509319792,1357969536,3143448,0,8,0,1213965984,5235644,2469035666,5715369,0.000000,0.000000,1261.643415,60.726273,36.797935,87.224867,0.000000,128.000000,759954624,508550400,11161446657,11597927854,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",19940774400,23017234356,20487311741,0.000000,"<OVERFLOW>",0,71693475840,0,7900913664,"<OVERFLOW>",16277345280,0,0.000000,0,0.000000,0,0.000000,2469035520,5715360,0,87.224730,0,"<OVERFLOW>",0.000000,8.537768,0.000000
6300,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.985515,1.152810,"<OVERFLOW>",29.578428,67.307356,99.985515,1.152810,0.157953,0.088448,0.042894,0.000000,0.000000,0.000000,20.858921,76.618515,84.102143,36.958950,0.000000,"<OVERFLOW>",80.030488,80.030488,44.154002,0.000000,36.958950,0.000000,0.000000,1.334900,17807.000000,29.716352,0.000000,0.000000,1.200000,1.004163,2.693592,2.693592,0,0,11960156250,571902028,1534084650,3409077,0,0,0,1574419198,5647579,2789640112,6199205,0.000000,0.000000,1267.646910,60.615415,36.958951,84.102211,0.000000,0.000000,857935852,574593750,12685702156,13105191938,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"High (7)","Low (1)","Idle (0)","Low (2)","Idle (0)","High (7)","Low (2)","Low (1)","Idle (0)",22536984375,26096765004,23237717108,0.000000,"<OVERFLOW>",0,81007290000,0,8930250000,"<OVERFLOW>",18376470000,0,0.000000,0,0.000000,0,0.000000,2789640000,6199200,0,84.102143,0,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000
6552,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.996831,1.155139,"<OVERFLOW>",29.496612,64.539596,99.996831,1.155139,0.155546,0.088454,0.042952,0.000000,0.000000,0.000000,18.376729,72.956474,80.674495,36.870765,0.000000,"<OVERFLOW>",80.000000,80.000000,50.001077,0.000000,36.870765,0.000000,0.000000,1.334816,18518.000000,29.707185,0.000000,0.000000,1.200000,1.002233,2.695897,2.695897,0,0,13453549200,642075604,1727113752,3690414,0,6,0,1564587010,6065902,3139161732,6707623,0.000000,0.000000,1264.140523,60.331573,36.870768,80.674651,0.000000,75.000000,964269829,646120800,14167024838,14740008888,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",25349290200,29292272599,26076725488,0.000000,"<OVERFLOW>",0,91094709888,0,10045316736,"<OVERFLOW>",20648706624,0,0.000000,0,0.000000,0,0.000000,3139161480,6707610,0,80.674495,0,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000
