2816,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,109011641,109041240,495616,495616,247808,247808,247808,247808,54505240,54520741,54476472,54501464,247808,247808,247808,247808,87228416,87228416,87228416,87228416,32703624,32743316,32731692,32716092,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,87228484,87228432,87228432,87228434,247808,247808,247809,247808,1677959864,0,0,2791309312,0,0,0,0,7929856,0,0,0,0,0,0,0,0,0,0,0,247808,7929856,2275868672,2435155536,89707520,872284160,87228416,0,0,87228416,247808,1677409731,107251634124,30976,43862016,0,0,0,0,0,0,0,174456832,495616,174456832,0,87228416,247808,0,0,1046740992,87544638,177022281,495828,0,0
3072,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,144948443,144879270,589824,589824,294912,294912,294912,294912,72466724,72482883,72398418,72417036,294912,294912,294912,294912,113246208,113246208,113246208,113246208,40734716,40775402,40848422,40785578,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,5,113246224,113246224,113246224,113246228,294916,294912,294916,294917,2179481650,0,0,3623878656,0,0,0,0,9437184,0,0,0,0,0,0,0,0,0,0,0,294912,9437184,2953838592,3161318870,116196352,1132462080,113246208,0,0,113246208,294912,2178817887,139323703042,36864,56918016,0,0,0,0,0,0,0,226492416,589824,226492416,0,113246208,294912,0,0,1358954496,113619071,230488371,590112,0,0
3328,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,189384183,189664770,692224,692224,346112,346112,346112,346112,94694026,94831949,94680056,94745152,346112,346112,346112,346112,143982592,143982592,143982592,143982592,49341362,49302008,49284106,49306850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143982608,143982608,143982608,143982608,346113,346113,346112,346113,2781055500,0,0,4607442944,0,0,0,0,11075584,0,0,0,0,0,0,0,0,0,0,0,346112,11075584,3754622976,4020713948,147444736,1439825920,143982592,0,0,143982592,346112,2780538349,177816594694,43264,72337408,0,0,0,0,0,0,0,287965184,692224,287965184,0,143982592,346112,0,0,1727791104,144520453,294894236,692566,0,0
3584,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,240920997,241120230,802816,802816,401408,401408,401408,401408,120444316,120586141,120622386,120657138,401408,401408,401408,401408,179830784,179830784,179830784,179830784,59250146,59415002,59398700,59168452,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,179830800,179830800,179830802,179830802,401408,401412,401413,401408,3468909552,0,0,5754585088,0,0,0,0,12845056,0,0,0,0,0,0,0,0,0,0,0,401408,12845056,4688445440,5021759680,183845888,1798307840,179830784,0,0,179830784,401408,3467834476,221784339550,50176,90316800,0,0,0,0,0,0,0,359661568,802816,359661568,0,179830784,401408,0,0,2157969408,180674844,369552423,803347,0,0
3840,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,300164423,300852178,921600,921600,460800,460800,460800,460800,150060940,150464095,150361478,150162574,460800,460800,460800,460800,221184000,221184000,221184000,221184000,70962814,70811434,71176182,70999074,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,221184020,221184018,221184016,221184020,460804,460804,460800,460804,4281971608,0,0,7077888000,0,0,0,0,14745600,0,0,0,0,0,0,0,0,0,0,0,460800,14745600,5765529600,6180053051,225793024,2211840000,221184000,0,0,221184000,460800,4281221546,273829126504,57600,111052800,0,0,0,0,0,0,0,442368000,921600,442368000,0,221184000,460800,0,0,2654208000,221894848,457111652,921970,0,0
4096,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,371749915,371654674,1048576,1048576,524288,524288,524288,524288,185800382,185899177,187165592,185476426,524288,524288,524288,524288,268435456,268435456,268435456,268435456,82410622,82293352,82771882,82992824,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,268435474,268435520,268435504,268435476,524288,524292,524292,524293,5207161920,0,0,8589934592,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,0,524288,16777216,6996099072,7500645280,273679360,2684354560,268435456,0,0,268435456,524288,5206161432,333008143108,65536,134742016,0,0,0,0,0,0,0,536870912,1048576,536870912,0,268435456,524288,0,0,3221225472,270553779,559925856,1049778,0,0
4352,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,451930077,451729178,1183744,1183744,591872,591872,591872,591872,225929196,225890831,225217862,224463364,591872,591872,591872,591872,321978368,321978368,321978368,321978368,96476836,97180960,95564744,97294638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321978386,321978434,321978386,321978386,591877,591872,591872,591872,6251199544,0,0,10303307776,0,0,0,0,18939904,0,0,0,0,0,0,0,0,0,0,0,591872,18939904,8390377472,9000964306,327898112,3219783680,321978368,0,0,321978368,591872,6250756158,399832713038,73984,161581056,0,0,0,0,0,0,0,643956736,1183744,643956736,0,321978368,591872,0,0,3863740416,324149264,679601641,1184763,0,0
4608,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,546508629,546738448,1327104,1327104,663552,663552,663552,663552,273208472,273453685,271650138,274019606,663552,663552,663552,663552,382205952,382205952,382205952,382205952,108102670,109895622,110711414,110431670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,382205968,382205968,382205972,382205968,663552,663556,663556,663556,7445484928,0,0,12230590464,0,0,0,0,21233664,0,0,0,0,0,0,0,0,0,0,0,663552,21233664,9958588416,10688584835,388842496,3822059520,382205952,0,0,382205952,663552,7445081275,476254274482,82944,191766528,0,0,0,0,0,0,0,764411904,1327104,764411904,0,382205952,663552,0,0,4586471424,384335397,813564518,1328120,0,0
4864,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,644935783,653079610,1478656,1478656,739328,739328,739328,739328,322491822,326499811,324680182,325180294,739328,739328,739328,739328,449511424,449511424,449511424,449511424,126792030,122602496,124177966,125100390,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,449511444,449511440,449511440,449511444,739328,739328,739332,739328,8801675354,0,0,14384365568,0,0,0,0,23658496,0,0,0,0,0,0,0,0,0,0,0,739328,23658496,11710955520,12573858374,456905728,4495114240,449511424,0,0,449511424,739328,8800730559,563011018498,92416,225495040,0,0,0,0,0,0,0,899022848,1478656,899022848,0,449511424,739328,0,0,5394137088,452751501,964305133,1480067,0,0
5120,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,744373509,758980640,1638400,1638400,819200,819200,819200,819200,372133262,379510627,373522578,376518090,819200,819200,819200,819200,524288000,524288000,524288000,524288000,142533212,149024758,145464426,147385636,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,524288016,524288020,524288020,524288016,819200,819200,819200,819201,10300051034,0,0,16777216000,0,0,0,0,26214400,0,0,0,0,0,0,0,0,0,0,0,819200,26214400,13657702400,14669241092,532481024,5242880000,524288000,0,0,524288000,819200,10299376427,658906818620,102400,262963200,0,0,0,0,0,0,0,1048576000,1638400,1048576000,0,524288000,819200,0,0,6291456000,528162376,1135133295,1639683,0,0
5376,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,875834421,883948084,1806336,1806336,903168,903168,903168,903168,437993782,441931021,449899300,443411218,903168,903168,903168,903168,606928896,606928896,606928896,606928896,166695178,165862038,161913276,161752006,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,606928914,606928916,606928912,606928916,903169,903168,903168,903168,11957970426,0,0,19421724672,0,0,0,0,28901376,0,0,0,0,0,0,0,0,0,0,0,903168,28901376,15809052672,16989897379,615961600,6069288960,606928896,0,0,606928896,903168,11957550544,765008495798,112896,304367616,0,0,0,0,0,0,0,1213857792,1806336,1213857792,0,606928896,903168,0,0,7283146752,611270991,1320652622,1808030,0,0
5632,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1009108551,1023016758,1982464,1982464,991232,991232,991232,991232,504530912,511569615,511547658,512743390,991232,991232,991232,991232,697827328,697827328,697827328,697827328,183363524,184675230,189857126,186427688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,697827344,697827346,697827344,697827346,991232,991233,991236,991232,13779279344,0,0,22330474496,0,0,0,0,31719424,0,0,0,0,0,0,0,0,0,0,0,991232,31719424,18175229952,19547245899,707740672,6978273280,697827328,0,0,697827328,991232,13778677722,881529574794,123904,349904896,0,0,0,0,0,0,0,1395654656,1982464,1395654656,0,697827328,991232,0,0,8373927936,701798540,1530227245,1983882,0,0
5888,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1197316803,1171883292,2166784,2166784,1083392,1083392,1083392,1083392,598806528,585827707,597835782,591781498,1083392,1083392,1083392,1083392,797376512,797376512,797376512,797376512,198194610,202138184,202350136,208355024,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,797376528,797376530,797376528,797376530,1083392,1083392,1083392,1083392,15754098562,0,0,25516048384,0,0,0,0,34668544,0,0,0,0,0,0,0,0,0,0,0,1083392,34668544,20766457856,22355654473,808211456,7973765120,797376512,0,0,797376512,1083392,15752667357,1007852888382,135424,399771648,0,0,0,0,0,0,0,1594753024,2166784,1594753024,0,797376512,1083392,0,0,9568518144,801205939,1771439045,2168128,0,0
6144,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1336923243,1338130730,2359296,2359296,1179648,1179648,1179648,1179648,668492656,669017919,665788014,668493750,1179648,1179648,1179648,1179648,905969664,905969664,905969664,905969664,230759358,234901656,237585256,238265024,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,905969682,905969684,905969712,905969684,1179653,1179648,1179648,1179648,17939597818,0,0,28991029248,0,0,0,0,37748736,0,0,0,0,0,0,0,0,0,0,0,1179648,37748736,23592960000,25391113362,917767168,9059696640,905969664,0,0,905969664,1179648,17938826264,"<OVERFLOW>",147456,454164480,0,0,0,0,0,0,0,1811939328,2359296,1811939328,0,905969664,1179648,0,0,10871635968,911149422,2016436091,2360901,0,0
6400,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1510274127,1521931524,2560000,2560000,1280000,1280000,1280000,1280000,755254368,760837361,753015152,753607582,1280000,1280000,1280000,1280000,1024000000,1024000000,1024000000,1024000000,266568632,267551888,270283308,268621804,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1024000018,1024000016,1024000016,1024000808,1280001,1280000,1280000,1280000,20278681938,0,0,32768000000,0,0,0,0,40960000,0,0,0,0,0,0,0,0,0,0,0,1280000,40960000,26664960000,28680287337,1036801024,10240000000,1024000000,0,0,1024000000,1280000,20278317845,"<OVERFLOW>",160000,513280000,0,0,0,0,0,0,0,2048000000,2560000,2048000000,0,1024000000,1280000,0,0,12288000000,1031540418,2258915771,2562430,0,0
6656,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1713508367,1745753250,2768896,2768896,1384448,1384448,1384448,1384448,856678426,873014149,856125682,864294648,1384448,1384448,1384448,1384448,1151860736,1151860736,1151860736,1151860736,296571876,291777662,294030926,296668238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1151860754,1151860754,1151860752,1151860788,1384448,1384448,1384448,1384448,22859518576,0,0,36859543552,0,0,0,0,44302336,0,0,0,0,0,0,0,0,0,0,0,1384448,44302336,29992681472,32312216220,1165706240,11518607360,1151860736,0,0,1151860736,1384448,22858978383,"<OVERFLOW>",173056,577314816,0,0,0,0,0,0,0,2303721472,2768896,2303721472,0,1151860736,1384448,0,0,13822328832,1158033516,2592319456,2770641,0,0
6912,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1954924238,1951380216,2985984,2985984,1492992,1492992,1492992,1492992,977523989,975644149,983303852,972241280,1492992,1492992,1492992,1492992,1289945088,1289945088,1289945088,1289945088,317753994,306162194,319488322,310003628,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1289945104,1289945104,1289945104,1289945140,1492992,1492996,1492996,1492993,25606821034,0,0,41278242816,0,0,0,0,47775744,0,0,0,0,0,0,0,0,0,0,0,1492992,47775744,33586348032,36194966226,1304876032,12899450880,1289945088,0,0,1289945088,1492992,25606121108,"<OVERFLOW>",186624,646465536,0,0,0,0,0,0,0,2579890176,2985984,2579890176,0,1289945088,1492992,0,0,15479341056,1296762689,2902261864,2988118,0,0
7168,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2154509879,2138467876,3211264,3211264,1605632,1605632,1605632,1605632,1077177762,1069332017,1074535422,1072309378,1605632,1605632,1605632,1605632,1438646272,1438646272,1438646272,1438646272,360147500,358525456,367981016,369948508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438646288,1438646290,1438646288,1438646290,1605636,1605633,1605633,1605636,28559651866,0,0,46036680704,0,0,0,0,51380224,0,0,0,0,0,0,0,0,0,0,0,1605632,51380224,37456183296,40335788156,1454703616,14386462720,1438646272,0,0,1438646272,1605632,28559183371,"<OVERFLOW>",200704,720928768,0,0,0,0,0,0,0,2877292544,3211264,2877292544,0,1438646272,1605632,0,0,17263755264,1447854834,3225567437,3213799,0,0
7424,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2431756337,2389016860,3444736,3444736,1722368,1722368,1722368,1722368,1215917318,1194479523,1192477236,1191739220,1722368,1722368,1722368,1722368,1598357504,1598357504,1598357504,1598357504,396009336,396343614,399535888,404898696,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1598357568,1598357520,1598357524,1598357520,1722373,1722372,1722369,1722368,31739578000,0,0,51147440128,0,0,0,0,55115776,0,0,0,0,0,0,0,0,0,0,0,1722368,55115776,41612410880,44790748191,1615582208,15983575040,1598357504,0,0,1598357504,1722368,31738582307,"<OVERFLOW>",215296,800901120,0,0,0,0,0,0,0,3196715008,3444736,3196715008,0,1598357504,1722368,0,0,19180290048,1610300214,3575662334,3447863,0,0
7680,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2666688351,2662142730,3686400,3686400,1843200,1843200,1843200,1843200,1332826328,1331679399,1325840660,1340032230,1843200,1843200,1843200,1843200,1769472000,1769472000,1769472000,1769472000,421958838,428065512,423476068,431636388,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1769472020,1769472016,1769473317,1769472020,1843204,1843200,1843200,1843200,"<OVERFLOW>",0,0,56623104000,0,0,0,0,58982400,0,0,0,0,0,0,0,0,0,0,0,1843200,58982400,46065254400,49704744365,1787905024,17694720000,1769472000,0,0,1769472000,1843200,"<OVERFLOW>","<OVERFLOW>",230400,886579200,0,0,0,0,0,0,0,3538944000,3686400,3538944000,0,1769472000,1843200,0,0,21233664000,1778034548,4050257100,3688286,0,0
7936,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,3008339849,3022276214,3936256,3936256,1968128,1968128,1968128,1968128,1503793968,1511513747,1496954543,1518158250,1968128,1968128,1968128,1968128,1952382976,1952382976,1952382976,1952382976,453855998,444078088,445878504,448457856,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1952382992,1952382992,1952382992,1952382992,1968132,1968132,1968128,1968128,"<OVERFLOW>",0,0,62476255232,0,0,0,0,62980096,0,0,0,0,0,0,0,0,0,0,0,1968128,62980096,50824937472,54892166975,1972065280,19523829760,1952382976,0,0,1952382976,1968128,"<OVERFLOW>","<OVERFLOW>",246016,978159616,0,0,0,0,0,0,0,3904765952,3936256,3904765952,0,1952382976,1968128,0,0,23428595712,1961686038,4487783399,3938368,0,0
8192,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,3252722963,3262258054,4194304,4194304,2097152,2097152,2097152,2097152,1626198358,1631251101,1627812392,1621795730,2097152,2097152,2097152,2097152,2147483648,2147483648,2147483648,2147483648,523456530,520376766,540562284,512947402,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,2147483666,2147483664,2147483668,2147483664,2097152,2097153,2097152,2097153,"<OVERFLOW>",0,0,68719476736,0,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,0,2097152,67108864,55901683712,60211083298,2168456192,21474836480,2147483648,0,0,2147483648,2097152,"<OVERFLOW>","<OVERFLOW>",262144,1075838976,0,0,0,0,0,0,0,4294967296,4194304,4294967296,0,2147483648,2097152,0,0,25769803776,2164931718,4865853201,4198432,0,0
