131072,"GeForce GTX 680 (0)","2","14","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,6864,8219,7602,6791,3814,3422,3456,3865,3440,4112,20443,3400,4480,4484,4480,4480,4096,4096,4096,4096,648,668,696,672,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4112,4116,4114,4112,4484,4484,4481,4480,1261430,0,0,143357,0,0,0,0,28674,0,0,0,0,0,0,0,0,0,0,0,128,4096,183922,228156,53122,258,4224,0,0,16644,900,928926,6681696,32,30922,6,0,0,0,0,0,0,4096,4484,125438,0,0,3584,0,0,138244,4224,4096,4484,0,0
262144,"GeForce GTX 680 (0)","2","14","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,16384,16391,7558,7356,3790,3637,3536,3774,8192,8192,8195,8196,4480,4480,4480,4480,8192,8192,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8212,8212,8212,8212,4480,4480,4480,4484,1452038,0,0,274429,0,0,0,0,28670,0,0,0,0,0,0,0,0,0,0,0,128,4096,290966,350856,83479,384,8448,0,0,20737,896,1403598,11190616,32,55135,6,0,0,0,0,0,0,8192,4480,189182,0,0,3584,0,0,202111,8448,8192,4480,0,0
524288,"GeForce GTX 680 (0)","2","14","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,32768,32828,8005,7829,4030,3870,3677,4171,16384,16404,16387,16388,4480,4480,4480,4480,16384,16384,16384,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16404,16404,16400,16402,4481,4480,4484,4480,2607024,0,0,536576,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,128,4096,540680,615084,152629,640,16896,0,0,37377,896,2537728,20265062,32,105598,3,0,0,0,0,0,0,16384,4480,316672,0,0,3584,0,0,338305,16896,16384,4480,0,0
1048576,"GeForce GTX 680 (0)","2","14","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,65536,65543,8620,7433,4309,3685,4185,3952,32768,32768,32771,32772,4480,4480,4480,4480,32768,32768,32768,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32784,32786,32784,32786,4484,4480,4484,4481,4866050,0,0,1060864,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,128,4096,1039885,1143474,290872,1152,33792,0,0,70658,896,4801141,38367872,32,206463,3,0,0,0,0,0,0,32768,4480,571648,0,0,3584,0,0,610690,33792,32768,4480,0,0
2097152,"GeForce GTX 680 (0)","2","14","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,131072,131079,8828,8671,4421,4345,4213,4391,65536,65536,110603,65540,4480,4480,4480,4480,65536,65536,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65552,65632,65556,65552,4484,4484,4480,4480,9396572,0,0,2109440,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,128,4096,2039309,2200673,567586,2176,67584,0,0,137218,896,9287902,74235108,32,408447,3,0,0,0,0,0,0,65536,4480,1081600,0,0,3584,0,0,1155458,67584,65536,4480,0,0
4194304,"GeForce GTX 680 (0)","2","14","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,262144,262151,8753,8817,4398,4401,4412,4378,131072,131072,131075,176142,4480,4480,4480,4480,131072,131072,131072,131072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,131092,131092,131088,131092,4481,4480,4480,4480,18567984,0,0,4206592,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,128,4096,4038157,4315135,1121037,4224,135168,0,0,270338,896,18313565,146349564,32,812415,3,0,0,0,0,0,0,131072,4480,2101504,0,0,3584,0,0,2244994,135168,131072,4480,0,0
8388608,"GeForce GTX 680 (0)","2","14","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,614416,614425,8797,8653,4378,4283,4428,4400,307208,307208,307211,262148,4480,4480,4480,4480,262144,262144,262144,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262164,262160,262164,262277,4484,4480,4480,4480,36534182,0,0,8400896,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,128,4096,8031925,8542096,2226976,8320,270336,0,0,536578,896,36270836,289984128,32,1619369,3,0,0,0,0,0,0,262144,4480,4141312,0,0,3584,0,0,4424066,270336,262144,4480,0,0
12582912,"GeForce GTX 680 (0)","2","14","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,876652,786483,8771,8845,4390,4401,4439,4423,438328,393236,438283,393220,4480,4480,4480,4480,393216,393216,393216,393216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,393232,393234,393234,393234,4480,4485,4480,4484,54548856,0,0,12595200,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,128,4096,12025525,12768708,3332929,12416,405504,0,0,802818,896,54347063,434441756,32,2426281,3,0,0,0,0,0,0,393216,4480,6181120,0,0,3584,0,0,6603138,405504,393216,4480,0,0
16777216,"GeForce GTX 680 (0)","2","14","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,1138704,1138713,8665,8850,4323,4405,4414,4410,569352,569352,524291,524292,4480,4480,4480,4480,524288,524288,524288,524288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524304,524384,524308,524306,4484,4480,4480,4484,72470250,0,0,16789504,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,128,4096,16019125,16995844,4438791,16512,540672,0,0,1069058,896,72138728,576945388,32,3233193,3,0,0,0,0,0,0,524288,4480,8220928,0,0,3584,0,0,8782210,540672,524288,4480,0,0
20971520,"GeForce GTX 680 (0)","2","14","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,1310720,1310727,8809,8856,4430,4430,4446,4397,655360,655360,700447,678876,4480,4480,4480,4480,655360,655360,655360,655360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,655376,655458,655376,655378,4484,4480,4480,4480,91376674,0,0,20983808,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,128,4096,20012725,21222505,5544637,20608,675840,0,0,1335298,896,91163430,729179368,32,4040105,3,0,0,0,0,0,0,655360,4480,10260736,0,0,3584,0,0,10961282,675840,655360,4480,0,0
25165824,"GeForce GTX 680 (0)","2","14","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,1587337,1572871,8797,8849,4397,4409,4399,4423,793677,786432,831499,831522,4480,4480,4480,4480,786432,786432,786432,786432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,786528,786448,786448,786450,4481,4484,4480,4485,109731936,0,0,25178112,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,128,4096,24006325,25449588,6650619,24704,811008,0,0,1601538,896,109463354,874873806,32,4847017,3,0,0,0,0,0,0,786432,4480,12300544,0,0,3584,0,0,13140354,811008,786432,4480,0,0
