"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
0.750516,2.112000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [181]"
0.750530,2.080000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [187]"
0.750544,1.952000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [193]"
0.750558,2.016000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [199]"
0.750572,2.080000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [205]"
0.750585,2.112000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [211]"
0.750599,2.240000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [217]"
0.750613,2.144000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [223]"
0.750627,2.015000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [229]"
0.750641,1.920000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [235]"
0.750655,2.112000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [241]"
0.750669,2.112000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [247]"
0.750683,2.112000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [253]"
0.750697,2.176000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [259]"
0.750710,2.144000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [265]"
0.750724,2.176000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [271]"
0.750738,2.016000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [277]"
0.750752,1.984000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [283]"
0.750766,2.048000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [289]"
0.750780,2.112000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [295]"
0.750794,2.112000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [301]"
0.750808,2.144000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [307]"
0.750822,2.144000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [313]"
0.750836,2.080000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [319]"
0.750849,2.112000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [325]"
0.750863,1.952000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [331]"
0.750877,1.952000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [337]"
0.750891,2.111000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [343]"
0.750905,2.112000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [349]"
0.750919,2.143000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [355]"
0.750933,2.144000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [361]"
0.750947,2.208000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [367]"
0.750961,2.048000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [373]"
0.750974,2.048000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [379]"
0.750988,2.080000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [385]"
0.751002,1.952000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [391]"
0.751016,1.952000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [397]"
0.751030,2.048000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [403]"
0.751044,2.112000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [409]"
0.751057,2.080000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [415]"
0.751071,2.144000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [421]"
0.751085,2.112000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [427]"
0.751099,1.920000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [433]"
0.751116,1.984000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [439]"
0.751130,1.983000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [445]"
0.751144,2.176000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [451]"
0.751157,2.016000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [457]"
0.751171,1.920000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [463]"
0.751185,2.016000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [469]"
0.751199,1.984000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [475]"
0.751213,2.240000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [481]"
0.751227,2.208000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [487]"
0.751240,2.240000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [493]"
0.751254,1.760000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [499]"
0.751268,1.920000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [505]"
0.751282,1.984000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [511]"
0.751296,1.984000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [517]"
0.751310,2.080000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [523]"
0.751324,1.984000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [529]"
0.751338,1.984000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [535]"
0.751352,2.016000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [541]"
0.751366,2.048000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [547]"
0.751379,2.144000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [553]"
0.751393,2.144000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [559]"
0.751407,2.144000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [565]"
0.751421,1.823000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [571]"
0.751435,1.792000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [577]"
0.751449,1.920000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [583]"
0.751463,2.016000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [589]"
0.751477,1.984000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [595]"
0.751490,2.048000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [601]"
0.751504,1.984000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [607]"
0.751518,2.016000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [613]"
0.751532,2.048000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [619]"
0.751546,2.048000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [625]"
0.751561,2.176000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [631]"
0.751574,2.176000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [637]"
0.751588,2.176000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [643]"
0.751602,1.856000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [649]"
0.751616,1.824000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [655]"
0.751630,1.824000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [661]"
0.751644,1.984000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [667]"
0.751658,2.016000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [673]"
0.751672,2.048000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [679]"
0.751685,2.079000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [685]"
0.751699,2.048000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [691]"
0.751713,2.080000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [697]"
0.751727,2.048000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [703]"
0.751741,2.080000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [709]"
0.751755,2.208000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [715]"
0.751769,2.208000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [721]"
0.751783,2.176000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [727]"
0.751797,1.856000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [733]"
0.751811,1.824000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [739]"
0.751824,1.792000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [745]"
0.751839,1.824000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [751]"
0.751853,1.888000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [757]"
0.751866,1.888000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [763]"
0.751881,2.176000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [769]"
0.751895,2.208000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [775]"
0.751910,2.080000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [781]"
0.751924,2.079000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [787]"
0.751938,2.080000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [793]"
0.751952,2.112000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [799]"
0.751966,2.304000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [805]"
0.751980,2.304000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [811]"
0.751994,2.304000e-06,256,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [817]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,KB,GB/s,,,,
0.720053,8.428500e-05,,,,,,,,,,512.000000,5.793216,"GeForce GTX 980 (0)","1","7","[CUDA memcpy HtoD]"
0.720188,6.272000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [103]"
0.720210,4.576000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [109]"
0.720229,4.544000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [115]"
0.720247,4.160000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [121]"
0.720264,4.192000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [127]"
0.720282,4.160000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [133]"
0.720299,4.096000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [139]"
0.720317,4.160000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [145]"
0.720334,4.160000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [151]"
0.720351,4.192000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [157]"
0.720368,3.039000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [163]"
0.720385,3.040000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [169]"
0.720403,3.296000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [175]"
0.720419,3.295000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [181]"
0.720436,3.264000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [187]"
0.720453,2.816000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [193]"
0.720471,3.104000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [199]"
0.720488,3.072000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [205]"
0.720505,3.264000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [211]"
0.720522,3.360000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [217]"
0.720539,3.296000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [223]"
0.720557,2.848000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [229]"
0.720574,2.848000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [235]"
0.720591,3.072000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [241]"
0.720608,3.071000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [247]"
0.720625,3.264000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [253]"
0.720643,3.360000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [259]"
0.720659,3.199000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [265]"
0.720677,2.720000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [271]"
0.720694,2.880000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [277]"
0.720711,2.848000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [283]"
0.720728,3.104000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [289]"
0.720745,3.104000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [295]"
0.720762,3.200000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [301]"
0.720779,3.232000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [307]"
0.720797,3.168000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [313]"
0.720814,2.656000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [319]"
0.720831,2.688000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [325]"
0.720848,2.944000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [331]"
0.720865,2.912000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [337]"
0.720882,3.104000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [343]"
0.720899,3.135000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [349]"
0.720916,3.200000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [355]"
0.720933,3.200000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [361]"
0.720951,3.231000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [367]"
0.720968,2.880000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [373]"
0.720985,2.656000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [379]"
0.721002,2.720000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [385]"
0.721019,2.816000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [391]"
0.721037,2.848000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [397]"
0.721054,3.104000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [403]"
0.721071,3.136000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [409]"
0.721088,3.136000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [415]"
0.721105,3.136000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [421]"
0.721123,3.200000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [427]"
0.721140,2.623000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [433]"
0.721157,2.624000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [439]"
0.721174,2.624000e-06,512,1,1,128,1,1,8,0,0,,,"GeForce GTX 980 (0)","1","7","Bitonic_Sort(int*, int, int, int) [445]"
