"GeForce GTX 980 (0)","1","7","subSeqMax(int*, int*, int, int)",79.901419,0.122144,0.459539,0.469529,1560.976562,99.979151,99.627887,86.111177,0.001922,10.780320,48.365517,1.030303,0.000000,0.000000,4.570791,17.275087,4352,266494,0,0,32768,19970,0,56,50.000000,0.000000,29.093414,3.637010,16.625170,20.263956,0.000000,58.188095,16.625170,0.000000,0.000000,1081.667021,17.664243,174.996185,17.948172,16384,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)",0,0,0,0,0,0,0,0,4096,199805,200189,"Low (1)","Low (1)",4.774657,"Mid (6)",4096,0,3568096,8192,618533,565376,741448,0,183857,28977,28977,33417,18699,0,0.000000,7.009135,63.968830,25.216734,0.000000,0.318422,0.986305,1.675518,0.590592,0.086516,0.147947,0,5,16943,19976,0,0.000000,31.066783,100.000000,100.000000,16.625170,20.263956,16384,19970,17.192399,20.270044,0.000000,5.195365,"Low (1)",0.000000,0,"Low (1)",0.000000,0.441937,0.000000,0.000000
"GeForce GTX 980 (0)","1","7","subSeqMax(int*, int*, int, int)",91.589287,0.123781,0.522132,0.521763,2837.234375,99.993380,99.991705,85.576878,0.001041,11.996719,41.822310,1.030303,0.000000,0.000000,5.818182,17.333333,8704,401536,0,0,65536,19968,36,3320,50.000000,0.000000,31.860045,2.534322,23.170941,14.119792,26.067308,2.347642,23.170941,0.000000,0.000000,1135.738179,24.619125,137.500000,17.948718,32768,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)",0,0,0,0,0,0,0,0,4096,363166,363501,"Low (1)","Low (1)",5.241810,"Mid (6)",4096,0,6459453,8192,1171459,966656,1335301,0,334314,54787,54787,58497,31489,0,0.000000,8.861966,57.556654,29.946819,0.000000,0.458325,0.818393,1.474074,0.685608,0.051304,0.146857,0,5,32897,19974,0,0.000000,38.323353,99.877930,98.367388,23.170941,14.119792,32768,19968,23.262160,14.124035,0.000000,3.620460,"Low (1)",0.000000,0,"Low (1)",0.000000,0.490864,0.000000,0.000000
"GeForce GTX 980 (0)","1","7","subSeqMax(int*, int*, int, int)",94.149019,0.123529,0.445284,0.447178,5401.234375,99.996594,99.995652,85.092266,0.000469,10.289800,37.224888,1.030303,0.000000,0.000000,6.736842,17.333333,17408,671872,0,0,131072,19968,37956,13408,50.000000,0.000000,25.380110,1.168821,21.372724,6.512002,12.378282,4.372642,21.372724,0.000000,0.000000,876.448654,22.708519,118.750000,17.948718,65536,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)",0,0,0,0,0,0,0,0,4096,691358,691682,"Low (1)","Low (1)",5.608171,"Mid (5)",4096,0,12243069,8192,2277379,1769472,2523141,0,636639,106499,106499,108929,57345,0,0.000000,7.375020,42.124271,47.108012,0.000000,1.037430,0.956029,0.592449,0.632238,0.023220,0.151332,0,5,65639,19974,0,0.000000,43.389831,43.585205,92.307692,21.372724,6.512002,65536,19968,21.406314,6.513959,0.000000,1.669744,"Low (1)",0.000000,0,"Low (1)",0.000000,0.422859,0.000000,0.000000
"GeForce GTX 980 (0)","1","7","subSeqMax(int*, int*, int, int)",96.882614,0.124360,0.445525,0.446187,10529.281250,99.998272,99.997324,84.830412,0.000240,10.271318,34.697648,1.030303,0.000000,0.000000,7.314286,17.333333,34816,1212544,0,0,262144,19968,118616,31258,50.000000,0.000000,24.453048,625.998019,22.357072,3.405960,20.232441,5.331706,22.357072,0.000000,0.000000,827.299001,23.754389,109.375000,17.948718,131072,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)",0,0,0,0,0,0,0,0,4096,1347748,1348072,"Low (2)","Low (1)",5.849153,"Mid (5)",4096,0,23810177,8192,4489219,3375104,4898818,0,1241317,209923,209923,209794,109058,0,0.000000,7.207983,38.744218,51.471309,0.000000,0.718320,0.707446,0.311859,0.627071,0.011778,0.200016,0,5,131623,19974,0,0.000000,46.460980,9.622192,92.257612,22.357072,3.405960,131072,19968,22.451057,3.406984,0.000000,894.282227,"Low (1)",0.000000,0,"Low (1)",0.000000,0.425804,0.000000,0.000000
"GeForce GTX 980 (0)","1","7","subSeqMax(int*, int*, int, int)",98.042178,0.124574,0.456147,0.456426,20785.281250,99.999129,99.998642,84.695006,0.000120,10.509331,33.371468,1.030303,0.000000,0.000000,7.641791,17.333333,69632,2293888,0,0,524288,19968,258646,31228,50.000000,0.000000,24.432879,326.744179,23.338870,1.777765,23.027440,2.780251,23.338870,0.000000,0.000000,816.906031,24.797549,104.687500,17.948718,262144,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)",0,0,0,0,0,0,0,0,4096,2660516,2660836,"Low (2)","Low (1)",5.989710,"Mid (4)",4096,0,46944641,8192,8912899,6586368,9650178,0,2450657,416771,416771,411522,212482,0,0.000000,7.119090,37.831888,52.467309,0.000000,0.821180,0.720977,0.154585,0.654006,0.006201,0.224764,0,5,262695,19974,0,0.000000,48.165569,2.047729,92.307692,23.338870,1.777765,262144,19968,23.387926,1.778300,0.000000,466.777344,"Low (1)",0.000000,0,"Low (1)",0.000000,0.437166,0.000000,0.000000
"GeForce GTX 980 (0)","1","7","subSeqMax(int*, int*, int, int)",98.785909,0.124697,0.461523,0.461194,41297.281250,99.999563,99.999318,84.625959,0.000061,10.620301,32.691539,1.030303,0.000000,0.000000,7.816794,17.333333,139264,4456576,0,0,1048576,19968,521832,32043,50.000000,0.000000,24.398864,166.880782,23.840112,929.764360,23.728434,1.457040,23.840112,0.000000,0.000000,810.587083,25.330119,102.343750,17.948718,524288,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)",0,0,0,0,0,0,0,0,4096,5286052,5286372,"Low (2)","Low (1)",6.066008,"Mid (4)",4096,0,93213569,8192,17760259,13008896,19152898,0,4869345,830467,830467,814978,419330,0,0.000000,7.288982,37.273241,52.935700,0.000000,0.801577,0.729223,0.079655,0.661009,0.003131,0.227482,0,5,524839,19974,0,0.000000,49.065644,0.482178,92.257612,23.840112,929.764360,524288,19968,23.865167,930.043736,0.000000,238.400391,"Low (1)",0.000000,0,"Low (1)",0.000000,0.441836,0.000000,0.000000
"GeForce GTX 980 (0)","1","7","subSeqMax(int*, int*, int, int)",98.730637,0.124788,0.466030,0.465981,82321.281250,99.999781,99.999658,84.590800,0.000030,10.731127,32.347239,1.030303,0.000000,0.000000,7.907336,17.333333,278528,8781952,0,0,2097152,19968,1047396,31846,50.000000,0.000000,24.400270,84.411745,24.117642,470.294011,24.090501,750.049232,24.117642,0.000000,0.000000,807.952770,25.624994,101.171875,17.948718,1048576,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)",0,0,0,0,0,0,0,0,4096,10537124,10537444,"Low (2)","Low (1)",6.105813,"Mid (4)",4096,0,185750443,8192,35454979,25853952,38158338,0,9706721,1657859,1657859,1621890,833026,0,0.000000,7.320915,37.044174,53.222714,0.000000,0.769542,0.728879,0.040359,0.652185,0.001578,0.219655,0,5,1049127,19974,0,0.000000,49.528416,0.116348,92.307692,24.117642,470.294011,1048576,19968,24.130315,470.435326,0.000000,120.587891,"Low (1)",0.000000,0,"Low (1)",0.000000,0.445721,0.000000,0.000000
"GeForce GTX 980 (0)","1","7","subSeqMax(int*, int*, int, int)",98.893590,0.124836,0.468501,0.467464,164369.281250,99.999890,99.999829,84.573121,0.000015,10.765596,32.173989,1.030303,0.000000,0.000000,7.953398,17.333333,557056,17432704,0,0,4194304,19968,2097000,30047,50.000000,0.000000,24.413475,42.474705,24.271260,236.644787,24.269501,356.093045,24.271260,0.000000,0.000000,807.025329,25.788214,100.585938,17.948718,2097152,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)",0,0,0,0,0,0,0,0,4096,21039268,21039588,"Low (2)","Low (1)",6.126152,"Mid (4)",4096,0,370824107,8192,70844419,51544064,76169218,0,19381473,3312643,3312643,3235714,1660418,0,0.000000,7.359768,36.814320,53.583709,0.000000,0.580314,0.728713,0.020962,0.652686,0.000793,0.258735,0,5,2108197,19974,0,0.000000,49.763091,0.025368,92.257612,24.271260,236.644787,2097152,19968,24.399089,236.715895,0.000000,60.677734,"Low (1)",0.000000,0,"Low (1)",0.000000,0.449977,0.000000,0.000000
"GeForce GTX 980 (0)","1","7","subSeqMax(int*, int*, int, int)",98.440965,0.124883,0.470375,0.461982,328465.281250,99.999945,99.999914,84.564259,0.000008,10.639497,32.087087,1.030303,0.000000,0.000000,7.976631,17.333333,1114112,34734208,0,0,8388608,19968,4200318,30904,50.000000,0.000000,26.469252,23.092939,26.391932,128.660666,26.429774,199.125061,26.391932,0.000000,0.000000,874.235955,28.041427,100.292969,17.948718,4194304,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)",0,0,0,0,0,0,0,0,4096,42043556,42043876,"Low (2)","Low (1)",6.136433,"Mid (4)",4096,0,740971435,8192,141623299,102924288,152190978,0,38730977,6622211,6622211,6463362,3315202,0,0.000000,7.282539,35.428242,55.361772,0.000000,0.403242,0.730125,0.010745,0.596531,0.000388,0.186415,0,5,4194855,19974,0,0.000000,49.881264,0.006008,92.307692,26.391932,128.660666,4194304,19968,26.395399,128.699327,0.000000,32.989258,"Low (1)",0.000000,0,"Low (1)",0.000000,0.439560,0.000000,0.000000
"GeForce GTX 980 (0)","1","7","subSeqMax(int*, int*, int, int)",98.906262,0.124949,0.471944,0.471534,656657.281250,99.999973,99.999957,84.559822,0.000004,10.859542,32.043567,1.030303,0.000000,0.000000,7.988298,17.333333,2228224,69337216,0,0,16777216,19968,8400200,32478,50.000000,0.000000,24.500657,10.703359,24.464820,59.632998,24.498627,96.993215,24.464820,0.000000,0.000000,808.869599,25.993871,100.146484,17.948718,8388608,"Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)",0,0,0,0,0,0,0,0,4096,84052132,84052452,"Low (2)","Low (1)",6.141601,"Mid (4)",4096,0,1481266091,8192,283181059,205684736,304234498,0,77429985,13241347,13241347,12918658,6624770,0,0.000000,7.435507,36.276828,54.273103,0.000000,0.423636,0.744017,0.005150,0.631039,0.000200,0.210519,0,5,8400775,19974,0,0.000000,49.940561,0.001431,92.307692,24.464820,59.632998,8388608,19968,24.500304,59.650916,0.000000,15.290039,"Low (1)",0.000000,0,"Low (1)",0.000000,0.450149,0.000000,0.000000
