"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int, int)",3153920,3153920,1056768,1056768,0,0,12,4,8,15,0,0,1048576,1048576,4096,4096,1048576,1048576,4096,4096,1048768,1048743,4096,4102,0,0,4,1,3019844,0,0,33554432,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,2048,1565413,8444683,1190912,10823680,346357760,346161152,0,0,0,0,0,0,0,0,0,1048576,2048,0,141312,2794958,150849782,19580118,256,0,0,0,0
"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int, int)",25198592,25198592,8421376,8421376,37588,37065,24564,24402,24551,24515,37416,37261,8388608,8388608,16384,16384,8356724,8356728,8192,8192,8388640,8388647,16385,16389,0,0,1,4,21349608,0,0,268435456,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,6998828,67330824,9479168,86286336,2761162752,2760376320,0,0,0,0,0,0,0,0,0,8388608,8192,0,1089536,20991344,1239414998,162015286,1024,0,0,0,0
"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int, int)",201457664,201457664,67239936,67239936,4211274,4226209,80030,80036,80043,80079,4211622,4210893,67108864,67108864,65536,65536,62862246,62861076,14448,14696,67109384,67109377,65536,65542,0,0,0,5,167767676,0,0,2147483648,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,52336640,537756428,75662336,689078272,22050504704,22047358976,0,0,0,0,0,0,0,0,0,67108864,32768,0,8552448,166583413,10055378624,1321845407,4096,0,0,0,0
"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int, int)",1611137024,1611137024,537395200,537395200,43941366,46742784,277514,276794,277418,277556,43941254,43939478,536870912,536870912,262144,262144,492608124,492612852,36352,36518,536900400,536899951,262145,262149,0,0,1,4,1329591720,0,0,17179869184,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,407675478,4298507264,604636160,5507776512,176248848384,176236265472,0,0,0,0,0,0,0,0,0,536870912,131072,0,67764224,1327798031,80913855336,10602146779,16384,0,0,0,0
"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int, int)",12886999040,12886999040,4297064448,4297064448,644184911,646842481,1063691,1063805,1063701,1063673,644179238,644178195,4294967296,4294967296,1048576,1048576,3662617990,3662616319,83048,83028,4295207664,4295203711,1048581,1048577,0,0,1,4,11102317756,0,0,137438953472,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,524288,5025686820,34373895168,4834460672,44042813440,1409370030080,1409319698432,0,0,0,0,0,0,0,0,0,4294967296,524288,0,539492352,11098755466,639918603406,88428100650,65536,0,0,0,0
"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>",34368126976,34368126976,5793841701,5693709710,4209564,4209558,4209599,4209535,5793788127,5793795561,"<OVERFLOW>","<OVERFLOW>",4194304,4194304,28704948161,28704856461,147528,147754,"<OVERFLOW>","<OVERFLOW>",4194304,4194310,0,0,0,5,"<OVERFLOW>",0,0,1099511627776,0,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,2097152,55730982367,274934530827,38665192448,352264912896,11272477212672,11272275886080,0,0,0,0,0,0,0,0,0,34359738368,2097152,0,4305453056,92481081577,5354047528312,737806596313,262144,0,0,0,0
