"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int, int)",9469952,9469952,4489216,4489216,0,0,12,6,8,11,0,0,4456448,4456448,32768,32768,4456448,4456448,32768,32768,4456480,4456487,32768,32774,0,0,0,5,11737120,0,0,33554432,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,2048,33068772,8444928,1190912,10823680,346357760,346161152,0,0,0,0,0,0,0,0,0,1048576,2048,0,141312,11260855,697370162,87963393,256,0,0,0,0
"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int, int)",75628544,75628544,35782656,35782656,22040,16103,17868,17836,17887,17907,22024,21863,35651584,35651584,131072,131072,35635552,35635588,126976,126976,35651616,35651623,131072,131078,0,0,4,1,79471488,0,0,268435456,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,239653172,67330824,9479168,86286336,2761162752,2760376320,0,0,0,0,0,0,0,0,0,8388608,8192,0,1089536,79058766,4936502972,629452372,1024,0,0,0,0
"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int, int)",604504064,604504064,285736960,285736960,2959852,2985663,79446,79626,79403,79581,2959634,2959475,285212672,285212672,524288,524288,282325714,282325618,501691,501686,285224816,285224639,524292,524290,0,0,0,5,630789508,0,0,2147483648,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,1903227177,537756672,75662336,689078272,22050504704,22047358976,0,0,0,0,0,0,0,0,0,67108864,32768,0,8552448,629224614,39281430214,5019118826,4096,0,0,0,0
"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int, int)",4833935360,4833935360,2283798528,2283798528,33913737,33910299,277835,278474,277827,277813,33912211,33910675,2281701376,2281701376,2097152,2097152,2247879390,2247879393,1965621,1965638,2281795528,2281793830,2097157,2097153,0,0,1,4,4944088468,0,0,17179869184,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,15000203330,4298507022,604636160,5507776512,176248848384,176236265472,0,0,0,0,0,0,0,0,0,536870912,131072,0,67764224,4937470063,309499262142,39834147889,16384,0,0,0,0
"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int, int)",38663094272,38663094272,18261999616,18261999616,283897859,283475748,1405648,1401929,1405438,1405320,283881700,283868102,18253611008,18253611008,8388608,8388608,17970191376,17970189956,7508093,7508110,18254437712,18254424199,8388609,8388613,0,0,5,0,40523949420,0,0,137438953472,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,524288,122827616551,34373894919,4834460672,44042813440,1409370030080,1409319698432,0,0,0,0,0,0,0,0,0,4294967296,524288,0,539492352,40512749728,2549463243798,326597111747,65536,0,0,0,0
"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",8344930798,8571183076,13257497,13385040,13257209,13257473,8344594874,8344418702,"<OVERFLOW>","<OVERFLOW>",33554432,33554432,"<OVERFLOW>","<OVERFLOW>",20373313,20372281,"<OVERFLOW>","<OVERFLOW>",33554432,33554438,0,0,0,5,"<OVERFLOW>",0,0,1099511627776,0,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,2097152,3249058510516,274934530826,38665192448,352264912896,11272477212672,11272275886080,0,0,0,0,0,0,0,0,0,34359738368,2097152,0,4305453056,891022035406,55971661547284,7134812536100,262144,0,0,0,0
