2772,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.829713,1.180100,0.780673,57.502123,290.414762,99.829713,1.180100,0.157669,0.088258,0.042931,0.000000,0.000000,0.000000,31.547485,329.732860,362.704151,71.815422,0.000000,64.590362,80.069324,80.069324,56.288367,0.000000,71.815422,0.000000,0.000000,98.000000,0.000000,1.366268,7852.000000,32.262833,0.000000,0.000000,1.200000,1.000172,2.693954,2.693954,0,0,1018813950,48523995,130697028,660086,0,4,0,104338002,1090536,237524871,1199584,0.000000,0.000000,2464.376696,117.373150,71.817671,362.704453,0.000000,1.209000,97.975038,73268032,73262475,1248354420,946286550,42600007296,0,0,21300003648,0,0,0,0,0,2.407238,11.397096,7.029130,0.000000,19.736335,0.177896,"High (7)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",1923936300,2227282139,2103786622,0.000000,0,0.000000,0.000000,0.000000,0.000000,21300003648,0,6969373488,0,760714416,29675546208,1613636640,0,0.000000,0,0.000000,237517434,1199583,0,362.704151,0,0,0.000000,37.454364,0.000558,6.793586,0.000000,3.454461,18.342922,10.148562,0.000000
3024,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.874388,1.179759,0.780634,51.523135,238.533032,99.874388,1.179759,0.157842,0.088287,0.042987,0.000000,0.000000,0.000000,28.963062,274.045296,298.166291,64.403919,0.000000,64.589566,80.000000,80.000000,55.019927,0.000000,64.403919,0.000000,0.000000,98.000000,0.000000,1.365975,8563.000000,32.258384,0.000000,0.000000,1.200000,1.000397,2.696296,2.696296,0,0,1322697600,63014405,169827840,786240,0,1,0,138793628,1313250,308638910,1428845,0.000000,0.000000,2208.134361,105.197343,64.405895,298.167334,0.000000,208.000000,97.977111,95075344,95061600,1621399132,1228510800,55306395648,0,0,27653197824,0,0,0,0,0,2.402817,11.370909,6.991054,0.000000,19.891938,0.176620,"High (7)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",2496970800,2891097385,2731006103,0.000000,0,0.000000,0.000000,0.000000,0.000000,27653197824,0,9034841088,0,987614208,38526098688,2084963328,0,0.000000,0,0.000000,308629440,1428840,0,298.166291,0,0,0.000000,37.395935,0.000443,6.796388,0.000000,3.435413,18.334872,10.163731,0.000000
3276,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.910448,1.182054,0.780717,50.325385,215.065746,99.910448,1.182054,0.157146,0.088311,0.042883,0.000000,0.000000,0.000000,28.386467,246.788987,268.635236,62.860645,0.000000,64.589577,80.058651,80.058651,54.801601,0.000000,62.860645,0.000000,0.000000,98.000000,0.000000,1.367920,9274.000000,32.305059,0.000000,0.000000,1.200000,1.000454,2.692308,2.692308,0,0,1681693650,80116991,215601750,921375,0,1,0,177067107,1539403,392120997,1675684,0.000000,0.000000,2156.802203,102.751475,62.862775,268.636839,0.000000,160.000000,97.978866,120824319,120805425,2060500914,1561914900,70317217152,0,0,35158608576,0,0,0,0,0,2.412617,11.445260,6.566086,0.000000,19.868438,0.177099,"High (7)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",3173794650,3672543665,3469259117,0.000000,0,0.000000,0.000000,0.000000,0.000000,35158608576,0,11472696144,0,1255664592,48981651264,2640115296,0,0.000000,0,0.000000,392107716,1675674,0,268.635236,0,0,0.000000,37.624617,0.000306,6.814518,0.000000,3.472718,18.432858,10.169018,0.000000
3528,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.939232,1.181158,0.780727,49.925636,198.117604,99.939232,1.181158,0.157274,0.088332,0.042962,0.000000,0.000000,0.000000,29.019288,227.751304,247.647005,62.407045,0.000000,64.589729,80.000000,80.000000,53.536672,0.000000,62.407045,0.000000,0.000004,98.000000,0.000000,1.367416,9985.000000,32.294966,0.000000,0.000000,1.200000,1.000424,2.695556,2.695556,0,0,2100394800,100058987,269606232,1069866,0,1,0,227892928,1788566,490109239,1944818,0.000000,0.000000,2139.670125,101.929992,62.409225,247.648023,0.000000,127.000000,97.980371,150842192,150822000,2574165597,1950763500,87824507904,0,0,43912253952,0,0,0,0,0,2.403192,11.407920,6.450612,0.000000,20.320978,0.176110,"High (7)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",3963046500,4586331461,4332709449,0.000000,0,0.000000,0.000000,0.000000,0.000000,43912253952,0,14313801600,0,1568294784,61175943360,3285950976,0,0.000000,0,0.000000,490092120,1944830,0,247.649551,0,0,0.000000,37.431475,0.000269,6.814842,0.000000,3.470174,18.339269,10.147360,0.000000
3780,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.950723,1.181457,0.780799,49.542640,183.491261,99.950723,1.181457,0.157439,0.088351,0.042926,0.000000,0.000000,0.000000,28.229820,210.146781,229.218448,61.888981,0.000000,64.589737,80.050826,80.050826,54.251624,0.000000,61.888981,0.000000,0.000000,98.000000,0.000000,1.367404,10696.000000,32.296343,0.000000,0.000000,1.200000,1.000399,2.694222,2.694222,0,0,2583393750,123067859,331439850,1227555,0,5,0,274780770,2045507,602431512,2231149,0.000000,0.000000,2123.256021,101.147792,61.891278,229.218859,0.000000,513.000000,97.981675,185467136,185439375,3166881805,2399321250,108020304000,0,0,54010152000,0,0,0,0,0,2.389503,11.340024,6.897041,0.000000,20.235031,0.174851,"High (7)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",4873365000,5640621150,5328970707,0.000000,0,0.000000,0.000000,0.000000,0.000000,54010152000,0,17589020400,0,1928934000,75242714400,4029328800,0,0.000000,0,0.000000,602409150,2231145,0,229.218448,0,0,0.000000,37.304614,0.000213,6.816008,0.000000,3.432376,18.226348,10.140866,0.000000
4032,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.961389,1.179365,0.780793,49.475293,171.789211,99.961389,1.179365,0.158624,0.088367,0.042943,0.000000,0.000000,0.000000,29.713714,197.873743,214.736514,61.844116,0.000000,64.587605,80.000000,80.000000,52.157330,0.000000,61.844116,0.000000,0.000000,98.000000,0.000000,1.366491,11407.000000,32.277915,0.000000,0.000000,1.200000,1.001360,2.695000,2.695000,0,0,3135283200,149467229,402361344,1397088,0,1,0,351489298,2340687,731596638,2540162,0.000000,0.000000,2120.369701,101.083623,61.846700,214.736683,0.000000,84.000000,97.982818,225084754,224985600,3849094962,2911852800,131096641536,0,0,65548320768,0,0,0,0,0,2.406530,11.381597,6.629579,0.000000,20.034054,0.175610,"High (7)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",5913388800,6851394387,6473477850,0.000000,0,0.000000,0.000000,0.000000,0.000000,65548320768,0,21329215488,0,2341011456,91315703808,4877107200,0,0.000000,0,0.000000,731566080,2540160,0,214.736514,0,0,0.000000,37.499980,0.000158,6.806446,0.000000,3.483622,18.388870,10.170562,0.000000
4284,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.949801,1.180374,0.780855,49.603710,162.103626,99.949801,1.180374,0.158083,0.088381,0.042889,0.000000,0.000000,0.000000,29.252073,185.993341,202.516014,61.969900,0.000000,64.588380,80.044843,80.044843,52.678970,0.000000,61.969900,0.000000,0.000000,98.000000,0.000000,1.366714,12118.000000,32.283377,0.000000,0.000000,1.200000,1.000834,2.692923,2.692923,0,0,3760655850,179233099,482245596,1575966,0,4,0,413973797,2632168,877022616,2866000,0.000000,0.000000,2125.873267,101.319256,61.971868,202.516297,0.000000,282.000000,97.983826,269867302,269788725,4613437958,3492622800,157245556608,0,0,78622778304,0,0,0,0,0,2.407362,11.372816,6.615279,0.000000,20.280807,0.174718,"High (7)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",7091756550,8212845984,7759878919,0.000000,0,0.000000,0.000000,0.000000,0.000000,78622778304,0,25565249808,0,2807956368,109528651008,5836144608,0,0.000000,0,0.000000,876994776,2865996,0,202.516014,0,0,0.000000,37.417107,0.000135,6.811035,0.000000,3.439534,18.292243,10.137962,0.000000
4536,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.963762,1.180394,0.780823,49.340713,152.286152,99.963762,1.180394,0.157520,0.088393,0.042973,0.000000,0.000000,0.000000,28.472676,174.189403,190.357690,61.675892,0.000000,64.589696,80.000000,80.000000,53.770968,0.000000,61.675892,0.000000,0.000000,98.000000,0.000000,1.366488,12829.000000,32.278067,0.000000,0.000000,1.200000,1.000376,2.696296,2.696296,0,0,4464104400,212664250,573168960,1769040,0,0,0,480865905,2941829,1041660795,3214896,0.000000,0.000000,2114.601997,100.736947,61.678049,190.358045,0.000000,0.000000,97.984722,320219918,320176800,5475201536,4145895900,186659085312,0,0,93329542656,0,0,0,0,0,2.399729,11.387618,6.518521,0.000000,20.435297,0.174472,"High (7)","Low (1)","Idle (0)","Low (1)","Idle (0)","High (8)","Low (2)","Low (1)","Idle (0)",8417106900,9742972267,9205623443,0.000000,0,0.000000,0.000000,0.000000,0.000000,93329542656,0,30327986304,0,3333197952,130015295424,6913299456,0,0.000000,0,0.000000,1041624360,3214890,0,190.357690,0,0,0.000000,37.388218,0.000116,6.815140,0.000000,3.408651,18.287377,10.124405,0.000000
4788,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.954187,1.180235,0.780906,49.595363,145.015682,99.954187,1.180235,0.157808,0.088405,0.042923,0.000000,0.000000,0.000000,29.813240,166.490985,181.178741,61.963129,0.000000,64.589539,80.040120,80.040120,52.018457,0.000000,61.963129,0.000000,0.000000,98.000000,0.000000,1.365897,13540.000000,32.265427,0.000000,0.000000,1.200000,1.000467,2.694391,2.694391,0,0,5250221550,250127216,673626114,1969667,0,5,0,589131849,3289986,1224477856,3580238,0.000000,0.000000,2125.515575,101.262259,61.965165,181.179297,0.000000,253.000000,97.985524,376526369,376477875,6437546810,4875936750,219529263744,0,0,109764631872,0,0,0,0,0,2.402064,11.383587,6.607119,0.000000,20.224730,0.174298,"High (7)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",9898078500,11460069696,10828461173,0.000000,0,0.000000,0.000000,0.000000,0.000000,109764631872,0,35648287920,0,3920165424,152909376480,8115430176,0,0.000000,0,0.000000,1224437634,3580227,0,181.178741,0,0,0.000000,37.417891,0.000092,6.810717,0.000000,3.466873,18.323348,10.140113,0.000000
5040,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.973559,1.179725,0.780933,49.624756,137.846543,99.973559,1.179725,0.158052,0.088415,0.042957,0.000000,0.000000,0.000000,29.316409,158.268340,172.308179,62.030945,0.000000,64.588518,80.000000,80.000000,52.206894,0.000000,62.030945,0.000000,0.000000,98.000000,0.000000,1.366266,14251.000000,32.275320,0.000000,0.000000,1.200000,1.000771,2.695778,2.695778,0,0,6123600000,291837468,786088800,2183580,0,6,0,675283260,3645602,1428890179,3969004,0.000000,0.000000,2126.775241,101.357486,62.033123,172.308352,0.000000,260.000000,97.986247,439143190,439020000,7511462327,5687010000,256048128000,0,0,128024064000,0,0,0,0,0,2.402405,11.378318,6.539715,0.000000,20.180820,0.173869,"High (7)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",11543310000,13367751240,12631458323,0.000000,0,0.000000,0.000000,0.000000,0.000000,128024064000,0,41557017600,0,4572288000,178344633600,9449395200,0,0.000000,0,0.000000,1428840000,3969000,0,172.308179,0,0,0.000000,37.430620,0.000084,6.813223,0.000000,3.542505,18.351665,10.159470,0.000000
5292,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.957797,1.178346,0.780928,50.047912,132.401883,99.957797,1.178346,0.158249,0.088424,0.042894,0.000000,0.000000,0.000000,31.414249,152.147614,165.427296,62.531518,0.000000,64.588991,80.036298,80.036298,50.113649,0.000000,62.531518,0.000000,0.000000,98.000000,0.000000,1.365548,14962.000000,32.259351,0.000000,0.000000,1.200000,1.000653,2.693333,2.693333,0,0,7088832450,337783937,909170892,2405214,0,1,0,830581394,4022728,1653372720,4373847,0.000000,0.000000,2144.910516,102.205310,62.533862,165.427637,0.000000,37.000000,97.986900,508252394,508131225,8698907353,6583380300,296407714176,0,0,148203857088,0,0,0,0,0,2.404406,11.373496,6.621323,0.000000,20.129181,0.173604,"High (7)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",13361440050,15475871677,14623922914,0.000000,0,0.000000,0.000000,0.000000,0.000000,148203857088,0,48085038288,0,5292994896,206454806208,10922052960,0,0.000000,0,0.000000,1653310764,4373838,0,165.427296,0,0,0.000000,37.391991,0.000072,6.808112,0.000000,3.580087,18.325840,10.143754,0.000000
5544,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.973245,1.179279,0.781011,49.903559,126.019088,99.973245,1.179279,0.157976,0.088432,0.042944,0.000000,0.000000,0.000000,29.060097,143.565692,157.523860,62.379449,0.000000,64.589635,80.000000,80.000000,54.293734,0.000000,62.379449,0.000000,0.000000,98.000000,0.000000,1.365617,15673.000000,32.261181,0.000000,0.000000,1.200000,1.000434,2.695354,2.695354,0,0,8150511600,388288094,1046119536,2641716,0,8,0,885966260,4376942,1901857978,4802490,0.000000,0.000000,2138.723959,101.888211,62.381808,157.523860,0.000000,262.000000,97.987494,584225394,584139600,9995494326,7569312300,340800058368,0,0,170400029184,0,0,0,0,0,2.400420,11.382230,6.550384,0.000000,20.259330,0.173281,"High (7)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",15361107300,17787790636,16808667816,0.000000,0,0.000000,0.000000,0.000000,0.000000,170400029184,0,55263212928,0,6085715328,237373633728,12540261888,0,0.000000,0,0.000000,1901786040,4802490,0,157.523860,0,0,0.000000,37.399109,0.000064,6.811757,0.000000,3.527808,18.307375,10.132754,0.000000
5796,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.975766,1.177830,0.780955,49.594693,119.793944,99.975766,1.177830,0.158450,0.088440,0.042921,0.000000,0.000000,0.000000,31.467905,137.768277,149.680425,61.967696,0.000000,64.589823,80.033140,80.033140,49.267385,0.000000,61.967696,0.000000,0.000000,"<OVERFLOW>",0.000000,1.364457,16384.000000,32.235114,0.000000,0.000000,1.200000,1.000370,2.694493,2.694493,0,0,9313230150,443651282,1194972912,2886408,0,14,0,1103061518,4829266,2172267383,5246831,0.000000,0.000000,2125.486849,101.251118,61.969984,149.680482,0.000000,399.000000,"<OVERFLOW>",667496570,667373175,11426465633,8649070650,389417196672,0,0,194708598336,0,0,0,0,0,2.408151,11.359247,6.722121,0.000000,20.165703,0.173154,"High (7)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",17550950400,20331893856,19213532038,0.000000,0,0.000000,0.000000,0.000000,0.000000,194708598336,0,63122404464,0,6953878512,"<OVERFLOW>",14310880416,0,0.000000,0,0.000000,2172187206,5246829,0,149.680425,0,0,0.000000,37.333772,0.000054,6.803943,0.000000,3.546327,18.291472,10.127399,0.000000
