256,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",87.845039,0.000000,94.086351,0.521651,0.879849,36.968878,1.155277,94.086351,0.521651,1.285528,0.630359,0.573581,0.072113,0.000000,0.000000,3.243576,1.841082,4.621110,590.989273,0.000000,30.357143,6.255423,25.000000,100.000000,0.000000,71.797559,0.000000,"<INVALID>",100.000000,0.000000,1.191855,863.000000,28.414604,0.000000,0.000000,2.400000,4.000000,16.000000,16.000000,0,0,1572864,262144,1048576,32768,0,2,0,23,13055,511004,33616,0.000000,0.000000,1774.506121,295.751020,72.064378,4.740699,0.000000,282.050000,99.768250,134860,102400,3022153,788480,33554432,0,0,16777216,0,0,0,0,0,1.184498,4.759004,0.022742,0.000000,25.442010,0.342428,"High (7)","Low (1)","Idle (0)","Low (1)","Low (1)","High (9)","Low (1)","Low (1)","Idle (0)",1767424,4039497,3852169,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216,0,10485760,0,1048576,25231360,2883584,0,0.000000,0,0.000000,509112,32768,0,4.621110,0,0,0.000000,33.366832,0.204360,2.425725,0.000000,19.441859,15.236268,9.509356,0.000000
512,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",87.807643,0.000000,97.411863,0.523222,0.972106,39.611764,618.933811,97.411863,0.523222,1.298427,0.641888,0.575221,0.073658,0.000000,0.000000,853.980574,1.168887,2.475735,633.788223,0.000000,30.357143,6.250000,25.000000,98.904114,0.000000,77.264200,0.000000,"<INVALID>",100.000000,0.000000,1.202588,1695.000000,28.744161,0.000000,0.000000,2.400000,4.000000,16.000000,16.000000,0,0,12582912,2097152,8388608,131072,0,6,0,45212,61884,4092227,131078,0.000000,0.000000,1901.364668,316.894111,77.295461,2.475849,0.000000,113.330000,99.882006,1062377,802816,24058126,6299648,268435456,0,0,134217728,0,0,0,0,0,1.188457,4.283948,0.020617,0.000000,28.521664,0.313213,"High (7)","Low (1)","Idle (0)","Low (1)","Low (1)","Max (10)","Low (1)","Low (1)","Idle (0)",13885440,31914669,30512877,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728,0,79691776,0,8388608,201588736,19922944,0,0.000000,0,0.000000,4090572,131472,0,2.483291,0,0,0.000000,32.776404,0.018903,2.565943,0.000000,17.923975,14.952820,10.379334,0.000000
768,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",87.622039,0.000000,98.636047,0.518369,0.987395,39.790311,414.482401,98.636047,0.518369,1.313471,0.645825,0.575782,0.075238,0.000000,0.000000,15.474139,631.066995,1.657930,636.644968,0.000000,30.357137,6.250000,25.000000,80.197418,0.000000,78.895956,0.000000,0.117019,100.000000,0.000000,1.199110,2527.000000,28.690408,0.000000,0.000000,2.400000,4.000005,16.000000,16.000000,0,0,42467328,7077897,28311552,294912,0,6,0,2752535,112254,14047339,294918,0.000000,0.000000,1909.934905,318.322889,78.971012,1.657963,0.000000,33.730000,99.920855,3567244,2691072,81526636,21252096,905969664,0,0,452984832,0,0,0,0,0,1.190903,4.196240,0.040927,0.000000,28.852128,0.300037,"High (7)","Low (1)","Idle (0)","Low (1)","Low (1)","Max (10)","Low (1)","Low (1)","Idle (0)",46577664,107756080,103128688,0.000000,0,0.000000,0.000000,0.000000,0.000000,452984832,0,264241152,0,28311552,680067072,63700992,0,0.000000,0,0.000000,14033988,295264,0,1.659908,0,0,0.000000,31.930657,0.005505,2.589616,0.000000,18.816528,14.667074,10.324776,0.000000
1024,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",87.845884,0.000000,99.276572,0.521718,0.992546,40.292118,314.782169,99.276572,0.521718,1.308001,0.647812,0.576064,0.074104,0.000000,0.000000,20.219910,532.364488,1.259129,644.551488,0.000000,30.357120,6.251187,25.000000,74.157526,0.000000,78.458361,0.000000,0.131314,100.000000,0.000000,1.203779,3359.000000,28.809457,0.000000,0.000000,2.400000,4.000021,16.000000,16.000000,0,0,100663296,16777303,67108864,524288,0,5,0,8419359,221671,32645626,524297,0.000000,0.000000,1934.021649,322.338613,78.401649,1.259150,0.000000,12.007000,99.940458,8434347,6356992,192173658,50364416,2147483648,0,0,1073741824,0,0,0,0,0,1.199122,4.212966,0.041339,0.000000,29.156674,0.296986,"High (8)","Low (1)","Idle (0)","Low (1)","Low (1)","Max (10)","Low (1)","Low (1)","Idle (0)",110067712,254036344,243189176,0.000000,0,0.000000,0.000000,0.000000,0.000000,1073741824,0,620756992,0,67108864,1611661312,146800640,0,0.000000,0,0.000000,32669240,524592,0,1.259859,0,0,0.000000,31.990078,0.002839,2.630851,0.000000,18.556548,14.543448,10.279616,0.000000
1280,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",87.140317,0.000000,99.615420,0.513162,0.996203,39.752736,248.454598,99.615420,0.513162,1.325475,0.649010,0.576235,0.078551,0.000000,0.000000,20.237975,367.620606,993.818395,635.943464,0.000000,30.357132,6.250986,25.000000,75.227030,0.000000,81.842124,0.000000,0.059044,100.000000,0.000000,1.193894,4191.000000,28.588602,0.000000,0.000000,2.400000,4.000010,16.000000,16.000000,0,0,196608000,32768082,131072000,819200,0,5,0,16682071,303028,67411288,819206,0.000000,0.000000,1908.131319,318.022682,81.780491,993.825674,0.000000,6.065000,99.952279,16448018,12390400,378656161,98355200,4194304000,0,0,2097152000,0,0,0,0,0,1.183171,4.134428,0.048356,0.000000,29.034694,0.289019,"High (8)","Low (2)","Idle (0)","Low (1)","Low (1)","Max (10)","Low (1)","Low (1)","Idle (0)",214579200,498998623,477954463,0.000000,0,0.000000,0.000000,0.000000,0.000000,2097152000,0,1205862400,0,131072000,3147366400,281804800,0,0.000000,0,0.000000,67462092,819200,0,993.818395,0,0,0.000000,31.533245,0.001190,2.603285,0.000000,19.178723,14.597173,10.339640,0.000000
1536,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",87.413410,0.000000,99.822473,0.516664,0.996634,39.894523,207.783972,99.822473,0.516664,1.318861,0.649811,0.576349,0.076978,0.000000,0.000000,20.817810,339.250426,831.135890,638.312364,0.000000,30.357123,6.250000,25.000000,74.104574,0.000000,80.235115,0.000000,"<INVALID>",100.000000,0.000000,1.197745,5023.000000,28.681330,0.000000,0.000000,2.400000,4.000018,16.000000,16.000000,0,0,339738624,56623357,226492416,1179648,0,9,0,29547139,481505,114000384,1179817,0.000000,0.000000,1914.937092,319.157608,80.320410,831.254961,0.000000,6.341000,99.960183,28392220,21381120,651263242,169943040,7247757312,0,0,3623878656,0,0,0,0,0,1.190838,4.159144,0.045996,0.000000,29.153157,0.288835,"High (8)","Low (2)","Idle (0)","Low (1)","Low (1)","Max (10)","Low (1)","Low (1)","Idle (0)",370335744,858757237,822555829,0.000000,0,0.000000,0.000000,0.000000,0.000000,3623878656,0,2076180480,0,226492416,5438177280,481296384,0,0.000000,0,0.000000,113879324,1179648,0,831.135890,0,0,0.000000,31.669999,0.000697,2.627814,0.000000,18.934804,14.556530,10.319699,0.000000
1792,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",86.935883,0.000000,99.845545,0.512714,0.997523,39.668245,177.090381,99.845545,0.512714,1.327063,0.650384,0.576430,0.079969,0.000000,0.000000,20.437591,305.467760,708.361524,634.709709,0.000000,30.357126,6.249825,25.000000,75.304641,0.000000,82.881556,0.000000,"<INVALID>",100.000000,0.000000,1.192724,5855.000000,28.568451,0.000000,0.000000,2.400000,4.000016,16.000000,16.000000,0,0,539492352,89915747,359661568,1605632,0,11,0,46325568,692399,187917788,1605637,0.000000,0.000000,1904.075779,317.347216,82.904259,708.363730,0.000000,4.852000,99.965841,45052995,33918976,1037911147,269846528,11509170176,0,0,5754585088,0,0,0,0,0,1.183409,4.125567,0.048642,0.000000,29.213287,0.285128,"High (8)","Low (2)","Idle (0)","Low (1)","Low (1)","Max (10)","Low (1)","Low (1)","Idle (0)",587560960,1367291532,1309989580,0.000000,0,0.000000,0.000000,0.000000,0.000000,5754585088,0,3288334336,0,359661568,8635088896,757858304,0,0.000000,0,0.000000,187866328,1605632,0,708.361524,0,0,0.000000,31.416905,0.000430,2.610480,0.000000,19.192071,14.534561,10.307853,0.000000
2048,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",88.113580,0.000000,99.766572,0.521242,0.998014,39.843930,155.640351,99.766572,0.521242,1.310954,0.650815,0.576492,0.072808,0.000000,0.000000,20.603028,231.477795,622.561404,637.395834,0.000000,30.357126,6.251050,25.000000,72.945669,0.000000,75.907237,0.000000,0.171130,100.000000,0.000000,1.204519,6687.000000,28.844396,0.000000,0.000000,2.400000,4.000015,16.000000,16.000000,0,0,805306368,134218235,536870912,2097152,0,1,0,69403083,779753,255854331,2097154,0.000000,0.000000,1912.508634,318.752643,75.953022,622.561997,0.000000,296.000000,99.970091,67213600,50593792,1534893672,402784256,17179869184,0,0,8589934592,0,0,0,0,0,1.203852,4.192494,0.040678,0.000000,29.523988,0.288656,"High (8)","Low (1)","Idle (0)","Low (1)","Low (1)","Max (10)","Low (1)","Low (1)","Idle (0)",876478464,2025501020,1940172188,0.000000,0,0.000000,0.000000,0.000000,0.000000,8589934592,0,4898947072,0,536870912,12889096192,1124073472,0,0.000000,0,0.000000,255700100,2097152,0,622.561404,0,0,0.000000,31.840520,0.000349,2.654330,0.000000,18.492739,14.416724,10.249066,0.000000
2304,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",86.889535,0.000000,99.892404,0.511451,0.998402,39.216375,136.167969,99.892404,0.511451,1.329908,0.651150,0.576539,0.080347,0.000000,0.000000,21.495534,238.482535,544.671877,627.510804,0.000000,30.357131,6.249514,25.000000,73.887486,0.000000,82.222529,0.000000,"<INVALID>",100.000000,0.000000,1.191617,7519.000000,28.547354,0.000000,0.000000,2.400000,4.000014,16.000000,16.000000,0,0,1146617856,191103500,764411904,2654208,0,11,0,104748605,1162135,400750447,2654221,0.000000,0.000000,1882.386009,313.731862,82.238279,544.674545,0.000000,2.257000,99.973401,95660273,71995392,2208226186,573474816,24461180928,0,0,12230590464,0,0,0,0,0,1.181629,4.112821,0.050358,0.000000,29.328083,0.282382,"High (8)","Low (2)","Idle (0)","Low (1)","Low (1)","Max (10)","Low (1)","Low (1)","Idle (0)",1247311872,2906122199,2784857111,0.000000,0,0.000000,0.000000,0.000000,0.000000,12230590464,0,6964641792,0,764411904,18351194112,1592524800,0,0.000000,0,0.000000,400673696,2654208,0,544.671877,0,0,0.000000,31.271464,0.000202,2.609165,0.000000,19.270830,14.502230,10.297359,0.000000
2560,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",86.763373,0.000000,99.874730,0.509183,0.998973,34.048420,106.401313,99.874730,0.509183,1.334553,0.651419,0.576578,0.081154,0.000000,0.000000,17.975346,150.798794,425.605254,544.774726,0.000000,30.357134,6.250000,25.000000,75.169914,0.000000,72.164044,0.000000,0.074725,100.000000,0.000000,1.188609,8351.000000,28.479104,0.000000,0.000000,2.400000,4.000011,16.000000,16.000000,0,0,1572864000,262144565,1048576000,3276800,0,1,0,138394939,1161023,555931155,3276853,0.000000,0.000000,1634.324178,272.387950,72.206793,425.612138,0.000000,129.000000,99.976051,131176464,98713600,3035533595,786636800,33554432000,0,0,16777216000,0,0,0,0,0,1.176720,4.089958,0.047523,0.000000,29.272721,0.280038,"High (8)","Low (2)","Idle (0)","Low (1)","Low (1)","Max (10)","Low (1)","Low (1)","Idle (0)",1710284800,3992750375,3826656615,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216000,0,9542041600,0,1048576000,25172377600,2175795200,0,0.000000,0,0.000000,555602020,3276800,0,425.605254,0,0,0.000000,31.225682,0.000138,2.598012,0.000000,19.351250,14.555971,10.338399,0.000000
