3584,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,2026997163,2030709165,3209686,3210014,1604932,1604852,1604883,1604893,1016625620,983413226,1028039241,1009352788,1605632,1605632,1605632,1605632,19681221984,19639542520,19662110552,19633812208,18667085316,18654884908,18635505164,18626413444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,19682076163,19654814864,19654284652,19624846453,1605632,1605632,1605632,1605633,"<OVERFLOW>",0,0,92073361408,0,0,0,0,12845056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401408,12845056,16556072960,57786561474,3644404007,"<OVERFLOW>",0,0,0,0,2877292544,401408,"<OVERFLOW>","<OVERFLOW>",50176,"<OVERFLOW>",0,0,0,0,4799093152,19657893472,0,6422528,0,0,21579694080,6021120,0,0,0,0,50251669387,7469104,0,0
3840,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,2839417667,2877066780,3684262,3684290,1842067,1842013,1842116,1841696,1436556676,1423556530,1401791416,1376796912,1843200,1843200,1843200,1843200,24120255396,24124033476,24088923632,24078248228,22696768212,22682988392,22683124796,22669119628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,24116948260,24122641077,24116855436,24091143963,1843233,1843200,1843200,1843200,"<OVERFLOW>",0,0,113246208000,0,0,0,0,14745600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460800,14745600,20362291200,70873925342,4485324015,"<OVERFLOW>",0,0,0,0,3538944000,460800,"<OVERFLOW>","<OVERFLOW>",57600,"<OVERFLOW>",0,0,0,0,5963252377,24117771623,0,7372800,0,0,26542080000,6912000,0,0,0,0,61609002459,8500556,0,0
4096,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,2265927731,2278081429,4193281,4193348,2096659,2096680,2096672,2096692,1127106597,1151137246,1129705120,1125886812,2097156,2097152,2097152,2097152,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",2097153,2097157,2097152,2097156,"<OVERFLOW>",0,0,137438953472,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524288,16777216,24711266304,86565304247,5464605938,"<OVERFLOW>",0,0,0,0,4294967296,524288,"<OVERFLOW>","<OVERFLOW>",65536,"<OVERFLOW>",0,0,0,0,7920238207,28586983809,0,8388608,0,0,32212254720,7864320,0,0,0,0,"<OVERFLOW>",10077225,0,0
4352,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,4095614639,4151885408,4732151,4732528,2366373,2366379,2366378,2366393,2061373700,2074648518,2072692720,2056305325,2367488,2367488,2367488,2367488,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",2367489,2367488,2367493,2367490,"<OVERFLOW>",0,0,164852924416,0,0,0,0,18939904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591872,18939904,29639174144,104261709475,6518904618,"<OVERFLOW>",0,0,0,0,5151653888,591872,"<OVERFLOW>","<OVERFLOW>",73984,"<OVERFLOW>",0,0,0,0,8257960745,35531097303,0,9469952,0,0,38637404160,8878080,0,0,0,0,"<OVERFLOW>",11003236,0,0
4608,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,7014911651,7018596277,5304383,5304775,2652391,2651526,2652257,2652389,3513200108,3427765458,3520573481,3482629192,2654208,2654208,2654208,2654208,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",2654208,2654208,2654212,2654209,"<OVERFLOW>",0,0,195689447424,0,0,0,0,21233664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663552,21233664,35182190592,124165158181,7730882497,"<OVERFLOW>",0,0,0,0,6115295232,663552,"<OVERFLOW>","<OVERFLOW>",82944,"<OVERFLOW>",0,0,0,0,9482941108,42497068364,0,10616832,0,0,45864714240,9953280,0,0,0,0,"<OVERFLOW>",12362516,0,0
4864,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,5982901143,5925926097,5912124,5912311,2956069,2956245,2956168,2956152,2972172476,2995526618,2981305089,2967191521,2957312,2957312,2957312,2957312,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",2957312,2957312,2957312,2957313,"<OVERFLOW>",0,0,230149849088,0,0,0,0,23658496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739328,23658496,41376491520,146989247382,9093805261,"<OVERFLOW>",0,0,0,0,7192182784,739328,"<OVERFLOW>","<OVERFLOW>",92416,"<OVERFLOW>",0,0,0,0,11742142830,49391410834,0,11829248,0,0,53941370880,11089920,0,0,0,0,"<OVERFLOW>",14061673,0,0
5120,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,8478235283,8426783640,6550581,6550863,3275441,3275315,3275318,3275402,4238739868,4217532182,4209722537,4218637500,3276800,3276800,3276800,3276800,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",3276802,3276804,3276800,3276801,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,26214400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819200,26214400,48258252800,174424965591,10601426667,"<OVERFLOW>",0,0,0,0,8388608000,819200,"<OVERFLOW>","<OVERFLOW>",102400,"<OVERFLOW>",0,0,0,0,12278420647,59024747353,0,13107200,0,0,62914560000,12288000,0,0,0,0,"<OVERFLOW>",15585498,0,0
5376,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,10263806743,10216762549,7217457,7217974,3608856,3608796,3608578,3608808,5097358768,5112837094,5075108356,5114999228,3612672,3612672,3612672,3612672,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",3612672,3612672,3612672,3612672,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,28901376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903168,28901376,55863650304,190692109256,12257949756,"<OVERFLOW>",0,0,0,0,9710862336,903168,"<OVERFLOW>","<OVERFLOW>",112896,"<OVERFLOW>",0,0,0,0,15941545151,"<OVERFLOW>",0,14450688,0,0,"<OVERFLOW>",13547520,0,0,0,0,"<OVERFLOW>",15887671,0,0
5632,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,10574426299,10541901125,7924247,7924406,3962246,3962257,3962075,3962134,5274214736,5296147010,5280594268,5298353032,3964928,3964928,3964928,3964928,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",3964928,3964928,3964928,3964928,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,31719424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991232,31719424,64228859904,223600487047,14092404634,"<OVERFLOW>",0,0,0,0,11165237248,991232,"<OVERFLOW>","<OVERFLOW>",123904,"<OVERFLOW>",0,0,0,0,18394520841,"<OVERFLOW>",0,15859712,0,0,"<OVERFLOW>",14868480,0,0,0,0,"<OVERFLOW>",18062404,0,0
5888,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,13003860714,13040013597,8660959,8660995,4330405,4330505,4330759,4330537,6499070212,6507809374,6544936805,6512892697,4333568,4333568,4333568,4333568,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",4333569,4333568,4333569,4333568,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,34668544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083392,34668544,73390057472,"<OVERFLOW>",16111361935,"<OVERFLOW>",0,0,0,0,12758024192,1083392,"<OVERFLOW>","<OVERFLOW>",135424,"<OVERFLOW>",0,0,0,0,20663122059,"<OVERFLOW>",0,17334272,0,0,"<OVERFLOW>",16250880,0,0,0,0,"<OVERFLOW>",19595105,0,0
6144,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,20297434990,20377956521,9431228,9431156,4715230,4715567,4715571,4715555,10081844064,10093680926,10122545181,10086538857,4718592,4718592,4718592,4718592,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",4718593,4718592,4718593,4718596,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,37748736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179648,37748736,83383418880,"<OVERFLOW>",18302622375,"<OVERFLOW>",0,0,0,0,14495514624,1179648,"<OVERFLOW>","<OVERFLOW>",147456,"<OVERFLOW>",0,0,0,0,20799583683,"<OVERFLOW>",0,18874368,0,0,"<OVERFLOW>",17694720,0,0,0,0,"<OVERFLOW>",22666629,0,0
6400,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,16106702378,15982556976,10231463,10231605,5115574,5116087,5115776,5115885,8035331848,8083293523,8017791092,8046855672,5120000,5120000,5120000,5120000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",5120005,5120000,5120005,5120005,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,40960000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280000,40960000,94245120000,"<OVERFLOW>",20667139840,"<OVERFLOW>",0,0,0,0,16384000000,1280000,"<OVERFLOW>","<OVERFLOW>",160000,"<OVERFLOW>",0,0,0,0,26553895146,"<OVERFLOW>",0,20480000,0,0,"<OVERFLOW>",19200000,0,0,0,0,"<OVERFLOW>",22821244,0,0
6656,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,21493484039,21546691684,11068072,11068250,5534149,5533809,5534197,5534265,10708444612,10709531674,10728498785,10751860632,5537792,5537792,5537792,5537792,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",5537793,5537798,5537792,5537793,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,44302336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384448,44302336,106011336704,"<OVERFLOW>",23238473109,"<OVERFLOW>",0,0,0,0,18429771776,1384448,"<OVERFLOW>","<OVERFLOW>",173056,"<OVERFLOW>",0,0,0,0,26406621413,"<OVERFLOW>",0,22151168,0,0,"<OVERFLOW>",20766720,0,0,0,0,"<OVERFLOW>",25530979,0,0
6912,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>",11927476,11929761,5964449,5964655,5964562,5964511,13585727869,13605780622,13617968640,13508177696,5971968,5971968,5971968,5971968,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",5971972,5971969,5971969,5971968,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,47775744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492992,47775744,118718244864,"<OVERFLOW>",26032251542,"<OVERFLOW>",0,0,0,0,20639121408,1492992,"<OVERFLOW>","<OVERFLOW>",186624,"<OVERFLOW>",0,0,0,0,32462106195,"<OVERFLOW>",0,23887872,0,0,"<OVERFLOW>",22394880,0,0,0,0,"<OVERFLOW>",26508186,0,0
