2816,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",23.494695,0.000000,99.910854,0.204774,0.948088,60.995218,10.830116,99.910854,0.204774,2.862497,0.000000,1.303644,1.129936,0.000000,0.000000,11.279812,43.300713,43.320467,518.391715,0.000000,0.000000,11.766241,25.000000,97.231909,0.000000,396.251487,0.000000,"<INVALID>",100.000000,0.000000,0.790938,32413.000000,18.645609,0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,11863064576,3964928,0,5,0,1032390623,3963120,36289392781,3964933,0.000000,0.000000,0.000000,0.000000,396.494828,43.320521,0.000000,54.000000,99.990744,373466131,349904896,23864563318,1395902464,44660948992,0,0,22330474496,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Mid (6)","Idle (0)","Low (1)","Low (1)","High (7)","Low (1)","Low (1)","Idle (0)",8032200704,31024353684,29254768163,0.000000,0,0.000000,0.000000,0.000000,0.000000,22330474496,0,167557857280,0,11173167104,44668878848,11276255232,0,0.000000,0,0.000000,36267120900,3964952,0,43.320729,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",0.296244,0.000000,"<OVERFLOW>","<OVERFLOW>",6.115923,0.000000
3072,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",20.381903,0.000000,99.958017,0.199884,"<OVERFLOW>",59.318505,9.654704,99.958017,0.199884,2.980835,0.000000,1.303702,1.175998,0.000000,0.000000,23.194885,38.602073,38.618818,504.863651,0.000000,0.000000,11.749411,25.000000,94.203048,0.000000,401.192858,0.000000,"<INVALID>",100.000000,0.000000,0.795707,35357.000000,18.790282,0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,15401484288,4718592,0,0,0,2834038007,4716546,49010390954,4718601,0.000000,0.000000,0.000000,0.000000,401.120376,38.618892,0.000000,0.000000,99.991515,487253152,454164480,32172975631,1812234240,57982058496,0,0,28991029248,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Mid (6)","Idle (0)","Low (1)","Idle (0)","High (7)","Low (1)","Low (1)","Idle (0)",10427203584,41508979324,39208676757,0.000000,0,0.000000,0.000000,0.000000,0.000000,28991029248,0,217527091200,0,14504951808,57991495680,14627635200,0,0.000000,0,0.000000,49019247152,4718592,0,38.618818,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",0.289328,0.000000,"<OVERFLOW>","<OVERFLOW>",6.952218,0.000000
3328,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",21.984927,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",59.697704,8.969006,"<OVERFLOW>","<OVERFLOW>",2.872389,0.000000,1.303752,1.152393,0.000000,0.000000,12.688487,35.860152,35.876024,508.396549,0.000000,0.000000,11.742350,25.000000,96.845125,0.000000,395.752557,0.000000,"<INVALID>",100.000000,0.000000,"<OVERFLOW>",38301.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,19581632512,5537792,0,8,0,1958583847,5535342,61137002534,5537798,0.000000,0.000000,0.000000,0.000000,396.069874,35.876063,0.000000,51.000000,99.992167,612179126,577314816,39465300535,2304067584,73719087104,0,0,36859543552,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",13256435712,51334072246,48416962434,0.000000,0,0.000000,0.000000,0.000000,0.000000,36859543552,0,"<OVERFLOW>",0,18440847360,73730162688,18584829952,0,0.000000,0,0.000000,61088021796,5537812,0,35.876153,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
3584,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",19.713802,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",58.636505,8.180316,"<OVERFLOW>","<OVERFLOW>",2.933973,0.000000,1.303794,1.186005,0.000000,0.000000,20.425734,32.707773,32.721264,498.410294,0.000000,0.000000,11.764706,25.000000,94.879239,0.000000,400.383682,0.000000,0.057192,"<OVERFLOW>",0.000000,"<OVERFLOW>",41245.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,24456986624,6422528,0,13,0,4009162000,6419880,78562163392,6422545,0.000000,0.000000,0.000000,0.000000,400.255677,32.721350,0.000000,66.000000,"<OVERFLOW>",765756334,720928768,50274246888,2877693952,92073361408,0,0,46036680704,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",16556072960,65131150244,61486741066,0.000000,0,0.000000,0.000000,0.000000,0.000000,46036680704,0,"<OVERFLOW>",0,23031185408,92086206464,23198171136,0,0.000000,0,0.000000,78587288316,6422564,0,32.721447,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
3840,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",19.880545,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",58.516414,7.619324,"<OVERFLOW>","<OVERFLOW>",2.919733,0.000000,1.303831,1.183597,0.000000,0.000000,23.261853,30.458775,30.477299,497.208283,0.000000,0.000000,11.768994,25.000000,94.109410,0.000000,398.476099,0.000000,"<INVALID>","<OVERFLOW>",0.000000,"<OVERFLOW>",44189.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,30081024000,7372800,0,1,0,5627302752,7368319,96335816909,7372807,0.000000,0.000000,0.000000,0.000000,398.228014,30.477328,0.000000,4.000000,"<OVERFLOW>",944869816,886579200,61604641681,3539404800,113246208000,0,0,56623104000,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",20362291200,79814740831,75330101873,0.000000,0,0.000000,0.000000,0.000000,0.000000,56623104000,0,"<OVERFLOW>",0,28326297600,113260953600,28517990400,0,0.000000,0,0.000000,96395831264,7372812,0,30.477348,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4096,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",21.712981,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",59.605698,7.276086,"<OVERFLOW>","<OVERFLOW>",2.944820,0.000000,1.303864,1.156574,0.000000,0.000000,15.639349,29.097592,29.104344,506.648431,0.000000,0.000000,11.764706,25.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",47133.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,36507222016,8388608,0,2,0,4507655827,8386662,"<OVERFLOW>",8388618,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",29.104379,0.000000,6.000000,"<OVERFLOW>",1166392970,1075838976,75327991717,4295491584,137438953472,0,0,68719476736,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",24711266304,97481507877,92016397905,0.000000,0,0.000000,0.000000,0.000000,0.000000,68719476736,0,"<OVERFLOW>",0,34376515584,137455730688,34594619392,0,0.000000,0,0.000000,"<OVERFLOW>",8388608,0,29.104344,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4352,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",18.904992,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",57.863813,6.647956,"<OVERFLOW>","<OVERFLOW>",2.958319,0.000000,1.303892,1.198102,0.000000,0.000000,23.174590,26.578619,26.591825,491.698132,0.000000,0.000000,11.768158,25.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",50077.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,43789058048,9469952,0,13,0,8252996816,9465249,"<OVERFLOW>",9469963,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",26.591856,0.000000,36.000000,"<OVERFLOW>",1364885724,1290280960,90789210972,5152245760,164852924416,0,0,82426462208,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",29639174144,117321316196,110802371702,0.000000,0,0.000000,0.000000,0.000000,0.000000,82426462208,0,"<OVERFLOW>",0,41232171008,164871864320,41478389760,0,0.000000,0,0.000000,"<OVERFLOW>",9469952,0,26.591825,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4608,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",18.241983,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",57.271113,6.214313,"<OVERFLOW>","<OVERFLOW>",2.969307,0.000000,1.303917,1.207936,0.000000,0.000000,32.818784,24.838291,24.857254,486.990104,0.000000,0.000000,11.760221,25.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",53021.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,51980009472,10616832,0,1,0,14017297207,10608733,"<OVERFLOW>",10616838,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",24.857268,0.000000,2.000000,"<OVERFLOW>",1613393762,1531478016,108158093737,6115958784,195689447424,0,0,97844723712,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",35182190592,139648920305,131918322967,0.000000,0,0.000000,0.000000,0.000000,0.000000,97844723712,0,"<OVERFLOW>",0,48943595520,195710681088,49219633152,0,0.000000,0,0.000000,"<OVERFLOW>",10616832,0,24.857254,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4864,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",19.293552,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",58.138509,5.976409,"<OVERFLOW>","<OVERFLOW>",2.992172,0.000000,1.303940,1.192434,0.000000,0.000000,24.083690,23.896229,23.905636,494.177323,0.000000,0.000000,11.764706,25.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",55965.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,61133553664,11829248,0,2,0,11917354160,11824593,"<OVERFLOW>",11829256,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",23.905652,0.000000,4.000000,"<OVERFLOW>",1898280003,1801003008,128250582693,7192922112,230149849088,0,0,115074924544,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",41376491520,165182054086,156088948812,0.000000,0,0.000000,0.000000,0.000000,0.000000,115074924544,0,"<OVERFLOW>",0,57561120768,230173507584,57868681216,0,0.000000,0,0.000000,"<OVERFLOW>",11829248,0,23.905636,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
5120,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",17.302085,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",5.555153,"<OVERFLOW>","<OVERFLOW>",3.053932,0.000000,1.303960,1.221889,0.000000,0.000000,28.504824,22.210703,22.220612,483.361549,0.000000,0.000000,"<OVERFLOW>",25.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",58909.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,8.500000,16.000000,0,0,0,0,71303168000,13107200,0,0,0,16814047672,13101355,"<OVERFLOW>",13107208,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",22.220625,0.000000,0.000000,"<OVERFLOW>",2209887713,2100428800,152445245238,8389427200,268435456000,0,0,134217728000,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Idle (0)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",48258252800,195635688417,185034058052,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728000,0,"<OVERFLOW>",0,67135078400,"<OVERFLOW>",67475865600,0,0.000000,0,0.000000,"<OVERFLOW>",13107200,0,22.220612,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
