256,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2919,8,4096,4096,2048,2048,2048,2048,8,7,32,4,2048,2048,2048,2048,109680,109332,109344,109544,109828,109404,109504,109440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,109512,109655,109996,109688,2053,2048,2720,2048,1466982,0,0,2097152,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,65536,1767424,1643167,187328,56557568,655360,65536,0,0,65536,2048,1355118,73283776,256,56426496,0,0,0,0,21419,109653,0,4096,131072,0,65536,2048,0,0,786432,66664,132025,4097,0,0
512,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,33907,32821,16384,16385,8192,8192,8193,8192,16573,16420,16436,16368,8192,8192,8192,8192,896044,898960,896884,896872,881584,881148,882248,881152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,899265,897901,898241,898305,8196,8196,8570,8192,10705578,0,0,16777216,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,13885440,13048047,1401792,444334080,5242880,524288,0,0,524288,8192,10427734,641837756,1024,443809792,0,0,0,0,150807,897769,0,16384,1048576,0,524288,8192,0,0,6291456,534995,1055077,16422,0,0
768,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1855487,1829573,36864,36865,18433,18432,18432,18433,922288,917208,918553,921448,18432,18432,18432,18432,3085192,3084200,3085392,3086568,2171636,2175232,2171060,2180356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3084933,3084617,3085840,3085780,18438,18772,18436,18433,35694165,0,0,56623104,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,589824,46577664,44101693,4627392,1490485248,17694720,1769472,0,0,1769472,18432,35414773,2229794632,2304,1489305600,0,0,0,0,453195,3085749,0,36864,3538944,0,1769472,18432,0,0,21233664,1790114,3604250,36929,0,0
1024,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,5451299,5349985,66064,65537,32768,32768,32768,32769,2669068,2725480,2717045,2732860,32768,32768,32768,32768,7262940,7263576,7266132,7268444,4565520,4545856,4532140,4555680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7263507,7265511,7263440,7262716,32770,32773,32770,32772,83989182,0,0,134217728,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,110067712,104346019,10847168,3522166784,41943040,4194304,0,0,4194304,32768,83677855,5308262988,4096,3520069632,0,0,0,0,1124761,7263847,0,65536,8388608,0,4194304,32768,0,0,50331648,4241095,8453286,65629,0,0
1280,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,12467608,12620041,102401,102401,51400,51200,51200,51201,6321212,6302644,6309841,6305304,51200,51200,51200,51200,14412656,14416700,14406648,14414880,8097636,8094284,8106656,8124652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14413243,14407125,14413179,14414679,51200,51201,51200,51200,165125616,0,0,262144000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,214579200,204242916,21044160,6866534400,81920000,8192000,0,0,8192000,51200,164325122,10463510008,6400,6863257600,0,0,0,0,1971589,14412411,0,102400,16384000,0,8192000,51200,0,0,98304000,8245367,16871445,102492,0,0
1536,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,24459967,24304781,147456,147457,73729,73884,73728,73728,12222616,12134920,12144121,12137056,73728,73728,73728,73728,24574072,24523304,24578756,24590016,12421004,12370148,12410968,12457540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,24580505,24594656,24613480,24604072,73732,73728,73728,73729,284625837,0,0,452984832,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73728,2359296,370335744,352623607,36201408,11850743808,141557760,14155776,0,0,14155776,73728,283801509,18100988494,9216,11846025216,0,0,0,0,3733158,24578394,0,147456,28311552,0,14155776,73728,0,0,169869312,14246604,28895083,147504,0,0
1792,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,36180180,35835524,200705,200704,100352,100352,100352,100352,18120552,18112388,17980081,18110032,100352,100352,100352,100352,38708824,38699664,38651772,38702904,20373884,20324132,20458252,20507888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38629288,38675067,38667800,38666959,100477,100353,100357,100352,450609618,0,0,719323136,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,3211264,587560960,559855881,57301952,18801950720,224788480,22478848,0,0,22478848,100352,449961799,28721285972,12544,18795528192,0,0,0,0,6282779,38674917,0,200704,44957696,0,22478848,100352,0,0,269746176,22608999,46259059,200812,0,0
2048,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,54945936,54892416,262377,262144,131073,131073,131072,131073,27195200,27519479,27334093,27398660,131072,131072,131072,131072,57569236,57581860,57481388,57497760,30110116,30202212,30252556,30189096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,57588812,57587364,57497208,57559211,131072,131073,131072,131073,669855732,0,0,1073741824,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,876478464,834365521,85328832,28047310848,335544320,33554432,0,0,33554432,131072,669011689,42717651626,16384,28038922240,0,0,0,0,9548286,57560578,0,262144,67108864,0,33554432,131072,0,0,402653184,33888566,67748976,262420,0,0
2304,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,78416639,78627336,331776,331776,165889,165888,165888,165888,39288012,39279571,39210081,39334832,165888,165888,165888,165888,83624752,83642584,83661400,83646236,44345904,44361748,44392296,44271356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83633932,83643416,83652112,83655455,165889,165889,165893,165888,959169870,0,0,1528823808,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165888,5308416,1247311872,1189940711,121265088,39913979904,477757440,47775744,0,0,47775744,165888,958303621,61217846304,20736,39903363072,0,0,0,0,11895402,83656086,0,331776,95551488,0,47775744,165888,0,0,573308928,48082406,98362357,332057,0,0
2560,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,109750036,109377185,409601,409601,204800,204801,204800,204800,55005821,55013119,54847104,54965192,204800,204800,204800,204800,115826228,115830040,115827772,115816016,61029224,61045488,60944676,60993556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,115842480,115801335,115850457,115843613,204800,204802,204801,204804,1319600421,0,0,2097152000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204800,6553600,1710284800,1633710196,166093760,54729113600,655360000,65536000,0,0,65536000,204800,1318743321,84270766578,25600,54716006400,0,0,0,0,15262186,115809814,0,409600,131072000,0,65536000,204800,0,0,786432000,65869223,136454847,409987,0,0
2816,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,151272891,151092833,495648,495617,247808,247808,247809,247808,75350769,75570312,75410616,75522428,247808,247808,247808,247808,153051032,153024836,153065496,153063700,77616888,77534636,77553088,77442780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,153038409,153035488,153053627,153058984,247813,247812,247849,247812,1751947380,0,0,2791309312,0,0,0,0,7929856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247808,7929856,2275620864,2171978248,220797888,72819867648,872284160,87228416,0,0,87228416,247808,1749820137,111844524984,30976,72804007936,0,0,0,0,21354233,153102599,0,495616,174456832,0,87228416,247808,0,0,1046740992,87796024,179054769,496083,0,0
3072,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,204562960,204491553,589825,589825,294912,294913,294912,294912,102269657,102456807,102235744,102274640,294912,294916,294912,294912,198467952,198488692,198483188,198423460,96200824,96149408,96305412,96140548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,5,198486536,198469105,198217493,198475580,294913,294912,294914,294913,2273453694,0,0,3623878656,0,0,0,0,9437184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294912,9437184,2953543680,2819635771,286360512,94513397760,1132462080,113246208,0,0,113246208,294912,2271522181,145225736180,36864,94494523392,0,0,0,0,28010099,198482317,0,589824,226492416,0,113246208,294912,0,0,1358954496,114030034,232012899,590086,0,0
3328,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,251378639,252123252,692224,692224,346113,346112,346112,346112,125625240,125612784,125654388,125788349,346112,346116,346112,346112,251817468,251923740,251711084,251559508,126114216,126130988,126195928,125317068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,251699756,251611223,251659591,251830403,346112,346112,346116,346116,2894846538,0,0,4607442944,0,0,0,0,11075584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346112,11075584,3754276864,3588442505,363764672,120136859648,1439825920,143982592,0,0,143982592,346112,2893447449,185027669602,43264,120114708480,0,0,0,0,36311403,251653781,0,692224,287965184,0,143982592,346112,0,0,1727791104,144678085,300899248,692429,0,0
3584,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,311781264,312068032,802817,802816,401408,401408,401408,401408,155736332,156401827,156602116,156424028,401408,401408,401408,401408,317586532,316682976,317533820,317629596,160229984,160648648,161504372,160392288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,317699560,317569752,317574680,317536795,401408,401408,401408,401410,3619919397,0,0,5754585088,0,0,0,0,12845056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401408,12845056,4688044032,4482505063,453993408,150017409024,1798307840,179830784,0,0,179830784,401408,3618274144,231371668248,50176,149991718912,0,0,0,0,42735946,316925622,0,802816,359661568,0,179830784,401408,0,0,2157969408,180725838,375975298,803217,0,0
3840,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,390095508,389792996,921601,921600,460800,460800,460800,460801,195093940,194587463,194659937,194638096,460800,460800,460800,460800,389680964,389597736,389962332,389633656,194623540,195023084,194576304,194935096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389650200,389680541,389744620,389730507,460801,460808,460801,460800,4444416738,0,0,7077888000,0,0,0,0,14745600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460800,14745600,5765068800,5510235581,558029760,184482201600,2211840000,221184000,0,0,221184000,460800,4443251290,284133006900,57600,184452710400,0,0,0,0,52640357,389727643,0,921600,442368000,0,221184000,460800,0,0,2654208000,222626515,460222587,922328,0,0
4096,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,476313419,476954561,1048576,1048577,524288,524288,524288,524289,238611945,238041343,238349064,238966428,524288,524288,524288,524288,464412744,465410432,464207488,464324112,225886904,225716280,225650788,227141112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,464331356,464383299,464359708,464303791,524289,524288,524288,524288,5356374201,0,0,8589934592,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524288,16777216,6995574784,6669241721,676856768,223858393088,2684354560,268435456,0,0,268435456,524288,5354703477,342450879056,65536,223824838656,0,0,0,0,72457570,464413342,0,1048576,536870912,0,268435456,524288,0,0,3221225472,271243449,542217146,1050082,0,0
4352,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,586493991,587310461,1183744,1183745,591872,591872,591873,591872,292994441,292971824,293430580,293290780,591872,591872,591872,591900,570712108,572086884,570637928,570585152,277513804,277639864,277150144,277087388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,570746759,570740195,570635081,570713641,591874,591876,591872,591873,6483408960,0,0,10303307776,0,0,0,0,18939904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591872,18939904,8389785600,8023882783,811457472,268473139200,3219783680,321978368,0,0,321978368,591872,6482163726,414578936234,73984,268435259392,0,0,0,0,73258875,570697861,0,1183744,643956736,0,321978368,591872,0,0,3863740416,323921711,672955727,1184956,0,0
4608,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,716630704,716837121,1327105,1327105,663552,663556,663552,663552,357679300,358622511,357996248,358311104,663552,663552,663552,663552,677857756,677810544,677865188,677653092,319883520,319339188,319805848,319630720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,679051341,677847257,677767611,677793383,663552,663556,663553,663553,7692687783,0,0,12230590464,0,0,0,0,21233664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663552,21233664,9957924864,9524346734,962814912,318653595648,3822059520,382205952,0,0,382205952,663552,7690331193,491889438100,82944,318611128320,0,0,0,0,86677555,677734349,0,1327104,764411904,0,382205952,663552,0,0,4586471424,384646624,797033172,1328014,0,0
4864,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,858208404,857835901,1478657,1478657,739328,739344,739328,739328,429233833,429705959,428547752,429080784,739328,739328,739328,739328,778932544,778569320,778788084,779048536,350251176,353035976,350080836,349636212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,778582769,778877853,779003644,778827784,739328,739333,739337,739329,8989963068,0,0,14384365568,0,0,0,0,23658496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739328,23658496,11710216192,11179744560,1131912128,374726918144,4495114240,449511424,0,0,449511424,739328,8986424997,574857846978,92416,374679601152,0,0,0,0,119826891,779195957,0,1478656,899022848,0,449511424,739328,0,0,5394137088,453153220,918195927,1479544,0,0
5120,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,968427152,967938529,1638401,1638401,819201,819200,819200,819200,483623192,484630260,484881020,483648812,819200,819200,819200,819200,923135024,923316220,920840628,920961556,438302804,435244192,435615672,436268748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,920660415,920443824,921106292,920983217,819201,819201,819200,819201,10519051023,0,0,16777216000,0,0,0,0,26214400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819200,26214400,13656883200,13050502447,1319732160,437020262400,5242880000,524288000,0,0,524288000,819200,10517430830,672763280192,102400,436967833600,0,0,0,0,127700311,920875689,0,1638400,1048576000,0,524288000,819200,0,0,6291456000,527732578,1083989708,1639494,0,0
