gpu_id,num_of_cores,max_clock_rate,l1_cache_used,threads_number,l1_global_load_hit,l1_global_load_miss,Global Load Transactions,Global Store Transactions,L1 Global Hit Rate,L2 Hit Rate (L1 Reads),Shared Load Transactions,Shared Store Transactions,Duration
0,2880,745,0,4096,0,0,4096.0,4482.0,0.0,100.0,134149.0,4224.0,9.424e-05
0,2880,745,0,4096,0,0,8192.0,4480.0,0.0,73.937988,202113.0,8448.0,0.000158496
0,2880,745,0,4096,0,0,16384.0,4480.0,0.0,17.144775,338305.0,16896.0,0.000311167
0,2880,745,0,4096,0,0,32768.0,4480.0,0.0,2.316284,610690.0,33792.0,0.0006143990000000001
0,2880,745,0,4096,0,0,65536.0,4480.0,0.0,0.151062,1155458.0,67584.0,0.001215613
0,2880,745,0,4096,0,0,131072.0,4480.0,0.0,0.0,2244994.0,135168.0,0.002387834
0,2880,745,0,4096,0,0,262144.0,4480.0,0.0,0.0,4424066.0,270336.0,0.004698645
0,2880,745,0,4096,0,0,393216.0,4480.0,0.0,0.0,6603138.0,405504.0,0.007126544
0,2880,745,0,4096,0,0,524288.0,4480.0,0.0,0.0,8782210.0,540672.0,0.009482407
0,2880,745,0,4096,0,0,655360.0,4480.0,0.0,0.0,10961282.0,675840.0,0.011852
0,2880,745,0,4096,0,0,786432.0,4480.0,0.0,0.0,13140354.0,811008.0,0.014225
0,2880,745,0,4096,0,0,917504.0,4480.0,0.0,0.0,15319426.0,946176.0,0.016364
0,2880,745,0,4096,0,0,1048576.0,4480.0,0.0,0.0,17498498.0,1081344.0,0.018978000000000002
0,2880,745,0,4096,0,0,1179648.0,4480.0,0.0,0.0,19677570.0,1216512.0,0.021324
0,2880,745,0,4096,0,0,1310720.0,4480.0,0.0,0.0,21856642.0,1351680.0,0.023722999999999998
0,2880,745,0,4096,0,0,1441792.0,4480.0,0.0,0.0,24035714.0,1486848.0,0.026098000000000003
0,2880,745,0,4096,0,0,1572864.0,4480.0,0.0,0.0,26214786.0,1622016.0,0.028437
0,2880,745,0,4096,0,0,1703936.0,4480.0,0.0,0.0,28393858.0,1757184.0,0.030794
0,2880,745,0,4096,0,0,1835008.0,4480.0,0.0,0.0,30572930.0,1892352.0,0.033193
0,2880,745,0,4096,0,0,1966080.0,4480.0,0.0,0.0,32752002.0,2027520.0,0.035535000000000004
0,2880,745,0,4096,0,0,2097152.0,4480.0,0.0,0.0,34931074.0,2162688.0,0.037926
0,2880,745,0,4096,0,0,2228224.0,4480.0,0.0,0.0,37110146.0,2297856.0,0.040354
0,2880,745,0,4096,0,0,2359296.0,4480.0,0.0,0.0,39289218.0,2433024.0,0.042669
0,2880,745,0,4096,0,0,2490368.0,4480.0,0.0,0.0,41468290.0,2568192.0,0.045073
0,2880,745,0,4096,0,0,2621440.0,4480.0,0.0,0.0,43647362.0,2703360.0,0.047431
0,2880,745,0,4096,0,0,2752512.0,4480.0,0.0,0.0,45826434.0,2838528.0,0.049796
0,2880,745,0,4096,0,0,2883584.0,4480.0,0.0,0.0,48005506.0,2973696.0,0.052163
0,2880,745,0,4096,0,0,3014656.0,4480.0,0.0,0.0,50184578.0,3108864.0,0.054542999999999994
0,2880,745,0,4096,0,0,3145728.0,4480.0,0.0,0.0,52363650.0,3244032.0,0.056974000000000004
0,2880,745,0,4096,0,0,3276800.0,4480.0,0.0,0.0,54542722.0,3379200.0,0.059321000000000006
0,2880,745,0,4096,0,0,3407872.0,4480.0,0.0,0.0,56721794.0,3514368.0,0.060972000000000005
0,2880,745,0,4096,0,0,3538944.0,4480.0,0.0,0.0,58900866.0,3649536.0,0.06414
0,2880,745,0,4096,0,0,3670016.0,4480.0,0.0,0.0,61079938.0,3784704.0,0.066625
0,2880,745,0,4096,0,0,3801088.0,4480.0,0.0,0.0,63259010.0,3919872.0,0.06895
0,2880,745,0,4096,0,0,3932160.0,4480.0,0.0,0.0,65438082.0,4055040.0,0.071495
0,2880,745,0,4096,0,0,4063232.0,4480.0,0.0,0.0,67617154.0,4190208.0,0.073771
0,2880,745,0,4096,0,0,4194304.0,4480.0,0.0,0.0,69796226.0,4325376.0,0.075124
0,2880,745,0,4096,0,0,4325376.0,4480.0,0.0,0.0,71975298.0,4460544.0,0.078438
0,2880,745,0,4096,0,0,4456448.0,4480.0,0.0,0.0,74154370.0,4595712.0,0.081022
0,2880,745,0,4096,0,0,4587520.0,4480.0,0.0,0.0,76333442.0,4730880.0,0.083303
0,2880,745,0,4096,0,0,4718592.0,4480.0,0.0,0.0,78512514.0,4866048.0,0.085895
0,2880,745,0,4096,0,0,4849664.0,4480.0,0.0,0.0,80691586.0,5001216.0,0.088203
0,2880,745,0,4096,0,0,4980736.0,4480.0,0.0,0.0,82870658.0,5136384.0,0.09045
0,2880,745,0,4096,0,0,5111808.0,4480.0,0.0,0.0,85049730.0,5271552.0,0.093081
0,2880,745,0,4096,0,0,5242880.0,4480.0,0.0,0.0,87228802.0,5406720.0,0.095553
0,2880,745,0,4096,0,0,5373952.0,4480.0,0.0,0.0,89407874.0,5541888.0,0.098071
0,2880,745,0,4096,0,0,5505024.0,4480.0,0.0,0.0,91586946.0,5677056.0,0.099232
0,2880,745,0,4096,0,0,5636096.0,4480.0,0.0,0.0,93766018.0,5812224.0,0.10298800000000001
0,2880,745,0,4096,0,0,5767168.0,4480.0,0.0,0.0,95945090.0,5947392.0,0.105297
0,2880,745,0,4096,0,0,5898240.0,4480.0,0.0,0.0,98124162.0,6082560.0,0.10762100000000001
0,2880,745,0,4096,0,0,6029312.0,4480.0,0.0,0.0,100303234.0,6217728.0,0.11005
0,2880,745,0,4096,0,0,6160384.0,4480.0,0.0,0.0,102482306.0,6352896.0,0.11246700000000001
0,2880,745,0,4096,0,0,6291456.0,4480.0,0.0,0.0,104661378.0,6488064.0,0.114799
0,2880,745,0,4096,0,0,6422528.0,4480.0,0.0,0.0,106840450.0,6623232.0,0.117306
0,2880,745,0,4096,0,0,6553600.0,4480.0,0.0,0.0,109019522.0,6758400.0,0.11980899999999998
0,2880,745,0,4096,0,0,6684672.0,4480.0,0.0,0.0,111198594.0,6893568.0,0.122457
0,2880,745,0,4096,0,0,6815744.0,4480.0,0.0,0.0,113377666.0,7028736.0,0.12453499999999999
0,2880,745,0,4096,0,0,6946816.0,4480.0,0.0,0.0,115556738.0,7163904.0,0.12720499999999998
0,2880,745,0,4096,0,0,7077888.0,4480.0,0.0,0.0,117735810.0,7299072.0,0.129305
0,2880,745,0,4096,0,0,7208960.0,4480.0,0.0,0.0,119914882.0,7434240.0,0.13200599999999998
0,2880,745,0,4096,0,0,7340032.0,4480.0,0.0,0.0,122093954.0,7569408.0,0.134214
0,2880,745,0,4096,0,0,7471104.0,4480.0,0.0,0.0,124273026.0,7704576.0,0.136979
0,2880,745,0,4096,0,0,7602176.0,4480.0,0.0,0.0,126452098.0,7839744.0,0.139128
0,2880,745,0,4096,0,0,7733248.0,4480.0,0.0,0.0,128631170.0,7974912.0,0.141755
0,2880,745,0,4096,0,0,7864320.0,4480.0,0.0,0.0,130810242.0,8110080.0,0.14392
0,2880,745,0,4096,0,0,7995392.0,4480.0,0.0,0.0,132989314.0,8245248.0,0.146798
0,2880,745,0,4096,0,0,8126464.0,4480.0,0.0,0.0,135168386.0,8380416.0,0.149094
0,2880,745,0,4096,0,0,8257536.0,4480.0,0.0,0.0,137347458.0,8515584.0,0.150635
0,2880,745,0,4096,0,0,8388608.0,4480.0,0.0,0.0,139526530.0,8650752.0,0.15457100000000001
1,1536,1058,0,4096,0,0,4482.0,0.0,0.0,19.999163,4224.0,4096.0,0.000102527
1,1536,1058,0,4096,0,0,4480.0,0.0,0.0,20.0,8448.0,8192.0,0.000176672
1,1536,1058,0,4096,0,0,4480.0,0.0,0.0,20.0,16896.0,16384.0,0.00031894299999999997
1,1536,1058,0,4096,0,0,4480.0,0.0,0.0,20.0,33792.0,32768.0,0.0005970530000000001
1,1536,1058,0,4096,0,0,4480.0,0.0,0.0,20.0,67584.0,65536.0,0.001166043
1,1536,1058,0,4096,0,0,4480.0,0.0,0.0,20.0,135168.0,131072.0,0.00230527
1,1536,1058,0,4096,0,0,4480.0,0.0,0.0,20.0,270336.0,262144.0,0.00453518
1,1536,1058,0,4096,0,0,4480.0,0.0,0.0,20.0,405504.0,393216.0,0.006774522
1,1536,1058,0,4096,0,0,4480.0,0.0,0.0,20.0,540672.0,524288.0,0.009001351999999999
1,1536,1058,0,4096,0,0,4480.0,0.0,0.0,20.0,675840.0,655360.0,0.011241
1,1536,1058,0,4096,0,0,4480.0,0.0,0.0,20.0,811008.0,786432.0,0.013493000000000002
1,1536,1058,0,4096,0,0,4480.0,0.0,0.0,20.0,946176.0,917504.0,0.015722
