gpu_id,num_of_cores,max_clock_rate,l1_cache_used,threads_number,l1_global_load_hit,l1_global_load_miss,Global Load Transactions,Global Store Transactions,L1 Global Hit Rate,L2 Hit Rate (L1 Reads),Shared Load Transactions,Shared Store Transactions,Duration
0,2880,745,0,8192,0,0,8192.0,32.0,0.0,62.475586,4128.0,2304.0,1.0848e-05
0,2880,745,0,8192,0,0,16384.0,32.0,0.0,5.413818,4128.0,2304.0,2.2625e-05
0,2880,745,0,8192,0,0,32768.0,32.0,0.0,0.0,4128.0,2304.0,4.3264e-05
0,2880,745,0,8192,0,0,65536.0,32.0,0.0,0.0,4128.0,2304.0,8.0737e-05
0,2880,745,0,8192,0,0,131072.0,32.0,0.0,0.0,4128.0,2304.0,0.00015792
0,2880,745,0,8192,0,0,262144.0,32.0,0.0,0.0,4128.0,2304.0,0.000306689
0,2880,745,0,8192,0,0,524288.0,32.0,0.0,0.0,4128.0,2304.0,0.0006159080000000001
0,2880,745,0,8192,0,0,786432.0,32.0,0.0,0.0,4128.0,2304.0,0.0009075210000000001
0,2880,745,0,8192,0,0,1048576.0,32.0,0.0,0.0,4128.0,2304.0,0.001209056
0,2880,745,0,8192,0,0,1310720.0,32.0,0.0,0.0,4128.0,2304.0,0.001527776
0,2880,745,0,8192,0,0,1572864.0,32.0,0.0,0.0,4128.0,2304.0,0.001817887
0,2880,745,0,8192,0,0,1835008.0,32.0,0.0,0.0,4128.0,2304.0,0.002106717
0,2880,745,0,8192,0,0,2097152.0,32.0,0.0,0.0,4128.0,2304.0,0.002452733
0,2880,745,0,8192,0,0,2359296.0,32.0,0.0,0.0,4128.0,2304.0,0.002729084
0,2880,745,0,8192,0,0,2621440.0,32.0,0.0,0.0,4128.0,2304.0,0.003020122
0,2880,745,0,8192,0,0,2883584.0,32.0,0.0,0.0,4128.0,2304.0,0.0033871290000000004
0,2880,745,0,8192,0,0,3145728.0,32.0,0.0,0.0,4128.0,2304.0,0.003637433
0,2880,745,0,8192,0,0,3407872.0,32.0,0.0,0.0,4128.0,2304.0,0.003914455
0,2880,745,0,8192,0,0,3670016.0,32.0,0.0,0.0,4128.0,2304.0,0.004308822
0,2880,745,0,8192,0,0,3932160.0,32.0,0.0,0.0,4128.0,2304.0,0.0045795720000000005
0,2880,745,0,8192,0,0,4194304.0,32.0,0.0,0.0,4128.0,2304.0,0.004851028
0,2880,745,0,8192,0,0,4456448.0,32.0,0.0,0.0,4128.0,2304.0,0.0052670569999999995
0,2880,745,0,8192,0,0,4718592.0,32.0,0.0,0.0,4128.0,2304.0,0.005479889
0,2880,745,0,8192,0,0,4980736.0,32.0,0.0,0.0,4128.0,2304.0,0.00576155
0,2880,745,0,8192,0,0,5242880.0,32.0,0.0,0.0,4128.0,2304.0,0.006199692
0,2880,745,0,8192,0,0,5505024.0,32.0,0.0,0.0,4128.0,2304.0,0.00641342
0,2880,745,0,8192,0,0,5767168.0,32.0,0.0,0.0,4128.0,2304.0,0.006700841
0,2880,745,0,8192,0,0,6029312.0,32.0,0.0,0.0,4128.0,2304.0,0.007063272
0,2880,745,0,8192,0,0,6291456.0,32.0,0.0,0.0,4128.0,2304.0,0.007296455
0,2880,745,0,8192,0,0,6553600.0,32.0,0.0,0.0,4128.0,2304.0,0.007589222
0,2880,745,0,8192,0,0,6815744.0,32.0,0.0,0.0,4128.0,2304.0,0.007988323
0,2880,745,0,8192,0,0,7077888.0,32.0,0.0,0.0,4128.0,2304.0,0.008256705999999999
0,2880,745,0,8192,0,0,7340032.0,32.0,0.0,0.0,4128.0,2304.0,0.008525888
0,2880,745,0,8192,0,0,7602176.0,32.0,0.0,0.0,4128.0,2304.0,0.008991421999999999
0,2880,745,0,8192,0,0,7864320.0,32.0,0.0,0.0,4128.0,2304.0,0.009169768
0,2880,745,0,8192,0,0,8126464.0,32.0,0.0,0.0,4128.0,2304.0,0.009455644000000001
0,2880,745,0,8192,0,0,8388608.0,32.0,0.0,0.0,4128.0,2304.0,0.009916313000000001
0,2880,745,0,8192,0,0,8650752.0,32.0,0.0,0.0,4128.0,2304.0,0.010098000000000001
0,2880,745,0,8192,0,0,8912896.0,32.0,0.0,0.0,4128.0,2304.0,0.01035
0,2880,745,0,8192,0,0,9175040.0,32.0,0.0,0.0,4128.0,2304.0,0.010848
0,2880,745,0,8192,0,0,9437184.0,32.0,0.0,0.0,4128.0,2304.0,0.011025
0,2880,745,0,8192,0,0,9699328.0,32.0,0.0,0.0,4128.0,2304.0,0.011258
