262144,2.003116,1.018560e-04,,,,,,,,,,1.000000,9.587678,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
262144,2.003359,1.018240e-04,,,,,,,,,,1.000000,9.590691,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
524288,2.005946,2.783050e-04,,,,,,,,,,2.000000,7.017930,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
524288,2.006333,2.546890e-04,,,,,,,,,,2.000000,7.668666,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
1048576,2.015803,5.419860e-04,,,,,,,,,,4.000000,7.207289,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
1048576,2.016476,5.680020e-04,,,,,,,,,,4.000000,6.877176,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2097152,2.019323,1.479717e-03,,,,,,,,,,8.000000,5.279726,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2097152,2.020944,1.303332e-03,,,,,,,,,,8.000000,5.994252,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
4194304,2.006588,3.004492e-03,,,,,,,,,,16.000000,5.200546,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
4194304,2.009720,2.551178e-03,,,,,,,,,,16.000000,6.124622,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
8388608,2.003218,5.596907e-03,,,,,,,,,,32.000000,5.583441,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
8388608,2.008934,5.150985e-03,,,,,,,,,,32.000000,6.066801,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
16777216,2.020332,0.010797,,,,,,,,,,64.000000,5.788421,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
16777216,2.031253,0.010352,,,,,,,,,,64.000000,6.037419,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
33554432,2.050070,0.021191,,,,,,,,,,128.000000,5.898625,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
33554432,2.071382,0.020763,,,,,,,,,,128.000000,6.020298,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
67108864,2.072979,0.042182,,,,,,,,,,256.000000,5.926726,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
67108864,2.115283,0.041652,,,,,,,,,,256.000000,6.002088,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
134217728,2.141392,0.085848,,,,,,,,,,512.000000,5.824238,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
134217728,2.227366,0.084365,,,,,,,,,,512.000000,5.926614,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
