256, 0:0.336 , 0:0.128 , 0:0.152
512, 0:0.432 , 0:0.160 , 0:0.187
768, 0:0.538 , 0:0.258 , 0:0.215
1024, 0:0.743 , 0:0.421 , 0:0.268
1280, 0:1.163 , 0:0.772 , 0:0.336
1536, 0:1.744 , 0:1.158 , 0:0.531
1792, 0:2.034 , 0:1.443 , 0:0.531
2048, 0:2.896 , 0:2.063 , 0:0.781
2304, 0:3.870 , 0:2.843 , 0:0.972
2560, 0:5.230 , 0:3.920 , 0:1.259
2816, 0:6.651 , 0:4.779 , 0:1.818
3072, 0:9.599 , 0:7.082 , 0:2.467
3328, 0:10.513 , 0:7.678 , 0:2.776
3584, 0:12.548 , 0:9.168 , 0:3.343
3840, 0:18.744 , 0:13.545 , 0:5.163
4096, 0:18.295 , 0:13.443 , 0:4.752
4352, 0:22.124 , 0:16.499 , 0:5.589
4608, 0:30.855 , 0:22.764 , 0:8.053
4864, 0:30.519 , 0:22.405 , 0:8.090
5120, 0:37.626 , 0:27.296 , 0:10.311
5376, 0:48.471 , 0:35.461 , 0:12.978
5632, 0:46.942 , 0:35.068 , 0:11.864
5888, 0:54.252 , 0:39.786 , 0:14.460
6144, 1:12.997 , 0:53.201 , 0:19.804
6400, 1:12.895 , 0:53.516 , 0:19.375
6656, 1:21.758 , 0:59.938 , 0:21.832
6912, 1:46.463 , 1:18.139 , 0:28.377
7168, 1:43.218 , 1:15.915 , 0:27.299
7424, 1:54.854 , 1:24.409 , 0:30.477
7680, 2:50.942 , 2:5.098 , 0:45.958
7936, 2:21.905 , 1:43.611 , 0:38.378
8192, 2:34.957 , 1:53.759 , 0:41.254
