256, 0:0.328 , 0:0.056 , 0:0.159
512, 0:0.430 , 0:0.111 , 0:0.154
768, 0:0.532 , 0:0.248 , 0:0.164
1024, 0:0.833 , 0:0.559 , 0:0.174
1280, 0:1.532 , 0:1.225 , 0:0.164
1536, 0:3.334 , 0:2.973 , 0:0.189
1792, 0:6.238 , 0:5.870 , 0:0.201
2048, 0:16.252 , 0:15.917 , 0:0.213
2304, 0:17.553 , 0:17.223 , 0:0.229
2560, 0:27.061 , 0:26.773 , 0:0.232
2816, 0:39.079 , 0:38.712 , 0:0.287
3072, 1:1.411 , 1:1.105 , 0:0.266
3328, 1:11.219 , 1:10.850 , 0:0.331
3584, 1:34.656 , 1:34.323 , 0:0.369
3840, 1:55.974 , 1:55.576 , 0:0.383
4096, 3:10.771 , 3:10.485 , 0:0.422
4352, 2:57.555 , 2:57.148 , 0:0.467
4608, 3:49.619 , 3:49.286 , 0:0.543
4864, 4:15.050 , 4:14.374 , 0:0.659
5120, 6:0.686 , 6:0.173 , 0:0.781
5376, 6:11.598 , 6:10.919 , 0:0.833
5632, 7:40.217 , 7:39.888 , 0:0.874
5888, 8:30.774 , 8:30.251 , 0:0.965
6144, 11:47.825 , 11:47.531 , 0:1.124
6400, 11:40.414 , 11:39.760 , 0:1.235
6656, 14:31.423 , 14:30.875 , 0:1.557
6912, 15:5.869 , 15:5.434 , 0:1.446
7168, 20:45.002 , 20:44.446 , 0:2.159
7424, 20:51.401 , 20:50.630 , 0:2.150
7680, 24:35.898 , 24:35.442 , 0:2.141
7936, 25:47.078 , 25:46.375 , 0:2.440
8192, 33:6.342 , 33:5.989 , 0:2.756
