5, 0:0.587 , 0:0.057 , 0:0.184
6, 0:0.442 , 0:0.062 , 0:0.198
7, 0:0.337 , 0:0.051 , 0:0.181
8, 0:0.437 , 0:0.051 , 0:0.188
9, 0:0.431 , 0:0.043 , 0:0.196
10, 0:0.434 , 0:0.056 , 0:0.193
11, 0:0.439 , 0:0.073 , 0:0.172
12, 0:0.436 , 0:0.093 , 0:0.169
13, 0:0.432 , 0:0.091 , 0:0.203
14, 0:0.437 , 0:0.117 , 0:0.173
15, 0:0.431 , 0:0.114 , 0:0.205
16, 0:0.434 , 0:0.151 , 0:0.185
17, 0:0.530 , 0:0.155 , 0:0.200
18, 0:0.534 , 0:0.191 , 0:0.199
19, 0:0.532 , 0:0.228 , 0:0.195
20, 0:0.633 , 0:0.240 , 0:0.214
21, 0:0.735 , 0:0.319 , 0:0.247
22, 0:0.732 , 0:0.332 , 0:0.244
23, 0:0.733 , 0:0.329 , 0:0.265
24, 0:0.833 , 0:0.407 , 0:0.282
25, 0:0.934 , 0:0.430 , 0:0.350
26, 0:0.933 , 0:0.509 , 0:0.250
27, 0:1.032 , 0:0.580 , 0:0.308
28, 0:1.032 , 0:0.560 , 0:0.340
29, 0:1.133 , 0:0.615 , 0:0.399
30, 0:1.239 , 0:0.665 , 0:0.401
31, 0:1.333 , 0:0.799 , 0:0.407
32, 0:1.436 , 0:0.836 , 0:0.419
33, 0:1.531 , 0:0.929 , 0:0.429
34, 0:1.634 , 0:1.033 , 0:0.441
35, 0:1.736 , 0:1.038 , 0:0.546
36, 0:1.832 , 0:1.182 , 0:0.511
37, 0:1.936 , 0:1.231 , 0:0.599
38, 0:2.143 , 0:1.310 , 0:0.673
39, 0:2.233 , 0:1.471 , 0:0.658
40, 0:2.435 , 0:1.627 , 0:0.645
41, 0:2.632 , 0:1.760 , 0:0.690
42, 0:2.833 , 0:1.851 , 0:0.821
43, 0:3.037 , 0:1.983 , 0:0.889
44, 0:3.235 , 0:2.181 , 0:0.899
45, 0:3.735 , 0:2.641 , 0:0.928
46, 0:3.843 , 0:2.640 , 0:1.008
47, 0:3.833 , 0:2.706 , 0:1.024
48, 0:4.135 , 0:2.940 , 0:1.069
49, 0:4.139 , 0:2.899 , 0:1.134
50, 0:4.440 , 0:3.134 , 0:1.136
51, 0:4.637 , 0:3.213 , 0:1.320
52, 0:4.939 , 0:3.510 , 0:1.252
53, 0:5.336 , 0:3.879 , 0:1.351
54, 0:5.438 , 0:3.857 , 0:1.463
55, 0:6.043 , 0:4.379 , 0:1.548
56, 0:6.351 , 0:4.617 , 0:1.640
57, 0:6.638 , 0:4.859 , 0:1.673
58, 0:6.941 , 0:5.068 , 0:1.713
59, 0:7.238 , 0:5.205 , 0:1.849
60, 0:7.440 , 0:5.396 , 0:1.904
61, 0:8.142 , 0:5.993 , 0:2.047
62, 0:8.541 , 0:6.244 , 0:2.096
63, 0:8.844 , 0:6.322 , 0:2.338
64, 0:9.445 , 0:6.964 , 0:2.350
65, 0:9.646 , 0:7.018 , 0:2.468
66, 0:10.047 , 0:7.401 , 0:2.462
67, 0:10.846 , 0:7.844 , 0:2.887
68, 0:11.050 , 0:8.216 , 0:2.701
69, 0:11.344 , 0:8.366 , 0:2.847
70, 0:12.048 , 0:8.807 , 0:3.055
71, 0:12.749 , 0:9.344 , 0:3.220
72, 0:12.855 , 0:9.521 , 0:3.117
73, 0:13.148 , 0:9.734 , 0:3.309
74, 0:14.251 , 0:10.606 , 0:3.512
75, 0:14.648 , 0:10.831 , 0:3.727
76, 0:14.848 , 0:11.044 , 0:3.651
77, 0:15.350 , 0:11.429 , 0:3.803
78, 0:15.950 , 0:11.776 , 0:4.031
79, 0:16.552 , 0:12.432 , 0:4.017
80, 0:17.252 , 0:12.768 , 0:4.389
81, 0:17.951 , 0:13.507 , 0:4.338
82, 0:19.153 , 0:14.483 , 0:4.585
83, 0:20.157 , 0:15.124 , 0:4.889
84, 0:20.861 , 0:15.604 , 0:5.170
85, 0:20.656 , 0:15.427 , 0:5.105
86, 0:22.264 , 0:16.395 , 0:5.720
87, 0:24.260 , 0:18.388 , 0:5.719
88, 0:23.861 , 0:17.746 , 0:5.972
89, 0:24.876 , 0:18.622 , 0:6.121
90, 0:25.164 , 0:18.849 , 0:6.175
91, 0:24.867 , 0:18.852 , 0:5.884
92, 0:26.361 , 0:19.780 , 0:6.482
93, 0:27.368 , 0:20.605 , 0:6.665
94, 0:28.167 , 0:21.276 , 0:6.780
95, 0:28.270 , 0:21.468 , 0:6.718
96, 0:30.271 , 0:22.815 , 0:7.294
97, 0:31.474 , 0:23.666 , 0:7.631
98, 0:32.172 , 0:24.281 , 0:7.786
99, 0:32.574 , 0:24.511 , 0:7.918
100, 0:33.642 , 0:25.163 , 0:8.320
