5, 0:0.333 , 0:0.045 , 0:0.162
6, 0:0.331 , 0:0.051 , 0:0.155
7, 0:0.330 , 0:0.045 , 0:0.176
8, 0:0.332 , 0:0.048 , 0:0.171
9, 0:0.331 , 0:0.061 , 0:0.166
10, 0:0.433 , 0:0.061 , 0:0.181
11, 0:0.429 , 0:0.063 , 0:0.177
12, 0:0.431 , 0:0.092 , 0:0.165
13, 0:0.432 , 0:0.097 , 0:0.180
14, 0:0.431 , 0:0.101 , 0:0.186
15, 0:0.431 , 0:0.116 , 0:0.187
16, 0:0.529 , 0:0.131 , 0:0.206
17, 0:0.531 , 0:0.139 , 0:0.221
18, 0:0.531 , 0:0.202 , 0:0.203
19, 0:0.531 , 0:0.187 , 0:0.227
20, 0:0.638 , 0:0.235 , 0:0.223
21, 0:0.632 , 0:0.244 , 0:0.243
22, 0:0.731 , 0:0.271 , 0:0.267
23, 0:0.739 , 0:0.366 , 0:0.270
24, 0:0.833 , 0:0.392 , 0:0.303
25, 0:0.941 , 0:0.466 , 0:0.325
26, 0:1.039 , 0:0.519 , 0:0.338
27, 0:1.032 , 0:0.592 , 0:0.325
28, 0:1.136 , 0:0.645 , 0:0.346
29, 0:1.237 , 0:0.645 , 0:0.434
30, 0:1.333 , 0:0.765 , 0:0.384
31, 0:1.433 , 0:0.820 , 0:0.426
32, 0:1.538 , 0:0.890 , 0:0.512
33, 0:1.639 , 0:0.970 , 0:0.500
34, 0:1.635 , 0:1.040 , 0:0.461
35, 0:1.835 , 0:1.177 , 0:0.462
36, 0:2.239 , 0:1.463 , 0:0.590
37, 0:1.933 , 0:1.247 , 0:0.581
38, 0:2.133 , 0:1.399 , 0:0.629
39, 0:2.237 , 0:1.440 , 0:0.662
40, 0:2.538 , 0:1.610 , 0:0.748
41, 0:2.535 , 0:1.762 , 0:0.662
42, 0:2.736 , 0:1.874 , 0:0.744
43, 0:3.035 , 0:2.126 , 0:0.794
44, 0:3.133 , 0:2.081 , 0:0.877
45, 0:3.335 , 0:2.362 , 0:0.854
46, 0:3.540 , 0:2.383 , 0:1.009
47, 0:3.836 , 0:2.670 , 0:1.005
48, 0:3.938 , 0:2.736 , 0:1.045
49, 0:4.139 , 0:2.877 , 0:1.112
50, 0:4.335 , 0:3.037 , 0:1.194
51, 0:4.638 , 0:3.267 , 0:1.227
52, 0:5.336 , 0:3.838 , 0:1.330
53, 0:5.541 , 0:3.935 , 0:1.474
54, 0:5.640 , 0:4.029 , 0:1.466
55, 0:5.738 , 0:4.091 , 0:1.525
56, 0:6.039 , 0:4.378 , 0:1.543
57, 0:6.539 , 0:4.729 , 0:1.693
58, 0:6.840 , 0:4.951 , 0:1.730
59, 0:7.441 , 0:5.336 , 0:1.948
60, 0:7.641 , 0:5.626 , 0:1.911
61, 0:8.243 , 0:6.061 , 0:2.006
62, 0:8.139 , 0:5.960 , 0:2.016
63, 0:8.544 , 0:6.165 , 0:2.233
64, 0:8.942 , 0:6.626 , 0:2.195
65, 0:9.644 , 0:7.077 , 0:2.420
66, 0:10.042 , 0:7.317 , 0:2.553
67, 0:10.847 , 0:8.030 , 0:2.711
68, 0:10.646 , 0:7.777 , 0:2.700
69, 0:11.050 , 0:8.211 , 0:2.681
70, 0:11.745 , 0:8.512 , 0:3.103
71, 0:11.950 , 0:8.876 , 0:2.921
72, 0:12.444 , 0:9.227 , 0:3.071
73, 0:12.945 , 0:9.488 , 0:3.308
74, 0:14.151 , 0:10.723 , 0:3.322
75, 0:15.152 , 0:11.259 , 0:3.702
76, 0:15.052 , 0:11.295 , 0:3.588
77, 0:15.250 , 0:11.517 , 0:3.625
78, 0:15.951 , 0:11.823 , 0:4.021
79, 0:17.253 , 0:12.852 , 0:4.308
80, 0:17.256 , 0:12.807 , 0:4.363
81, 0:18.158 , 0:13.525 , 0:4.538
82, 0:18.560 , 0:13.955 , 0:4.498
83, 0:19.359 , 0:14.269 , 0:4.962
84, 0:19.957 , 0:14.817 , 0:4.991
85, 0:21.355 , 0:16.010 , 0:5.216
86, 0:22.360 , 0:16.902 , 0:5.322
87, 0:23.166 , 0:17.275 , 0:5.771
88, 0:24.161 , 0:17.927 , 0:6.062
89, 0:23.558 , 0:17.707 , 0:5.716
90, 0:24.565 , 0:18.425 , 0:5.967
91, 0:25.363 , 0:18.844 , 0:6.402
92, 0:26.164 , 0:19.923 , 0:6.131
93, 0:26.560 , 0:19.810 , 0:6.627
94, 0:28.265 , 0:21.089 , 0:7.089
95, 0:28.269 , 0:21.306 , 0:6.882
96, 0:31.169 , 0:23.395 , 0:7.608
97, 0:32.372 , 0:24.146 , 0:8.117
98, 0:33.376 , 0:24.947 , 0:8.326
99, 0:34.563 , 0:25.904 , 0:8.404
100, 0:35.475 , 0:26.642 , 0:8.756
