256, 0:0.331 , 0:0.040 , 0:0.167
512, 0:0.432 , 0:0.108 , 0:0.161
768, 0:0.534 , 0:0.255 , 0:0.171
1024, 0:0.833 , 0:0.567 , 0:0.168
1280, 0:1.530 , 0:1.215 , 0:0.154
1536, 0:3.242 , 0:2.884 , 0:0.171
1792, 0:5.934 , 0:5.609 , 0:0.196
2048, 0:16.151 , 0:15.861 , 0:0.197
2304, 0:16.950 , 0:16.673 , 0:0.209
2560, 0:26.865 , 0:26.562 , 0:0.240
2816, 0:39.180 , 0:38.846 , 0:0.237
3072, 1:1.009 , 1:0.733 , 0:0.283
3328, 1:11.222 , 1:10.801 , 0:0.358
3584, 1:34.753 , 1:34.398 , 0:0.361
3840, 1:55.473 , 1:55.172 , 0:0.345
4096, 3:3.765 , 3:3.435 , 0:0.484
4352, 2:58.860 , 2:58.478 , 0:0.475
4608, 3:50.224 , 3:49.872 , 0:0.570
4864, 4:21.057 , 4:20.725 , 0:0.583
5120, 6:6.390 , 6:6.070 , 0:0.647
5376, 6:12.603 , 6:12.216 , 0:0.746
5632, 7:43.315 , 7:43.025 , 0:0.799
5888, 8:23.471 , 8:23.142 , 0:0.931
6144, 12:14.166 , 12:13.208 , 0:1.328
6400, 11:40.406 , 11:40.014 , 0:1.175
6656, 14:41.039 , 14:40.703 , 0:1.344
6912, 15:6.668 , 15:5.716 , 0:1.549
7168, 19:47.230 , 19:46.889 , 0:1.748
7424, 19:45.927 , 19:44.778 , 0:2.243
7680, 23:49.228 , 23:48.532 , 0:2.284
7936, 25:29.950 , 25:29.467 , 0:2.152
8192, 34:17.944 , 34:17.928 , 0:2.777
