256, 0:0.432 , 0:0.100 , 0:0.169
512, 0:0.434 , 0:0.190 , 0:0.185
768, 0:0.633 , 0:0.316 , 0:0.208
1024, 0:0.842 , 0:0.485 , 0:0.283
1280, 0:1.168 , 0:0.780 , 0:0.336
1536, 0:1.653 , 0:1.108 , 0:0.491
1792, 0:2.288 , 0:1.638 , 0:0.605
2048, 0:3.080 , 0:2.256 , 0:0.772
2304, 0:4.329 , 0:3.167 , 0:1.109
2560, 0:5.497 , 0:4.008 , 0:1.440
2816, 0:7.038 , 0:5.038 , 0:1.952
3072, 0:9.759 , 0:7.197 , 0:2.514
3328, 0:11.073 , 0:8.301 , 0:2.725
3584, 0:13.624 , 0:9.976 , 0:3.604
3840, 0:20.001 , 0:14.527 , 0:5.435
4096, 0:19.598 , 0:14.381 , 0:5.180
4352, 0:23.929 , 0:17.600 , 0:6.301
4608, 0:33.739 , 0:24.863 , 0:8.850
4864, 0:33.067 , 0:24.046 , 0:8.991
5120, 0:40.747 , 0:29.945 , 0:10.781
5376, 0:50.703 , 0:37.453 , 0:13.247
5632, 0:47.573 , 0:35.046 , 0:12.510
5888, 0:57.199 , 0:42.283 , 0:14.912
6144, 1:14.903 , 0:55.105 , 0:19.820
6400, 1:13.796 , 0:54.230 , 0:19.583
6656, 1:21.072 , 0:59.678 , 0:21.412
6912, 1:45.569 , 1:17.559 , 0:28.053
7168, 1:43.216 , 1:15.806 , 0:27.430
7424, 1:55.557 , 1:25.728 , 0:29.892
7680, 2:55.667 , 2:9.300 , 0:46.514
7936, 2:23.426 , 1:45.272 , 0:38.247
8192, 2:36.732 , 1:54.342 , 0:42.465
