64,256,
64,256,real	0m0.334s
64,256,user	0m0.065s
64,256,sys	0m0.175s
64,512,
64,512,real	0m0.332s
64,512,user	0m0.085s
64,512,sys	0m0.168s
64,768,
64,768,real	0m0.333s
64,768,user	0m0.110s
64,768,sys	0m0.164s
64,1024,
64,1024,real	0m0.435s
64,1024,user	0m0.122s
64,1024,sys	0m0.176s
128,256,
128,256,real	0m0.329s
128,256,user	0m0.065s
128,256,sys	0m0.162s
128,512,
128,512,real	0m0.434s
128,512,user	0m0.098s
128,512,sys	0m0.154s
128,768,
128,768,real	0m0.432s
128,768,user	0m0.103s
128,768,sys	0m0.177s
128,1024,
128,1024,real	0m0.437s
128,1024,user	0m0.133s
128,1024,sys	0m0.188s
256,256,
256,256,real	0m0.434s
256,256,user	0m0.092s
256,256,sys	0m0.169s
256,512,
256,512,real	0m0.431s
256,512,user	0m0.127s
256,512,sys	0m0.184s
256,768,
256,768,real	0m0.441s
256,768,user	0m0.151s
256,768,sys	0m0.186s
256,1024,
256,1024,real	0m0.432s
256,1024,user	0m0.175s
256,1024,sys	0m0.179s
512,256,
512,256,real	0m0.634s
512,256,user	0m0.332s
512,256,sys	0m0.188s
512,512,
512,512,real	0m0.636s
512,512,user	0m0.348s
512,512,sys	0m0.209s
512,768,
512,768,real	0m0.733s
512,768,user	0m0.390s
512,768,sys	0m0.205s
512,1024,
512,1024,real	0m0.736s
512,1024,user	0m0.403s
512,1024,sys	0m0.201s
1024,256,
1024,256,real	0m1.433s
1024,256,user	0m1.104s
1024,256,sys	0m0.221s
1024,512,
1024,512,real	0m1.534s
1024,512,user	0m1.142s
1024,512,sys	0m0.225s
1024,768,
1024,768,real	0m1.533s
1024,768,user	0m1.206s
1024,768,sys	0m0.219s
1024,1024,
1024,1024,real	0m1.531s
1024,1024,user	0m1.217s
1024,1024,sys	0m0.260s
