256, 0:0.330 , 0:0.048 , 0:0.168
512, 0:0.436 , 0:0.108 , 0:0.201
768, 0:0.636 , 0:0.310 , 0:0.164
1024, 0:1.034 , 0:0.693 , 0:0.174
1280, 0:1.734 , 0:1.445 , 0:0.179
1536, 0:3.738 , 0:3.458 , 0:0.189
1792, 0:7.339 , 0:7.040 , 0:0.189
2048, 0:18.252 , 0:17.928 , 0:0.229
2304, 0:18.954 , 0:18.581 , 0:0.250
2560, 0:29.769 , 0:29.316 , 0:0.309
2816, 0:42.185 , 0:41.759 , 0:0.300
3072, 1:16.145 , 1:15.723 , 0:0.339
3328, 1:15.727 , 1:15.343 , 0:0.363
3584, 1:38.352 , 1:37.999 , 0:0.334
3840, 1:59.979 , 1:59.290 , 0:0.482
4096, 3:17.677 , 3:17.237 , 0:0.572
4352, 3:1.859 , 3:1.462 , 0:0.459
4608, 3:50.019 , 3:49.578 , 0:0.616
4864, 4:14.853 , 4:14.379 , 0:0.599
5120, 6:19.105 , 6:18.744 , 0:0.747
5376, 6:22.905 , 6:22.461 , 0:0.821
5632, 8:39.184 , 8:38.628 , 0:1.085
5888, 8:50.692 , 8:50.224 , 0:1.059
6144, 12:4.545 , 12:3.476 , 0:1.444
6400, 12:26.565 , 12:25.897 , 0:1.507
6656, 14:29.218 , 14:28.755 , 0:1.443
6912, 15:38.193 , 15:37.763 , 0:1.508
7168, 20:13.349 , 20:12.713 , 0:1.866
7424, 19:59.774 , 19:59.214 , 0:1.881
7680, 23:50.446 , 23:50.290 , 0:1.998
7936, 25:24.132 , 25:23.479 , 0:2.246
8192, 32:52.401 , 32:51.717 , 0:2.840
