256, 0:0.334 , 0:0.091 , 0:0.176
512, 0:0.434 , 0:0.164 , 0:0.180
768, 0:0.533 , 0:0.268 , 0:0.210
1024, 0:0.738 , 0:0.390 , 0:0.276
1280, 0:1.077 , 0:0.698 , 0:0.333
1536, 0:1.456 , 0:0.996 , 0:0.408
1792, 0:2.007 , 0:1.406 , 0:0.550
2048, 0:2.758 , 0:1.912 , 0:0.799
2304, 0:3.931 , 0:2.881 , 0:1.000
2560, 0:4.950 , 0:3.695 , 0:1.213
2816, 0:6.403 , 0:4.670 , 0:1.685
3072, 0:8.804 , 0:6.385 , 0:2.375
3328, 0:10.090 , 0:7.357 , 0:2.681
3584, 0:12.610 , 0:9.281 , 0:3.284
3840, 0:18.663 , 0:13.715 , 0:4.914
4096, 0:17.758 , 0:13.137 , 0:4.589
4352, 0:22.464 , 0:16.662 , 0:5.772
4608, 0:30.515 , 0:22.648 , 0:7.830
4864, 0:30.717 , 0:22.658 , 0:8.037
5120, 0:37.830 , 0:28.037 , 0:9.778
5376, 0:48.454 , 0:35.668 , 0:12.770
5632, 0:48.484 , 0:35.856 , 0:12.627
5888, 0:55.294 , 0:40.440 , 0:14.832
6144, 1:16.096 , 0:55.874 , 0:20.259
6400, 1:14.134 , 0:54.725 , 0:19.371
6656, 1:22.187 , 1:0.238 , 0:21.985
6912, 1:47.809 , 1:19.227 , 0:28.593
7168, 1:43.296 , 1:15.820 , 0:27.525
7424, 1:55.273 , 1:25.000 , 0:30.302
7680, 2:51.632 , 2:5.523 , 0:46.202
7936, 2:21.320 , 1:43.574 , 0:37.769
8192, 2:35.909 , 1:54.142 , 0:41.872
