20, 0:0.939 , 0:0.461 , 0:0.296
21, 0:0.936 , 0:0.404 , 0:0.365
22, 0:0.933 , 0:0.474 , 0:0.307
23, 0:1.035 , 0:0.469 , 0:0.361
24, 0:1.037 , 0:0.488 , 0:0.355
25, 0:1.034 , 0:0.518 , 0:0.338
26, 0:1.041 , 0:0.561 , 0:0.321
27, 0:1.032 , 0:0.557 , 0:0.347
28, 0:1.137 , 0:0.576 , 0:0.377
29, 0:1.134 , 0:0.582 , 0:0.374
30, 0:1.131 , 0:0.599 , 0:0.396
31, 0:1.134 , 0:0.677 , 0:0.337
32, 0:1.240 , 0:0.731 , 0:0.313
33, 0:1.233 , 0:0.676 , 0:0.393
34, 0:1.231 , 0:0.705 , 0:0.371
35, 0:1.231 , 0:0.755 , 0:0.363
36, 0:1.231 , 0:0.749 , 0:0.375
37, 0:1.383 , 0:0.741 , 0:0.419
38, 0:1.330 , 0:0.779 , 0:0.407
39, 0:1.335 , 0:0.811 , 0:0.403
40, 0:1.436 , 0:0.863 , 0:0.390
41, 0:1.437 , 0:0.792 , 0:0.479
42, 0:1.436 , 0:0.870 , 0:0.431
43, 0:1.432 , 0:0.836 , 0:0.471
44, 0:1.536 , 0:0.825 , 0:0.521
45, 0:1.535 , 0:0.897 , 0:0.488
46, 0:1.537 , 0:0.950 , 0:0.470
47, 0:1.534 , 0:0.916 , 0:0.515
48, 0:1.534 , 0:0.942 , 0:0.491
49, 0:1.636 , 0:0.966 , 0:0.499
50, 0:1.630 , 0:0.978 , 0:0.526
51, 0:1.632 , 0:1.043 , 0:0.472
52, 0:1.738 , 0:1.034 , 0:0.524
53, 0:1.732 , 0:1.026 , 0:0.548
54, 0:1.735 , 0:1.096 , 0:0.507
55, 0:1.842 , 0:1.111 , 0:0.535
56, 0:1.832 , 0:1.154 , 0:0.501
57, 0:1.833 , 0:1.139 , 0:0.544
58, 0:1.834 , 0:1.171 , 0:0.531
59, 0:1.839 , 0:1.197 , 0:0.535
60, 0:1.934 , 0:1.279 , 0:0.482
61, 0:1.937 , 0:1.176 , 0:0.600
62, 0:1.935 , 0:1.217 , 0:0.593
63, 0:2.034 , 0:1.243 , 0:0.609
64, 0:2.036 , 0:1.316 , 0:0.562
65, 0:2.035 , 0:1.289 , 0:0.590
66, 0:2.034 , 0:1.219 , 0:0.692
67, 0:2.036 , 0:1.370 , 0:0.567
68, 0:2.136 , 0:1.290 , 0:0.693
69, 0:2.131 , 0:1.368 , 0:0.611
70, 0:2.136 , 0:1.429 , 0:0.591
71, 0:2.133 , 0:1.422 , 0:0.597
72, 0:2.233 , 0:1.495 , 0:0.582
73, 0:2.235 , 0:1.492 , 0:0.612
74, 0:2.233 , 0:1.420 , 0:0.687
75, 0:2.236 , 0:1.466 , 0:0.676
76, 0:2.334 , 0:1.571 , 0:0.606
77, 0:2.336 , 0:1.506 , 0:0.722
78, 0:2.441 , 0:1.580 , 0:0.676
79, 0:2.436 , 0:1.536 , 0:0.688
80, 0:2.442 , 0:1.563 , 0:0.722
81, 0:2.434 , 0:1.623 , 0:0.666
82, 0:2.432 , 0:1.647 , 0:0.687
83, 0:2.534 , 0:1.629 , 0:0.723
84, 0:2.537 , 0:1.641 , 0:0.755
85, 0:2.532 , 0:1.641 , 0:0.772
86, 0:2.533 , 0:1.716 , 0:0.725
87, 0:2.634 , 0:1.695 , 0:0.756
88, 0:2.636 , 0:1.705 , 0:0.764
89, 0:2.633 , 0:1.684 , 0:0.816
90, 0:2.635 , 0:1.804 , 0:0.733
91, 0:2.735 , 0:1.766 , 0:0.793
92, 0:2.735 , 0:1.800 , 0:0.775
93, 0:2.733 , 0:1.858 , 0:0.762
94, 0:2.836 , 0:1.866 , 0:0.781
95, 0:2.839 , 0:1.934 , 0:0.739
96, 0:2.835 , 0:1.978 , 0:0.713
97, 0:2.836 , 0:1.939 , 0:0.759
98, 0:2.836 , 0:1.910 , 0:0.834
99, 0:2.935 , 0:1.974 , 0:0.777
100, 0:2.934 , 0:1.937 , 0:0.861
101, 0:2.938 , 0:1.941 , 0:0.864
102, 0:3.037 , 0:1.987 , 0:0.874
103, 0:3.033 , 0:2.062 , 0:0.808
104, 0:3.036 , 0:2.114 , 0:0.782
