256,1,
256,1,real	0m0.330s
256,1,user	0m0.050s
256,1,sys	0m0.162s
256,2,
256,2,real	0m0.335s
256,2,user	0m0.046s
256,2,sys	0m0.177s
256,3,
256,3,real	0m0.333s
256,3,user	0m0.057s
256,3,sys	0m0.159s
256,4,
256,4,real	0m0.334s
256,4,user	0m0.054s
256,4,sys	0m0.156s
256,5,
256,5,real	0m0.330s
256,5,user	0m0.059s
256,5,sys	0m0.159s
256,6,
256,6,real	0m0.330s
256,6,user	0m0.056s
256,6,sys	0m0.150s
256,7,
256,7,real	0m0.331s
256,7,user	0m0.055s
256,7,sys	0m0.158s
256,8,
256,8,real	0m0.333s
256,8,user	0m0.039s
256,8,sys	0m0.169s
256,9,
256,9,real	0m0.336s
256,9,user	0m0.059s
256,9,sys	0m0.160s
256,10,
256,10,real	0m0.333s
256,10,user	0m0.047s
256,10,sys	0m0.166s
512,1,
512,1,real	0m0.332s
512,1,user	0m0.053s
512,1,sys	0m0.175s
512,2,
512,2,real	0m0.334s
512,2,user	0m0.041s
512,2,sys	0m0.180s
512,3,
512,3,real	0m0.331s
512,3,user	0m0.051s
512,3,sys	0m0.166s
512,4,
512,4,real	0m0.330s
512,4,user	0m0.055s
512,4,sys	0m0.158s
512,5,
512,5,real	0m0.334s
512,5,user	0m0.049s
512,5,sys	0m0.170s
512,6,
512,6,real	0m0.331s
512,6,user	0m0.056s
512,6,sys	0m0.164s
512,7,
512,7,real	0m0.332s
512,7,user	0m0.052s
512,7,sys	0m0.160s
512,8,
512,8,real	0m0.334s
512,8,user	0m0.053s
512,8,sys	0m0.172s
512,9,
512,9,real	0m0.333s
512,9,user	0m0.056s
512,9,sys	0m0.164s
512,10,
512,10,real	0m0.332s
512,10,user	0m0.052s
512,10,sys	0m0.171s
768,1,
768,1,real	0m0.335s
768,1,user	0m0.075s
768,1,sys	0m0.165s
768,2,
768,2,real	0m0.336s
768,2,user	0m0.040s
768,2,sys	0m0.186s
768,3,
768,3,real	0m0.336s
768,3,user	0m0.066s
768,3,sys	0m0.177s
768,4,
768,4,real	0m0.331s
768,4,user	0m0.065s
768,4,sys	0m0.162s
768,5,
768,5,real	0m0.329s
768,5,user	0m0.061s
768,5,sys	0m0.164s
768,6,
768,6,real	0m0.330s
768,6,user	0m0.043s
768,6,sys	0m0.174s
768,7,
768,7,real	0m0.331s
768,7,user	0m0.056s
768,7,sys	0m0.169s
768,8,
768,8,real	0m0.331s
768,8,user	0m0.052s
768,8,sys	0m0.176s
768,9,
768,9,real	0m0.333s
768,9,user	0m0.056s
768,9,sys	0m0.172s
768,10,
768,10,real	0m0.329s
768,10,user	0m0.059s
768,10,sys	0m0.168s
1024,1,
1024,1,real	0m0.430s
1024,1,user	0m0.072s
1024,1,sys	0m0.164s
1024,2,
1024,2,real	0m0.336s
1024,2,user	0m0.056s
1024,2,sys	0m0.188s
1024,3,
1024,3,real	0m0.432s
1024,3,user	0m0.061s
1024,3,sys	0m0.182s
1024,4,
1024,4,real	0m0.431s
1024,4,user	0m0.066s
1024,4,sys	0m0.179s
1024,5,
1024,5,real	0m0.330s
1024,5,user	0m0.060s
1024,5,sys	0m0.168s
1024,6,
1024,6,real	0m0.333s
1024,6,user	0m0.061s
1024,6,sys	0m0.174s
1024,7,
1024,7,real	0m0.331s
1024,7,user	0m0.045s
