64,256,
64,256,real	0m0.336s
64,256,user	0m0.069s
64,256,sys	0m0.164s
64,512,
64,512,real	0m0.439s
64,512,user	0m0.093s
64,512,sys	0m0.180s
64,768,
64,768,real	0m0.434s
64,768,user	0m0.101s
64,768,sys	0m0.191s
64,1024,
64,1024,real	0m0.439s
64,1024,user	0m0.126s
64,1024,sys	0m0.177s
128,256,
128,256,real	0m0.437s
128,256,user	0m0.068s
128,256,sys	0m0.179s
128,512,
128,512,real	0m0.437s
128,512,user	0m0.092s
128,512,sys	0m0.200s
128,768,
128,768,real	0m0.434s
128,768,user	0m0.120s
128,768,sys	0m0.181s
128,1024,
128,1024,real	0m0.429s
128,1024,user	0m0.140s
128,1024,sys	0m0.168s
256,256,
256,256,real	0m0.432s
256,256,user	0m0.097s
256,256,sys	0m0.171s
256,512,
256,512,real	0m0.434s
256,512,user	0m0.116s
256,512,sys	0m0.174s
256,768,
256,768,real	0m0.431s
256,768,user	0m0.166s
256,768,sys	0m0.173s
256,1024,
256,1024,real	0m0.434s
256,1024,user	0m0.160s
256,1024,sys	0m0.187s
512,256,
512,256,real	0m0.639s
512,256,user	0m0.292s
512,256,sys	0m0.189s
512,512,
512,512,real	0m0.631s
512,512,user	0m0.334s
512,512,sys	0m0.180s
512,768,
512,768,real	0m0.634s
512,768,user	0m0.388s
512,768,sys	0m0.194s
512,1024,
512,1024,real	0m0.736s
512,1024,user	0m0.407s
512,1024,sys	0m0.192s
1024,256,
1024,256,real	0m1.433s
1024,256,user	0m1.044s
1024,256,sys	0m0.196s
1024,512,
1024,512,real	0m1.535s
1024,512,user	0m1.132s
1024,512,sys	0m0.227s
1024,768,
1024,768,real	0m1.535s
1024,768,user	0m1.155s
1024,768,sys	0m0.251s
1024,1024,
1024,1024,real	0m1.633s
1024,1024,user	0m1.245s
1024,1024,sys	0m0.235s
