64,256,
64,256,real	0m0.330s
64,256,user	0m0.066s
64,256,sys	0m0.164s
64,512,
64,512,real	0m0.329s
64,512,user	0m0.080s
64,512,sys	0m0.180s
64,768,
64,768,real	0m0.429s
64,768,user	0m0.119s
64,768,sys	0m0.172s
64,1024,
64,1024,real	0m0.431s
64,1024,user	0m0.118s
64,1024,sys	0m0.176s
128,256,
128,256,real	0m0.331s
128,256,user	0m0.081s
128,256,sys	0m0.158s
128,512,
128,512,real	0m0.330s
128,512,user	0m0.094s
128,512,sys	0m0.151s
128,768,
128,768,real	0m0.429s
128,768,user	0m0.131s
128,768,sys	0m0.162s
128,1024,
128,1024,real	0m0.430s
128,1024,user	0m0.131s
128,1024,sys	0m0.166s
256,256,
256,256,real	0m0.433s
256,256,user	0m0.082s
256,256,sys	0m0.173s
256,512,
256,512,real	0m0.435s
256,512,user	0m0.156s
256,512,sys	0m0.165s
256,768,
256,768,real	0m0.430s
256,768,user	0m0.161s
256,768,sys	0m0.165s
256,1024,
256,1024,real	0m0.448s
256,1024,user	0m0.165s
256,1024,sys	0m0.173s
512,256,
512,256,real	0m0.638s
512,256,user	0m0.308s
512,256,sys	0m0.190s
512,512,
512,512,real	0m0.632s
512,512,user	0m0.348s
512,512,sys	0m0.172s
512,768,
512,768,real	0m0.629s
512,768,user	0m0.372s
512,768,sys	0m0.176s
512,1024,
512,1024,real	0m0.730s
512,1024,user	0m0.407s
512,1024,sys	0m0.183s
1024,256,
1024,256,real	0m1.432s
1024,256,user	0m1.048s
1024,256,sys	0m0.189s
1024,512,
1024,512,real	0m1.531s
1024,512,user	0m1.190s
1024,512,sys	0m0.229s
1024,768,
1024,768,real	0m1.536s
1024,768,user	0m1.168s
1024,768,sys	0m0.255s
1024,1024,
1024,1024,real	0m1.533s
1024,1024,user	0m1.229s
1024,1024,sys	0m0.250s
