5, 0:0.644 , 0:0.057 , 0:0.174
6, 0:0.329 , 0:0.040 , 0:0.175
7, 0:0.397 , 0:0.059 , 0:0.157
8, 0:0.330 , 0:0.047 , 0:0.164
9, 0:0.330 , 0:0.051 , 0:0.173
10, 0:0.335 , 0:0.060 , 0:0.174
11, 0:0.429 , 0:0.068 , 0:0.175
12, 0:0.428 , 0:0.080 , 0:0.177
13, 0:0.428 , 0:0.099 , 0:0.174
14, 0:0.433 , 0:0.111 , 0:0.198
15, 0:0.432 , 0:0.133 , 0:0.190
16, 0:0.535 , 0:0.145 , 0:0.198
17, 0:0.531 , 0:0.146 , 0:0.217
18, 0:0.528 , 0:0.179 , 0:0.199
19, 0:0.533 , 0:0.219 , 0:0.215
20, 0:0.630 , 0:0.223 , 0:0.226
21, 0:0.633 , 0:0.255 , 0:0.245
22, 0:0.741 , 0:0.317 , 0:0.242
23, 0:0.733 , 0:0.319 , 0:0.268
24, 0:0.835 , 0:0.376 , 0:0.269
25, 0:0.829 , 0:0.403 , 0:0.295
26, 0:0.937 , 0:0.464 , 0:0.297
27, 0:0.936 , 0:0.544 , 0:0.295
28, 0:1.030 , 0:0.567 , 0:0.327
29, 0:1.134 , 0:0.632 , 0:0.347
30, 0:1.232 , 0:0.720 , 0:0.343
31, 0:1.333 , 0:0.756 , 0:0.394
32, 0:1.433 , 0:0.814 , 0:0.429
33, 0:1.533 , 0:0.911 , 0:0.427
34, 0:1.633 , 0:0.964 , 0:0.494
35, 0:1.733 , 0:1.075 , 0:0.501
36, 0:1.834 , 0:1.180 , 0:0.521
37, 0:1.933 , 0:1.272 , 0:0.557
38, 0:2.132 , 0:1.350 , 0:0.613
39, 0:2.333 , 0:1.531 , 0:0.615
40, 0:2.435 , 0:1.648 , 0:0.657
41, 0:2.536 , 0:1.783 , 0:0.656
42, 0:2.737 , 0:1.853 , 0:0.739
43, 0:2.934 , 0:1.937 , 0:0.807
44, 0:3.138 , 0:2.083 , 0:0.868
45, 0:3.235 , 0:2.247 , 0:0.880
46, 0:3.538 , 0:2.446 , 0:0.912
47, 0:3.638 , 0:2.586 , 0:0.956
48, 0:3.939 , 0:2.685 , 0:1.082
49, 0:4.136 , 0:2.976 , 0:1.044
50, 0:4.434 , 0:3.089 , 0:1.166
51, 0:4.835 , 0:3.391 , 0:1.264
52, 0:4.941 , 0:3.539 , 0:1.227
53, 0:5.139 , 0:3.659 , 0:1.349
54, 0:5.435 , 0:3.855 , 0:1.430
55, 0:5.740 , 0:4.102 , 0:1.500
56, 0:6.038 , 0:4.318 , 0:1.595
57, 0:6.438 , 0:4.714 , 0:1.540
58, 0:6.839 , 0:5.026 , 0:1.691
59, 0:7.040 , 0:5.305 , 0:1.575
60, 0:7.539 , 0:5.692 , 0:1.735
61, 0:7.741 , 0:5.572 , 0:1.979
62, 0:8.139 , 0:5.944 , 0:2.077
63, 0:8.548 , 0:6.279 , 0:2.044
64, 0:8.840 , 0:6.546 , 0:2.113
65, 0:9.245 , 0:6.809 , 0:2.265
66, 0:9.745 , 0:7.221 , 0:2.421
67, 0:10.344 , 0:7.582 , 0:2.595
68, 0:10.651 , 0:7.772 , 0:2.692
69, 0:11.746 , 0:8.874 , 0:2.721
70, 0:11.546 , 0:8.493 , 0:2.886
71, 0:12.050 , 0:8.939 , 0:2.994
72, 0:12.546 , 0:9.273 , 0:3.112
73, 0:13.045 , 0:9.610 , 0:3.312
74, 0:13.552 , 0:10.070 , 0:3.396
75, 0:14.050 , 0:10.511 , 0:3.372
76, 0:15.554 , 0:11.362 , 0:4.010
77, 0:15.956 , 0:11.802 , 0:4.017
78, 0:15.649 , 0:11.751 , 0:3.730
79, 0:16.351 , 0:12.287 , 0:3.889
80, 0:17.054 , 0:12.860 , 0:4.020
81, 0:17.456 , 0:13.062 , 0:4.303
82, 0:18.255 , 0:13.636 , 0:4.480
83, 0:18.956 , 0:14.106 , 0:4.691
84, 0:19.659 , 0:14.793 , 0:4.788
85, 0:20.360 , 0:15.603 , 0:4.674
86, 0:21.557 , 0:16.284 , 0:5.108
87, 0:22.057 , 0:16.671 , 0:5.230
88, 0:22.964 , 0:17.223 , 0:5.582
89, 0:24.659 , 0:18.475 , 0:6.044
90, 0:24.360 , 0:18.274 , 0:5.966
91, 0:26.166 , 0:19.508 , 0:6.496
92, 0:26.061 , 0:19.567 , 0:6.388
93, 0:26.869 , 0:20.057 , 0:6.740
94, 0:27.162 , 0:20.348 , 0:6.689
95, 0:28.967 , 0:21.954 , 0:6.846
96, 0:30.667 , 0:23.198 , 0:7.296
97, 0:30.775 , 0:23.235 , 0:7.428
98, 0:33.152 , 0:24.563 , 0:7.594
99, 0:31.973 , 0:24.303 , 0:7.531
100, 0:32.770 , 0:24.524 , 0:8.153
