256, 0:0.350 , 0:0.056 , 0:0.174
512, 0:0.434 , 0:0.112 , 0:0.167
768, 0:0.534 , 0:0.264 , 0:0.173
1024, 0:0.932 , 0:0.584 , 0:0.185
1280, 0:1.635 , 0:1.276 , 0:0.183
1536, 0:3.334 , 0:3.039 , 0:0.182
1792, 0:6.437 , 0:6.067 , 0:0.209
2048, 0:17.354 , 0:17.022 , 0:0.227
2304, 0:18.257 , 0:17.886 , 0:0.218
2560, 0:28.266 , 0:27.979 , 0:0.230
2816, 0:40.183 , 0:39.843 , 0:0.263
3072, 1:5.211 , 1:4.918 , 0:0.290
3328, 1:13.624 , 1:13.325 , 0:0.270
3584, 1:39.052 , 1:38.735 , 0:0.361
3840, 2:0.084 , 1:59.616 , 0:0.488
4096, 3:18.676 , 3:18.373 , 0:0.488
4352, 3:6.864 , 3:6.453 , 0:0.532
4608, 3:59.832 , 3:59.420 , 0:0.576
4864, 4:17.255 , 4:16.896 , 0:0.549
5120, 6:5.695 , 6:5.342 , 0:0.737
5376, 6:2.281 , 6:1.861 , 0:0.729
5632, 7:49.425 , 7:49.041 , 0:0.942
5888, 8:28.372 , 8:27.968 , 0:0.960
6144, 11:54.231 , 11:53.747 , 0:1.330
6400, 11:38.202 , 11:37.771 , 0:1.194
6656, 15:25.376 , 15:24.938 , 0:1.496
6912, 15:44.615 , 15:44.031 , 0:1.702
7168, 19:43.519 , 19:43.078 , 0:1.818
7424, 19:50.723 , 19:50.120 , 0:1.885
7680, 23:43.627 , 23:42.997 , 0:2.061
7936, 25:30.754 , 25:30.247 , 0:2.351
8192, 31:54.352 , 31:53.944 , 0:2.680
