256, 0:0.431 , 0:0.103 , 0:0.162
512, 0:0.434 , 0:0.159 , 0:0.187
768, 0:0.533 , 0:0.255 , 0:0.214
1024, 0:0.737 , 0:0.406 , 0:0.255
1280, 0:1.040 , 0:0.618 , 0:0.350
1536, 0:1.473 , 0:1.026 , 0:0.395
1792, 0:1.996 , 0:1.416 , 0:0.518
2048, 0:2.731 , 0:1.974 , 0:0.704
2304, 0:3.930 , 0:2.842 , 0:1.036
2560, 0:4.908 , 0:3.509 , 0:1.355
2816, 0:6.306 , 0:4.572 , 0:1.685
3072, 0:8.761 , 0:6.535 , 0:2.181
3328, 0:9.967 , 0:7.254 , 0:2.667
3584, 0:12.341 , 0:9.065 , 0:3.230
3840, 0:18.365 , 0:13.402 , 0:4.929
4096, 0:17.927 , 0:13.087 , 0:4.800
4352, 0:22.545 , 0:16.315 , 0:6.196
4608, 0:32.036 , 0:23.675 , 0:8.336
4864, 0:31.317 , 0:22.931 , 0:8.353
5120, 0:38.725 , 0:28.433 , 0:10.272
5376, 0:49.706 , 0:35.938 , 0:13.750
5632, 0:49.173 , 0:36.307 , 0:12.852
5888, 0:56.673 , 0:41.417 , 0:15.047
6144, 1:16.488 , 0:56.042 , 0:20.448
6400, 1:16.130 , 0:55.914 , 0:20.231
6656, 1:23.765 , 1:1.437 , 0:22.346
6912, 1:49.222 , 1:19.647 , 0:29.598
7168, 1:45.268 , 1:17.604 , 0:27.695
7424, 1:57.302 , 1:26.454 , 0:30.885
7680, 2:53.906 , 2:7.857 , 0:46.145
7936, 2:24.461 , 1:45.831 , 0:38.693
8192, 2:37.195 , 1:55.274 , 0:41.982
