8192, 0:0.330 , 0:0.049 , 0:0.160
9216, 0:0.332 , 0:0.041 , 0:0.170
10240, 0:0.331 , 0:0.036 , 0:0.169
11264, 0:0.332 , 0:0.047 , 0:0.161
12288, 0:0.329 , 0:0.040 , 0:0.170
13312, 0:0.332 , 0:0.048 , 0:0.164
14336, 0:0.331 , 0:0.055 , 0:0.157
15360, 0:0.331 , 0:0.056 , 0:0.156
16384, 0:0.329 , 0:0.046 , 0:0.163
17408, 0:0.332 , 0:0.048 , 0:0.165
18432, 0:0.332 , 0:0.049 , 0:0.165
19456, 0:0.328 , 0:0.050 , 0:0.155
20480, 0:0.329 , 0:0.059 , 0:0.155
21504, 0:0.329 , 0:0.065 , 0:0.150
22528, 0:0.332 , 0:0.052 , 0:0.165
23552, 0:0.331 , 0:0.064 , 0:0.152
24576, 0:0.331 , 0:0.035 , 0:0.181
25600, 0:0.329 , 0:0.052 , 0:0.162
26624, 0:0.331 , 0:0.045 , 0:0.177
27648, 0:0.330 , 0:0.039 , 0:0.176
28672, 0:0.331 , 0:0.047 , 0:0.170
29696, 0:0.330 , 0:0.047 , 0:0.174
30720, 0:0.332 , 0:0.059 , 0:0.163
31744, 0:0.330 , 0:0.060 , 0:0.161
32768, 0:0.331 , 0:0.064 , 0:0.162
33792, 0:0.328 , 0:0.056 , 0:0.161
34816, 0:0.330 , 0:0.062 , 0:0.156
35840, 0:0.329 , 0:0.055 , 0:0.163
36864, 0:0.328 , 0:0.063 , 0:0.158
37888, 0:0.329 , 0:0.062 , 0:0.158
38912, 0:0.329 , 0:0.078 , 0:0.144
39936, 0:0.328 , 0:0.045 , 0:0.179
40960, 0:0.332 , 0:0.035 , 0:0.186
41984, 0:0.432 , 0:0.033 , 0:0.188
43008, 0:0.329 , 0:0.067 , 0:0.157
44032, 0:0.332 , 0:0.076 , 0:0.152
45056, 0:0.330 , 0:0.063 , 0:0.161
46080, 0:0.332 , 0:0.067 , 0:0.161
47104, 0:0.328 , 0:0.063 , 0:0.161
48128, 0:0.334 , 0:0.063 , 0:0.172
49152, 0:0.331 , 0:0.067 , 0:0.162
50176, 0:0.428 , 0:0.062 , 0:0.167
51200, 0:0.334 , 0:0.060 , 0:0.177
52224, 0:0.333 , 0:0.059 , 0:0.174
53248, 0:0.331 , 0:0.059 , 0:0.169
54272, 0:0.333 , 0:0.052 , 0:0.181
55296, 0:0.431 , 0:0.067 , 0:0.165
56320, 0:0.331 , 0:0.069 , 0:0.159
57344, 0:0.431 , 0:0.068 , 0:0.168
58368, 0:0.428 , 0:0.077 , 0:0.159
59392, 0:0.428 , 0:0.060 , 0:0.172
60416, 0:0.431 , 0:0.071 , 0:0.165
61440, 0:0.429 , 0:0.076 , 0:0.160
62464, 0:0.429 , 0:0.085 , 0:0.154
63488, 0:0.430 , 0:0.073 , 0:0.167
64512, 0:0.432 , 0:0.057 , 0:0.182
65536, 0:0.432 , 0:0.080 , 0:0.164
