8192, 0:0.328 , 0:0.036 , 0:0.169
9216, 0:0.331 , 0:0.041 , 0:0.162
10240, 0:0.331 , 0:0.043 , 0:0.157
11264, 0:0.330 , 0:0.042 , 0:0.169
12288, 0:0.333 , 0:0.040 , 0:0.168
13312, 0:0.330 , 0:0.035 , 0:0.167
14336, 0:0.331 , 0:0.042 , 0:0.163
15360, 0:0.333 , 0:0.058 , 0:0.150
16384, 0:0.332 , 0:0.048 , 0:0.161
17408, 0:0.330 , 0:0.052 , 0:0.161
18432, 0:0.329 , 0:0.055 , 0:0.150
19456, 0:0.332 , 0:0.049 , 0:0.159
20480, 0:0.328 , 0:0.048 , 0:0.165
21504, 0:0.331 , 0:0.035 , 0:0.171
22528, 0:0.331 , 0:0.049 , 0:0.167
23552, 0:0.331 , 0:0.053 , 0:0.161
24576, 0:0.332 , 0:0.049 , 0:0.168
25600, 0:0.332 , 0:0.053 , 0:0.163
26624, 0:0.333 , 0:0.062 , 0:0.155
27648, 0:0.329 , 0:0.058 , 0:0.158
28672, 0:0.333 , 0:0.065 , 0:0.166
29696, 0:0.330 , 0:0.065 , 0:0.160
30720, 0:0.329 , 0:0.049 , 0:0.175
31744, 0:0.330 , 0:0.063 , 0:0.158
32768, 0:0.336 , 0:0.068 , 0:0.168
33792, 0:0.330 , 0:0.069 , 0:0.156
34816, 0:0.333 , 0:0.065 , 0:0.163
35840, 0:0.337 , 0:0.065 , 0:0.173
36864, 0:0.331 , 0:0.072 , 0:0.157
37888, 0:0.330 , 0:0.065 , 0:0.160
38912, 0:0.331 , 0:0.061 , 0:0.164
39936, 0:0.335 , 0:0.063 , 0:0.174
40960, 0:0.335 , 0:0.048 , 0:0.185
41984, 0:0.334 , 0:0.056 , 0:0.179
43008, 0:0.329 , 0:0.055 , 0:0.169
44032, 0:0.334 , 0:0.074 , 0:0.161
45056, 0:0.331 , 0:0.060 , 0:0.169
46080, 0:0.335 , 0:0.060 , 0:0.172
47104, 0:0.333 , 0:0.056 , 0:0.176
48128, 0:0.332 , 0:0.060 , 0:0.168
49152, 0:0.435 , 0:0.051 , 0:0.187
50176, 0:0.335 , 0:0.064 , 0:0.173
51200, 0:0.434 , 0:0.076 , 0:0.164
52224, 0:0.431 , 0:0.057 , 0:0.183
53248, 0:0.430 , 0:0.083 , 0:0.153
54272, 0:0.432 , 0:0.075 , 0:0.161
55296, 0:0.436 , 0:0.067 , 0:0.174
56320, 0:0.431 , 0:0.080 , 0:0.160
57344, 0:0.430 , 0:0.072 , 0:0.163
58368, 0:0.438 , 0:0.065 , 0:0.178
59392, 0:0.433 , 0:0.072 , 0:0.167
60416, 0:0.432 , 0:0.065 , 0:0.174
61440, 0:0.430 , 0:0.069 , 0:0.169
62464, 0:0.433 , 0:0.072 , 0:0.169
63488, 0:0.431 , 0:0.069 , 0:0.171
64512, 0:0.436 , 0:0.076 , 0:0.167
65536, 0:0.434 , 0:0.063 , 0:0.178
