256, 0:0.330 , 0:0.055 , 0:0.151
512, 0:0.432 , 0:0.097 , 0:0.174
768, 0:0.530 , 0:0.248 , 0:0.172
1024, 0:0.930 , 0:0.587 , 0:0.183
1280, 0:1.533 , 0:1.180 , 0:0.164
1536, 0:3.235 , 0:2.933 , 0:0.193
1792, 0:6.037 , 0:5.715 , 0:0.200
2048, 0:16.349 , 0:16.053 , 0:0.208
2304, 0:17.458 , 0:17.044 , 0:0.240
2560, 0:26.662 , 0:26.373 , 0:0.233
2816, 0:38.880 , 0:38.580 , 0:0.242
3072, 1:2.307 , 1:1.958 , 0:0.280
3328, 1:10.818 , 1:10.451 , 0:0.348
3584, 1:45.961 , 1:45.537 , 0:0.445
3840, 2:7.991 , 2:7.596 , 0:0.504
4096, 3:49.424 , 3:49.119 , 0:0.484
4352, 3:10.067 , 3:9.517 , 0:0.635
4608, 3:50.622 , 3:50.262 , 0:0.587
4864, 4:17.853 , 4:17.463 , 0:0.590
5120, 6:3.993 , 6:3.681 , 0:0.738
5376, 6:11.698 , 6:11.369 , 0:0.718
5632, 7:48.916 , 7:48.223 , 0:0.930
5888, 8:46.390 , 8:45.934 , 0:1.034
6144, 12:4.544 , 12:4.064 , 0:1.317
6400, 11:29.492 , 11:28.759 , 0:1.405
6656, 14:5.003 , 14:4.513 , 0:1.512
6912, 15:11.678 , 15:11.321 , 0:1.469
7168, 19:48.713 , 19:48.385 , 0:1.694
7424, 19:59.246 , 19:58.952 , 0:1.802
7680, 23:58.232 , 23:57.348 , 0:2.567
7936, 26:1.876 , 26:1.464 , 0:2.303
8192, 33:54.551 , 33:54.103 , 0:2.925
