8192, 0:0.330 , 0:0.048 , 0:0.152
9216, 0:0.332 , 0:0.051 , 0:0.154
10240, 0:0.329 , 0:0.036 , 0:0.172
11264, 0:0.328 , 0:0.034 , 0:0.166
12288, 0:0.330 , 0:0.044 , 0:0.164
13312, 0:0.331 , 0:0.033 , 0:0.175
14336, 0:0.331 , 0:0.033 , 0:0.172
15360, 0:0.330 , 0:0.035 , 0:0.177
16384, 0:0.334 , 0:0.053 , 0:0.163
17408, 0:0.331 , 0:0.053 , 0:0.157
18432, 0:0.332 , 0:0.045 , 0:0.167
19456, 0:0.331 , 0:0.055 , 0:0.162
20480, 0:0.332 , 0:0.052 , 0:0.162
21504, 0:0.331 , 0:0.045 , 0:0.164
22528, 0:0.330 , 0:0.050 , 0:0.166
23552, 0:0.333 , 0:0.056 , 0:0.164
24576, 0:0.333 , 0:0.072 , 0:0.147
25600, 0:0.329 , 0:0.071 , 0:0.143
26624, 0:0.327 , 0:0.045 , 0:0.163
27648, 0:0.329 , 0:0.047 , 0:0.165
28672, 0:0.331 , 0:0.048 , 0:0.164
29696, 0:0.331 , 0:0.062 , 0:0.155
30720, 0:0.329 , 0:0.054 , 0:0.160
31744, 0:0.335 , 0:0.067 , 0:0.154
32768, 0:0.332 , 0:0.068 , 0:0.152
33792, 0:0.329 , 0:0.056 , 0:0.167
34816, 0:0.330 , 0:0.058 , 0:0.164
35840, 0:0.332 , 0:0.066 , 0:0.157
36864, 0:0.330 , 0:0.056 , 0:0.165
37888, 0:0.330 , 0:0.066 , 0:0.156
38912, 0:0.330 , 0:0.054 , 0:0.169
39936, 0:0.331 , 0:0.053 , 0:0.172
40960, 0:0.328 , 0:0.058 , 0:0.168
41984, 0:0.332 , 0:0.067 , 0:0.153
43008, 0:0.331 , 0:0.066 , 0:0.161
44032, 0:0.332 , 0:0.071 , 0:0.158
45056, 0:0.433 , 0:0.073 , 0:0.166
46080, 0:0.328 , 0:0.065 , 0:0.160
47104, 0:0.329 , 0:0.056 , 0:0.168
48128, 0:0.333 , 0:0.075 , 0:0.158
49152, 0:0.333 , 0:0.071 , 0:0.160
50176, 0:0.332 , 0:0.057 , 0:0.169
51200, 0:0.330 , 0:0.069 , 0:0.157
52224, 0:0.432 , 0:0.075 , 0:0.160
53248, 0:0.431 , 0:0.065 , 0:0.169
54272, 0:0.430 , 0:0.066 , 0:0.170
55296, 0:0.431 , 0:0.060 , 0:0.176
56320, 0:0.429 , 0:0.060 , 0:0.174
57344, 0:0.434 , 0:0.078 , 0:0.160
58368, 0:0.431 , 0:0.075 , 0:0.163
59392, 0:0.336 , 0:0.069 , 0:0.169
60416, 0:0.430 , 0:0.058 , 0:0.175
61440, 0:0.428 , 0:0.065 , 0:0.168
62464, 0:0.430 , 0:0.077 , 0:0.162
63488, 0:0.432 , 0:0.071 , 0:0.170
64512, 0:0.431 , 0:0.069 , 0:0.170
65536, 0:0.432 , 0:0.060 , 0:0.181
