20, 0:0.833 , 0:0.392 , 0:0.325
21, 0:0.931 , 0:0.402 , 0:0.345
22, 0:0.932 , 0:0.461 , 0:0.311
23, 0:0.934 , 0:0.482 , 0:0.315
24, 0:0.931 , 0:0.504 , 0:0.325
25, 0:1.036 , 0:0.534 , 0:0.333
26, 0:1.032 , 0:0.539 , 0:0.345
27, 0:1.032 , 0:0.518 , 0:0.390
28, 0:1.129 , 0:0.596 , 0:0.339
29, 0:1.180 , 0:0.648 , 0:0.307
30, 0:1.132 , 0:0.649 , 0:0.344
31, 0:1.133 , 0:0.659 , 0:0.362
32, 0:1.241 , 0:0.648 , 0:0.400
33, 0:1.235 , 0:0.671 , 0:0.405
34, 0:1.234 , 0:0.698 , 0:0.394
35, 0:1.235 , 0:0.728 , 0:0.400
36, 0:1.336 , 0:0.706 , 0:0.447
37, 0:1.332 , 0:0.747 , 0:0.411
38, 0:1.333 , 0:0.748 , 0:0.440
39, 0:1.436 , 0:0.755 , 0:0.486
40, 0:1.431 , 0:0.805 , 0:0.441
41, 0:1.435 , 0:0.827 , 0:0.451
42, 0:1.434 , 0:0.869 , 0:0.433
43, 0:1.438 , 0:0.900 , 0:0.444
44, 0:1.432 , 0:0.884 , 0:0.444
45, 0:1.534 , 0:0.827 , 0:0.525
46, 0:1.534 , 0:0.934 , 0:0.481
47, 0:1.533 , 0:0.928 , 0:0.496
48, 0:1.637 , 0:0.950 , 0:0.493
49, 0:1.634 , 0:0.966 , 0:0.517
50, 0:1.633 , 0:1.013 , 0:0.485
51, 0:1.632 , 0:1.037 , 0:0.496
52, 0:1.733 , 0:1.026 , 0:0.518
53, 0:1.734 , 0:1.017 , 0:0.556
54, 0:1.730 , 0:1.157 , 0:0.441
55, 0:1.731 , 0:1.060 , 0:0.564
56, 0:1.837 , 0:1.129 , 0:0.524
57, 0:1.830 , 0:1.128 , 0:0.553
58, 0:1.834 , 0:1.150 , 0:0.542
59, 0:1.937 , 0:1.175 , 0:0.569
60, 0:1.932 , 0:1.155 , 0:0.594
61, 0:1.934 , 0:1.214 , 0:0.559
62, 0:1.932 , 0:1.233 , 0:0.564
63, 0:2.040 , 0:1.281 , 0:0.566
64, 0:2.031 , 0:1.241 , 0:0.604
65, 0:2.034 , 0:1.320 , 0:0.556
66, 0:2.032 , 0:1.264 , 0:0.625
67, 0:2.032 , 0:1.319 , 0:0.612
68, 0:2.133 , 0:1.325 , 0:0.635
69, 0:2.135 , 0:1.401 , 0:0.590
70, 0:2.136 , 0:1.374 , 0:0.664
71, 0:2.139 , 0:1.385 , 0:0.666
72, 0:2.235 , 0:1.439 , 0:0.629
73, 0:2.233 , 0:1.496 , 0:0.581
74, 0:2.236 , 0:1.433 , 0:0.677
75, 0:2.234 , 0:1.429 , 0:0.692
76, 0:2.341 , 0:1.516 , 0:0.648
77, 0:2.335 , 0:1.492 , 0:0.689
78, 0:2.337 , 0:1.563 , 0:0.650
79, 0:2.437 , 0:1.536 , 0:0.717
80, 0:2.433 , 0:1.595 , 0:0.698
81, 0:2.438 , 0:1.578 , 0:0.739
82, 0:2.433 , 0:1.669 , 0:0.667
83, 0:2.439 , 0:1.598 , 0:0.749
84, 0:2.533 , 0:1.631 , 0:0.752
85, 0:2.535 , 0:1.653 , 0:0.745
86, 0:2.534 , 0:1.660 , 0:0.761
87, 0:2.634 , 0:1.672 , 0:0.780
88, 0:2.643 , 0:1.665 , 0:0.833
89, 0:2.635 , 0:1.764 , 0:0.742
90, 0:2.634 , 0:1.712 , 0:0.816
91, 0:2.740 , 0:1.752 , 0:0.804
92, 0:2.733 , 0:1.865 , 0:0.711
93, 0:2.735 , 0:1.916 , 0:0.699
94, 0:2.835 , 0:1.881 , 0:0.767
95, 0:2.834 , 0:1.884 , 0:0.789
96, 0:2.833 , 0:1.879 , 0:0.836
97, 0:2.837 , 0:1.909 , 0:0.797
98, 0:2.840 , 0:1.883 , 0:0.849
99, 0:2.939 , 0:1.948 , 0:0.825
100, 0:2.943 , 0:2.003 , 0:0.782
101, 0:2.934 , 0:2.051 , 0:0.780
102, 0:2.937 , 0:1.989 , 0:0.852
103, 0:3.035 , 0:2.026 , 0:0.862
104, 0:3.035 , 0:2.094 , 0:0.817
