256, 0:0.333 , 0:0.115 , 0:0.159
512, 0:0.435 , 0:0.175 , 0:0.170
768, 0:0.532 , 0:0.277 , 0:0.195
1024, 0:0.741 , 0:0.427 , 0:0.239
1280, 0:1.044 , 0:0.618 , 0:0.353
1536, 0:1.495 , 0:1.002 , 0:0.440
1792, 0:2.017 , 0:1.413 , 0:0.556
2048, 0:2.746 , 0:1.963 , 0:0.732
2304, 0:3.910 , 0:2.871 , 0:0.988
2560, 0:4.968 , 0:3.622 , 0:1.295
2816, 0:6.353 , 0:4.465 , 0:1.840
3072, 0:8.832 , 0:6.427 , 0:2.359
3328, 0:10.105 , 0:7.373 , 0:2.688
3584, 0:12.476 , 0:9.126 , 0:3.301
3840, 0:18.020 , 0:13.252 , 0:4.735
4096, 0:18.041 , 0:13.185 , 0:4.809
4352, 0:22.077 , 0:16.443 , 0:5.589
4608, 0:31.300 , 0:22.790 , 0:8.488
4864, 0:30.610 , 0:22.424 , 0:8.123
5120, 0:37.809 , 0:27.902 , 0:9.886
5376, 0:48.606 , 0:35.601 , 0:12.986
5632, 0:48.071 , 0:34.939 , 0:13.125
5888, 0:55.486 , 0:40.260 , 0:15.220
6144, 1:14.809 , 0:54.706 , 0:20.119
6400, 1:14.231 , 0:54.284 , 0:19.958
6656, 1:21.462 , 0:59.702 , 0:21.770
6912, 1:46.063 , 1:18.957 , 0:27.140
7168, 1:43.123 , 1:15.579 , 0:27.519
7424, 1:54.984 , 1:23.977 , 0:31.058
7680, 2:52.225 , 2:5.907 , 0:46.390
7936, 2:32.763 , 1:51.901 , 0:40.933
8192, 2:47.711 , 2:2.855 , 0:44.953
