64,256,
64,256,real	0m0.330s
64,256,user	0m0.075s
64,256,sys	0m0.161s
64,512,
64,512,real	0m0.328s
64,512,user	0m0.085s
64,512,sys	0m0.161s
64,768,
64,768,real	0m0.437s
64,768,user	0m0.118s
64,768,sys	0m0.177s
64,1024,
64,1024,real	0m0.434s
64,1024,user	0m0.130s
64,1024,sys	0m0.178s
128,256,
128,256,real	0m0.332s
128,256,user	0m0.083s
128,256,sys	0m0.158s
128,512,
128,512,real	0m0.432s
128,512,user	0m0.108s
128,512,sys	0m0.163s
128,768,
128,768,real	0m0.433s
128,768,user	0m0.148s
128,768,sys	0m0.157s
128,1024,
128,1024,real	0m0.434s
128,1024,user	0m0.154s
128,1024,sys	0m0.181s
256,256,
256,256,real	0m0.434s
256,256,user	0m0.123s
256,256,sys	0m0.179s
256,512,
256,512,real	0m0.441s
256,512,user	0m0.139s
256,512,sys	0m0.186s
256,768,
256,768,real	0m0.434s
256,768,user	0m0.150s
256,768,sys	0m0.192s
256,1024,
256,1024,real	0m0.441s
256,1024,user	0m0.180s
256,1024,sys	0m0.165s
512,256,
512,256,real	0m0.734s
512,256,user	0m0.351s
512,256,sys	0m0.195s
512,512,
512,512,real	0m0.635s
512,512,user	0m0.341s
512,512,sys	0m0.186s
512,768,
512,768,real	0m0.632s
512,768,user	0m0.358s
512,768,sys	0m0.203s
512,1024,
512,1024,real	0m0.631s
512,1024,user	0m0.398s
512,1024,sys	0m0.179s
1024,256,
1024,256,real	0m1.436s
1024,256,user	0m1.097s
1024,256,sys	0m0.191s
1024,512,
1024,512,real	0m1.532s
1024,512,user	0m1.113s
1024,512,sys	0m0.252s
1024,768,
1024,768,real	0m1.530s
1024,768,user	0m1.192s
1024,768,sys	0m0.220s
1024,1024,
1024,1024,real	0m1.532s
1024,1024,user	0m1.236s
1024,1024,sys	0m0.230s
