8192, 0:0.329 , 0:0.048 , 0:0.157
9216, 0:0.331 , 0:0.040 , 0:0.164
10240, 0:0.330 , 0:0.044 , 0:0.166
11264, 0:0.332 , 0:0.060 , 0:0.153
12288, 0:0.333 , 0:0.045 , 0:0.170
13312, 0:0.332 , 0:0.040 , 0:0.169
14336, 0:0.330 , 0:0.044 , 0:0.168
15360, 0:0.332 , 0:0.045 , 0:0.165
16384, 0:0.329 , 0:0.059 , 0:0.152
17408, 0:0.332 , 0:0.052 , 0:0.165
18432, 0:0.332 , 0:0.067 , 0:0.149
19456, 0:0.331 , 0:0.060 , 0:0.159
20480, 0:0.330 , 0:0.044 , 0:0.178
21504, 0:0.332 , 0:0.063 , 0:0.155
22528, 0:0.332 , 0:0.050 , 0:0.171
23552, 0:0.330 , 0:0.064 , 0:0.152
24576, 0:0.331 , 0:0.059 , 0:0.154
25600, 0:0.330 , 0:0.044 , 0:0.176
26624, 0:0.330 , 0:0.070 , 0:0.152
27648, 0:0.333 , 0:0.060 , 0:0.156
28672, 0:0.332 , 0:0.059 , 0:0.162
29696, 0:0.330 , 0:0.056 , 0:0.166
30720, 0:0.331 , 0:0.047 , 0:0.170
31744, 0:0.330 , 0:0.057 , 0:0.164
32768, 0:0.332 , 0:0.071 , 0:0.151
33792, 0:0.332 , 0:0.054 , 0:0.170
34816, 0:0.331 , 0:0.075 , 0:0.150
35840, 0:0.331 , 0:0.060 , 0:0.165
36864, 0:0.335 , 0:0.076 , 0:0.162
37888, 0:0.331 , 0:0.057 , 0:0.166
38912, 0:0.330 , 0:0.070 , 0:0.157
39936, 0:0.330 , 0:0.056 , 0:0.170
40960, 0:0.332 , 0:0.052 , 0:0.179
41984, 0:0.335 , 0:0.052 , 0:0.184
43008, 0:0.332 , 0:0.060 , 0:0.172
44032, 0:0.333 , 0:0.058 , 0:0.173
45056, 0:0.331 , 0:0.063 , 0:0.167
46080, 0:0.332 , 0:0.075 , 0:0.155
47104, 0:0.336 , 0:0.059 , 0:0.178
48128, 0:0.334 , 0:0.072 , 0:0.163
49152, 0:0.432 , 0:0.068 , 0:0.168
50176, 0:0.431 , 0:0.073 , 0:0.165
51200, 0:0.328 , 0:0.046 , 0:0.178
52224, 0:0.431 , 0:0.080 , 0:0.158
53248, 0:0.333 , 0:0.060 , 0:0.175
54272, 0:0.433 , 0:0.059 , 0:0.178
55296, 0:0.432 , 0:0.075 , 0:0.162
56320, 0:0.433 , 0:0.077 , 0:0.162
57344, 0:0.430 , 0:0.060 , 0:0.173
58368, 0:0.436 , 0:0.062 , 0:0.180
59392, 0:0.431 , 0:0.074 , 0:0.164
60416, 0:0.431 , 0:0.064 , 0:0.174
61440, 0:0.433 , 0:0.066 , 0:0.176
62464, 0:0.429 , 0:0.079 , 0:0.158
63488, 0:0.433 , 0:0.079 , 0:0.165
64512, 0:0.432 , 0:0.083 , 0:0.158
65536, 0:0.434 , 0:0.084 , 0:0.160
