2048,9,sys	0m0.176s
2048,10,
2048,10,real	0m0.433s
2048,10,user	0m0.086s
2048,10,sys	0m0.199s
2304,1,
2304,1,real	0m0.433s
2304,1,user	0m0.112s
2304,1,sys	0m0.201s
2304,2,
2304,2,real	0m0.430s
2304,2,user	0m0.116s
2304,2,sys	0m0.192s
2304,3,
2304,3,real	0m0.433s
2304,3,user	0m0.106s
2304,3,sys	0m0.195s
2304,4,
2304,4,real	0m0.433s
2304,4,user	0m0.117s
2304,4,sys	0m0.194s
2304,5,
2304,5,real	0m0.432s
2304,5,user	0m0.094s
2304,5,sys	0m0.223s
2304,6,
2304,6,real	0m0.434s
2304,6,user	0m0.094s
2304,6,sys	0m0.210s
2304,7,
2304,7,real	0m0.431s
2304,7,user	0m0.117s
2304,7,sys	0m0.191s
2304,8,
2304,8,real	0m0.432s
2304,8,user	0m0.135s
2304,8,sys	0m0.183s
2304,9,
2304,9,real	0m0.431s
2304,9,user	0m0.119s
2304,9,sys	0m0.192s
2304,10,
2304,10,real	0m0.431s
2304,10,user	0m0.120s
2304,10,sys	0m0.188s
2560,1,
2560,1,real	0m0.432s
2560,1,user	0m0.152s
2560,1,sys	0m0.200s
2560,2,
2560,2,real	0m0.430s
2560,2,user	0m0.126s
2560,2,sys	0m0.197s
2560,3,
2560,3,real	0m0.434s
2560,3,user	0m0.130s
2560,3,sys	0m0.195s
2560,4,
2560,4,real	0m0.433s
2560,4,user	0m0.134s
2560,4,sys	0m0.195s
2560,5,
2560,5,real	0m0.432s
2560,5,user	0m0.147s
2560,5,sys	0m0.186s
2560,6,
2560,6,real	0m0.430s
2560,6,user	0m0.127s
2560,6,sys	0m0.198s
2560,7,
2560,7,real	0m0.432s
2560,7,user	0m0.141s
2560,7,sys	0m0.180s
2560,8,
2560,8,real	0m0.431s
2560,8,user	0m0.143s
2560,8,sys	0m0.194s
2560,9,
2560,9,real	0m0.432s
2560,9,user	0m0.132s
2560,9,sys	0m0.196s
2560,10,
2560,10,real	0m0.430s
2560,10,user	0m0.130s
2560,10,sys	0m0.185s
2816,1,
2816,1,real	0m0.434s
2816,1,user	0m0.151s
2816,1,sys	0m0.211s
2816,2,
2816,2,real	0m0.433s
2816,2,user	0m0.146s
2816,2,sys	0m0.217s
2816,3,
2816,3,real	0m0.433s
2816,3,user	0m0.155s
2816,3,sys	0m0.187s
2816,4,
2816,4,real	0m0.533s
2816,4,user	0m0.130s
2816,4,sys	0m0.229s
2816,5,
2816,5,real	0m0.537s
2816,5,user	0m0.178s
2816,5,sys	0m0.198s
2816,6,
2816,6,real	0m0.428s
2816,6,user	0m0.135s
2816,6,sys	0m0.204s
2816,7,
2816,7,real	0m0.430s
2816,7,user	0m0.145s
2816,7,sys	0m0.201s
2816,8,
2816,8,real	0m0.437s
2816,8,user	0m0.142s
2816,8,sys	0m0.195s
2816,9,
2816,9,real	0m0.431s
2816,9,user	0m0.149s
2816,9,sys	0m0.206s
2816,10,
2816,10,real	0m0.438s
2816,10,user	0m0.160s
2816,10,sys	0m0.209s
3072,1,
3072,1,real	0m0.532s
3072,1,user	0m0.143s
3072,1,sys	0m0.219s
3072,2,
3072,2,real	0m0.530s
3072,2,user	0m0.135s
3072,2,sys	0m0.227s
3072,3,
3072,3,real	0m0.533s
3072,3,user	0m0.182s
3072,3,sys	0m0.186s
3072,4,
3072,4,real	0m0.532s
3072,4,user	0m0.135s
3072,4,sys	0m0.230s
3072,5,
3072,5,real	0m0.531s
3072,5,user	0m0.163s
3072,5,sys	0m0.211s
3072,6,
3072,6,real	0m0.529s
3072,6,user	0m0.176s
3072,6,sys	0m0.191s
3072,7,
3072,7,real	0m0.533s
3072,7,user	0m0.180s
3072,7,sys	0m0.197s
3072,8,
3072,8,real	0m0.537s
3072,8,user	0m0.129s
3072,8,sys	0m0.248s
3072,9,
3072,9,real	0m0.533s
3072,9,user	0m0.168s
3072,9,sys	0m0.216s
3072,10,
3072,10,real	0m0.533s
3072,10,user	0m0.163s
3072,10,sys	0m0.195s
3328,1,
3328,1,real	0m0.530s
3328,1,user	0m0.165s
3328,1,sys	0m0.233s
3328,2,
3328,2,real	0m0.533s
3328,2,user	0m0.223s
3328,2,sys	0m0.187s
3328,3,
3328,3,real	0m0.533s
3328,3,user	0m0.187s
3328,3,sys	0m0.203s
3328,4,
3328,4,real	0m0.531s
3328,4,user	0m0.149s
3328,4,sys	0m0.228s
3328,5,
3328,5,real	0m0.530s
3328,5,user	0m0.194s
3328,5,sys	0m0.200s
3328,6,
3328,6,real	0m0.531s
3328,6,user	0m0.191s
3328,6,sys	0m0.216s
3328,7,
3328,7,real	0m0.533s
3328,7,user	0m0.188s
3328,7,sys	0m0.192s
3328,8,
3328,8,real	0m0.529s
3328,8,user	0m0.178s
3328,8,sys	0m0.206s
3328,9,
3328,9,real	0m0.530s
3328,9,user	0m0.185s
3328,9,sys	0m0.203s
3328,10,
3328,10,real	0m0.530s
3328,10,user	0m0.187s
3328,10,sys	0m0.215s
3584,1,
3584,1,real	0m0.532s
3584,1,user	0m0.214s
3584,1,sys	0m0.198s
3584,2,
3584,2,real	0m0.530s
3584,2,user	0m0.205s
3584,2,sys	0m0.216s
3584,3,
3584,3,real	0m0.535s
3584,3,user	0m0.202s
3584,3,sys	0m0.221s
3584,4,
3584,4,real	0m0.533s
3584,4,user	0m0.198s
3584,4,sys	0m0.223s
3584,5,
3584,5,real	0m0.529s
3584,5,user	0m0.168s
3584,5,sys	0m0.236s
3584,6,
3584,6,real	0m0.631s
3584,6,user	0m0.205s
3584,6,sys	0m0.224s
3584,7,
3584,7,real	0m0.532s
3584,7,user	0m0.226s
3584,7,sys	0m0.191s
3584,8,
3584,8,real	0m0.533s
3584,8,user	0m0.183s
3584,8,sys	0m0.231s
3584,9,
3584,9,real	0m0.531s
3584,9,user	0m0.187s
3584,9,sys	0m0.247s
3584,10,
3584,10,real	0m0.531s
3584,10,user	0m0.221s
3584,10,sys	0m0.221s
3840,1,
3840,1,real	0m0.532s
3840,1,user	0m0.220s
3840,1,sys	0m0.231s
3840,2,
3840,2,real	0m0.534s
3840,2,user	0m0.258s
3840,2,sys	0m0.186s
3840,3,
3840,3,real	0m0.534s
3840,3,user	0m0.215s
3840,3,sys	0m0.255s
3840,4,
3840,4,real	0m0.532s
3840,4,user	0m0.216s
3840,4,sys	0m0.240s
3840,5,
3840,5,real	0m0.533s
3840,5,user	0m0.227s
3840,5,sys	0m0.222s
3840,6,
3840,6,real	0m0.532s
3840,6,user	0m0.210s
3840,6,sys	0m0.236s
3840,7,
3840,7,real	0m0.531s
3840,7,user	0m0.225s
3840,7,sys	0m0.224s
3840,8,
3840,8,real	0m0.532s
3840,8,user	0m0.227s
3840,8,sys	0m0.222s
3840,9,
3840,9,real	0m0.535s
3840,9,user	0m0.232s
3840,9,sys	0m0.223s
3840,10,
3840,10,real	0m0.533s
3840,10,user	0m0.230s
3840,10,sys	0m0.223s
4096,1,
4096,1,real	0m0.632s
4096,1,user	0m0.249s
4096,1,sys	0m0.221s
4096,2,
4096,2,real	0m0.531s
4096,2,user	0m0.247s
4096,2,sys	0m0.218s
4096,3,
4096,3,real	0m0.631s
4096,3,user	0m0.266s
4096,3,sys	0m0.230s
4096,4,
4096,4,real	0m0.631s
4096,4,user	0m0.254s
4096,4,sys	0m0.234s
4096,5,
4096,5,real	0m0.633s
4096,5,user	0m0.244s
4096,5,sys	0m0.236s
4096,6,
4096,6,real	0m0.531s
4096,6,user	0m0.221s
4096,6,sys	0m0.244s
4096,7,
4096,7,real	0m0.533s
4096,7,user	0m0.236s
4096,7,sys	0m0.240s
4096,8,
4096,8,real	0m0.633s
4096,8,user	0m0.259s
4096,8,sys	0m0.220s
4096,9,
4096,9,real	0m0.536s
4096,9,user	0m0.243s
4096,9,sys	0m0.227s
4096,10,
4096,10,real	0m0.632s
4096,10,user	0m0.250s
4096,10,sys	0m0.238s
