256, 0:0.434 , 0:0.052 , 0:0.185
512, 0:0.432 , 0:0.116 , 0:0.193
768, 0:0.634 , 0:0.248 , 0:0.189
1024, 0:0.833 , 0:0.624 , 0:0.181
1280, 0:1.735 , 0:1.374 , 0:0.183
1536, 0:3.737 , 0:3.351 , 0:0.206
1792, 0:6.942 , 0:6.508 , 0:0.226
2048, 0:17.856 , 0:17.527 , 0:0.246
2304, 0:18.654 , 0:18.295 , 0:0.249
2560, 0:28.869 , 0:28.404 , 0:0.326
2816, 0:40.985 , 0:40.636 , 0:0.271
3072, 1:2.814 , 1:2.432 , 0:0.309
3328, 1:10.719 , 1:10.443 , 0:0.303
3584, 1:34.450 , 1:34.120 , 0:0.360
3840, 1:56.879 , 1:56.374 , 0:0.436
4096, 3:7.472 , 3:7.104 , 0:0.479
4352, 2:57.353 , 2:56.975 , 0:0.487
4608, 3:49.725 , 3:49.352 , 0:0.620
4864, 4:14.350 , 4:13.851 , 0:0.696
5120, 6:2.989 , 6:2.630 , 0:0.675
5376, 6:21.131 , 6:20.590 , 0:0.881
5632, 7:42.317 , 7:41.858 , 0:0.916
5888, 8:51.915 , 8:51.451 , 0:1.031
6144, 13:9.333 , 13:8.854 , 0:1.449
6400, 11:37.208 , 11:36.838 , 0:1.115
6656, 14:33.231 , 14:32.719 , 0:1.372
6912, 14:58.157 , 14:57.747 , 0:1.409
7168, 19:45.125 , 19:44.431 , 0:1.829
7424, 20:24.246 , 20:23.394 , 0:2.129
7680, 24:33.692 , 24:33.239 , 0:2.167
7936, 25:52.888 , 25:52.200 , 0:2.211
8192, 33:5.016 , 33:4.598 , 0:2.712
