8192, 0:0.330 , 0:0.048 , 0:0.163
9216, 0:0.330 , 0:0.051 , 0:0.162
10240, 0:0.333 , 0:0.040 , 0:0.171
11264, 0:0.332 , 0:0.056 , 0:0.159
12288, 0:0.332 , 0:0.045 , 0:0.162
13312, 0:0.333 , 0:0.060 , 0:0.151
14336, 0:0.330 , 0:0.060 , 0:0.153
15360, 0:0.333 , 0:0.052 , 0:0.163
16384, 0:0.332 , 0:0.039 , 0:0.173
17408, 0:0.333 , 0:0.060 , 0:0.151
18432, 0:0.330 , 0:0.043 , 0:0.170
19456, 0:0.330 , 0:0.048 , 0:0.168
20480, 0:0.330 , 0:0.056 , 0:0.159
21504, 0:0.329 , 0:0.051 , 0:0.162
22528, 0:0.332 , 0:0.055 , 0:0.163
23552, 0:0.331 , 0:0.048 , 0:0.172
24576, 0:0.330 , 0:0.055 , 0:0.167
25600, 0:0.332 , 0:0.060 , 0:0.160
26624, 0:0.330 , 0:0.060 , 0:0.158
27648, 0:0.330 , 0:0.060 , 0:0.162
28672, 0:0.333 , 0:0.065 , 0:0.154
29696, 0:0.330 , 0:0.043 , 0:0.170
30720, 0:0.331 , 0:0.040 , 0:0.179
31744, 0:0.332 , 0:0.048 , 0:0.179
32768, 0:0.331 , 0:0.062 , 0:0.160
33792, 0:0.333 , 0:0.069 , 0:0.162
34816, 0:0.330 , 0:0.057 , 0:0.164
35840, 0:0.333 , 0:0.059 , 0:0.166
36864, 0:0.330 , 0:0.065 , 0:0.159
37888, 0:0.332 , 0:0.076 , 0:0.156
38912, 0:0.351 , 0:0.058 , 0:0.166
39936, 0:0.332 , 0:0.056 , 0:0.176
40960, 0:0.335 , 0:0.060 , 0:0.176
41984, 0:0.330 , 0:0.044 , 0:0.182
43008, 0:0.435 , 0:0.060 , 0:0.177
44032, 0:0.335 , 0:0.044 , 0:0.192
45056, 0:0.334 , 0:0.055 , 0:0.178
46080, 0:0.430 , 0:0.060 , 0:0.174
47104, 0:0.334 , 0:0.073 , 0:0.163
48128, 0:0.333 , 0:0.047 , 0:0.187
49152, 0:0.433 , 0:0.059 , 0:0.179
50176, 0:0.335 , 0:0.067 , 0:0.166
51200, 0:0.431 , 0:0.053 , 0:0.185
52224, 0:0.335 , 0:0.055 , 0:0.182
53248, 0:0.433 , 0:0.069 , 0:0.169
54272, 0:0.435 , 0:0.075 , 0:0.170
55296, 0:0.432 , 0:0.059 , 0:0.180
56320, 0:0.432 , 0:0.061 , 0:0.178
57344, 0:0.429 , 0:0.062 , 0:0.170
58368, 0:0.433 , 0:0.082 , 0:0.160
59392, 0:0.430 , 0:0.075 , 0:0.161
60416, 0:0.435 , 0:0.087 , 0:0.156
61440, 0:0.433 , 0:0.072 , 0:0.164
62464, 0:0.434 , 0:0.071 , 0:0.174
63488, 0:0.438 , 0:0.076 , 0:0.173
64512, 0:0.437 , 0:0.081 , 0:0.174
65536, 0:0.436 , 0:0.082 , 0:0.169
