20, 0:0.831 , 0:0.417 , 0:0.297
21, 0:0.931 , 0:0.418 , 0:0.325
22, 0:0.932 , 0:0.453 , 0:0.315
23, 0:0.932 , 0:0.497 , 0:0.308
24, 0:0.932 , 0:0.497 , 0:0.336
25, 0:1.031 , 0:0.495 , 0:0.355
26, 0:1.033 , 0:0.551 , 0:0.329
27, 0:1.034 , 0:0.550 , 0:0.356
28, 0:1.035 , 0:0.606 , 0:0.335
29, 0:1.131 , 0:0.603 , 0:0.354
30, 0:1.135 , 0:0.629 , 0:0.347
31, 0:1.134 , 0:0.597 , 0:0.409
32, 0:1.131 , 0:0.682 , 0:0.349
33, 0:1.234 , 0:0.694 , 0:0.361
34, 0:1.237 , 0:0.666 , 0:0.417
35, 0:1.234 , 0:0.752 , 0:0.358
36, 0:1.231 , 0:0.712 , 0:0.414
37, 0:1.336 , 0:0.732 , 0:0.425
38, 0:1.334 , 0:0.768 , 0:0.418
39, 0:1.334 , 0:0.784 , 0:0.427
40, 0:1.337 , 0:0.744 , 0:0.497
41, 0:1.432 , 0:0.845 , 0:0.420
42, 0:1.433 , 0:0.829 , 0:0.457
43, 0:1.432 , 0:0.865 , 0:0.445
44, 0:1.535 , 0:0.917 , 0:0.424
45, 0:1.538 , 0:0.863 , 0:0.503
46, 0:1.534 , 0:0.853 , 0:0.542
47, 0:1.534 , 0:0.947 , 0:0.459
48, 0:1.634 , 0:0.950 , 0:0.495
49, 0:1.633 , 0:0.962 , 0:0.504
50, 0:1.634 , 0:0.978 , 0:0.507
51, 0:1.636 , 0:0.991 , 0:0.516
52, 0:1.735 , 0:1.029 , 0:0.524
53, 0:1.734 , 0:1.052 , 0:0.501
54, 0:1.734 , 0:1.113 , 0:0.480
55, 0:1.733 , 0:1.057 , 0:0.555
56, 0:1.835 , 0:1.107 , 0:0.538
57, 0:1.835 , 0:1.142 , 0:0.518
58, 0:1.831 , 0:1.144 , 0:0.543
59, 0:1.934 , 0:1.131 , 0:0.592
60, 0:1.936 , 0:1.197 , 0:0.557
61, 0:1.936 , 0:1.232 , 0:0.542
62, 0:1.934 , 0:1.304 , 0:0.531
63, 0:1.936 , 0:1.194 , 0:0.647
64, 0:2.035 , 0:1.298 , 0:0.578
65, 0:2.038 , 0:1.269 , 0:0.628
66, 0:2.032 , 0:1.306 , 0:0.605
67, 0:2.032 , 0:1.298 , 0:0.635
68, 0:2.132 , 0:1.364 , 0:0.588
69, 0:2.135 , 0:1.332 , 0:0.651
70, 0:2.132 , 0:1.423 , 0:0.590
71, 0:2.130 , 0:1.389 , 0:0.637
72, 0:2.232 , 0:1.336 , 0:0.701
73, 0:2.232 , 0:1.477 , 0:0.607
74, 0:2.232 , 0:1.482 , 0:0.627
75, 0:2.231 , 0:1.492 , 0:0.631
76, 0:2.339 , 0:1.525 , 0:0.653
77, 0:2.336 , 0:1.587 , 0:0.590
78, 0:2.330 , 0:1.468 , 0:0.741
79, 0:2.331 , 0:1.535 , 0:0.701
80, 0:2.433 , 0:1.606 , 0:0.647
81, 0:2.435 , 0:1.674 , 0:0.622
82, 0:2.437 , 0:1.651 , 0:0.670
83, 0:2.539 , 0:1.658 , 0:0.694
84, 0:2.531 , 0:1.644 , 0:0.737
85, 0:2.533 , 0:1.640 , 0:0.766
86, 0:2.534 , 0:1.656 , 0:0.770
87, 0:2.643 , 0:1.799 , 0:0.661
88, 0:2.635 , 0:1.696 , 0:0.755
89, 0:2.634 , 0:1.793 , 0:0.719
90, 0:2.735 , 0:1.793 , 0:0.758
91, 0:2.734 , 0:1.890 , 0:0.683
92, 0:2.734 , 0:1.842 , 0:0.751
93, 0:2.731 , 0:1.904 , 0:0.715
94, 0:2.839 , 0:1.788 , 0:0.878
95, 0:2.838 , 0:1.931 , 0:0.759
96, 0:2.835 , 0:1.893 , 0:0.807
97, 0:2.833 , 0:1.936 , 0:0.786
98, 0:2.834 , 0:1.941 , 0:0.783
99, 0:2.932 , 0:1.899 , 0:0.856
100, 0:2.937 , 0:1.915 , 0:0.863
101, 0:2.942 , 0:1.959 , 0:0.873
102, 0:2.939 , 0:1.915 , 0:0.916
103, 0:3.036 , 0:1.977 , 0:0.863
104, 0:3.034 , 0:2.058 , 0:0.835
