256, 0:0.334 , 0:0.098 , 0:0.169
512, 0:0.432 , 0:0.195 , 0:0.177
768, 0:0.534 , 0:0.286 , 0:0.183
1024, 0:0.741 , 0:0.401 , 0:0.259
1280, 0:1.042 , 0:0.665 , 0:0.319
1536, 0:1.475 , 0:0.990 , 0:0.436
1792, 0:2.007 , 0:1.387 , 0:0.574
2048, 0:2.748 , 0:1.962 , 0:0.731
2304, 0:3.929 , 0:2.966 , 0:0.913
2560, 0:4.907 , 0:3.586 , 0:1.253
2816, 0:6.279 , 0:4.576 , 0:1.661
3072, 0:8.854 , 0:6.469 , 0:2.338
3328, 0:10.213 , 0:7.554 , 0:2.618
3584, 0:12.407 , 0:9.107 , 0:3.262
3840, 0:18.561 , 0:13.541 , 0:4.986
4096, 0:17.773 , 0:13.133 , 0:4.600
4352, 0:21.889 , 0:16.058 , 0:5.801
4608, 0:31.012 , 0:22.673 , 0:8.317
4864, 0:30.699 , 0:22.741 , 0:7.936
5120, 0:38.011 , 0:28.098 , 0:9.883
5376, 0:48.315 , 0:35.470 , 0:12.837
5632, 0:47.736 , 0:35.279 , 0:12.441
5888, 0:55.104 , 0:40.323 , 0:14.785
6144, 1:14.476 , 0:54.731 , 0:19.732
6400, 1:13.642 , 0:54.387 , 0:19.271
6656, 1:21.499 , 0:59.782 , 0:21.752
6912, 1:46.096 , 1:17.817 , 0:28.248
7168, 1:43.430 , 1:15.612 , 0:27.847
7424, 1:56.366 , 1:24.948 , 0:31.395
7680, 2:49.724 , 2:4.630 , 0:45.192
7936, 2:21.741 , 1:43.964 , 0:37.830
8192, 2:37.179 , 1:55.894 , 0:41.347
