5, 0:0.330 , 0:0.061 , 0:0.146
6, 0:0.330 , 0:0.038 , 0:0.171
7, 0:0.333 , 0:0.051 , 0:0.169
8, 0:0.334 , 0:0.044 , 0:0.183
9, 0:0.333 , 0:0.072 , 0:0.163
10, 0:0.431 , 0:0.063 , 0:0.177
11, 0:0.433 , 0:0.077 , 0:0.175
12, 0:0.432 , 0:0.083 , 0:0.184
13, 0:0.435 , 0:0.107 , 0:0.181
14, 0:0.431 , 0:0.124 , 0:0.172
15, 0:0.429 , 0:0.143 , 0:0.179
16, 0:0.531 , 0:0.151 , 0:0.192
17, 0:0.534 , 0:0.160 , 0:0.212
18, 0:0.532 , 0:0.174 , 0:0.232
19, 0:0.633 , 0:0.213 , 0:0.237
20, 0:0.631 , 0:0.256 , 0:0.219
21, 0:0.632 , 0:0.256 , 0:0.268
22, 0:0.730 , 0:0.302 , 0:0.258
23, 0:0.730 , 0:0.346 , 0:0.270
24, 0:0.830 , 0:0.396 , 0:0.283
25, 0:0.934 , 0:0.468 , 0:0.277
26, 0:0.930 , 0:0.459 , 0:0.343
27, 0:1.031 , 0:0.551 , 0:0.328
28, 0:1.136 , 0:0.656 , 0:0.324
29, 0:1.234 , 0:0.728 , 0:0.330
30, 0:1.333 , 0:0.783 , 0:0.357
31, 0:1.341 , 0:0.822 , 0:0.419
32, 0:1.432 , 0:0.877 , 0:0.452
33, 0:1.635 , 0:0.986 , 0:0.456
34, 0:1.733 , 0:1.018 , 0:0.545
35, 0:1.837 , 0:1.199 , 0:0.483
36, 0:1.932 , 0:1.251 , 0:0.574
37, 0:2.037 , 0:1.304 , 0:0.635
38, 0:2.234 , 0:1.489 , 0:0.607
39, 0:2.434 , 0:1.579 , 0:0.666
40, 0:2.538 , 0:1.657 , 0:0.747
41, 0:2.738 , 0:1.806 , 0:0.776
42, 0:2.934 , 0:1.920 , 0:0.821
43, 0:3.036 , 0:2.036 , 0:0.903
44, 0:3.437 , 0:2.316 , 0:0.938
45, 0:3.637 , 0:2.409 , 0:1.082
46, 0:3.835 , 0:2.624 , 0:1.076
47, 0:4.044 , 0:2.884 , 0:1.063
48, 0:4.339 , 0:3.019 , 0:1.171
49, 0:4.539 , 0:3.153 , 0:1.279
50, 0:4.836 , 0:3.376 , 0:1.310
51, 0:5.145 , 0:3.580 , 0:1.410
52, 0:5.442 , 0:3.790 , 0:1.491
53, 0:5.741 , 0:4.015 , 0:1.540
54, 0:6.042 , 0:4.400 , 0:1.483
55, 0:6.342 , 0:4.586 , 0:1.601
56, 0:6.644 , 0:4.663 , 0:1.811
57, 0:7.145 , 0:5.077 , 0:1.883
58, 0:7.342 , 0:5.286 , 0:1.910
59, 0:7.745 , 0:5.587 , 0:1.967
60, 0:8.143 , 0:5.814 , 0:2.170
61, 0:8.543 , 0:6.240 , 0:2.114
62, 0:8.845 , 0:6.487 , 0:2.260
63, 0:9.248 , 0:6.816 , 0:2.339
64, 0:9.748 , 0:7.099 , 0:2.521
65, 0:10.144 , 0:7.446 , 0:2.564
66, 0:10.644 , 0:7.647 , 0:2.815
67, 0:11.147 , 0:7.984 , 0:2.981
68, 0:11.546 , 0:8.521 , 0:2.914
69, 0:12.052 , 0:8.778 , 0:3.160
70, 0:12.647 , 0:9.276 , 0:3.225
71, 0:13.246 , 0:9.767 , 0:3.308
72, 0:13.650 , 0:10.058 , 0:3.419
73, 0:14.253 , 0:10.533 , 0:3.571
74, 0:14.753 , 0:10.873 , 0:3.774
75, 0:15.453 , 0:11.497 , 0:3.839
76, 0:15.950 , 0:11.772 , 0:4.077
77, 0:16.655 , 0:12.267 , 0:4.215
78, 0:17.257 , 0:12.736 , 0:4.325
79, 0:17.852 , 0:13.227 , 0:4.464
80, 0:18.657 , 0:13.731 , 0:4.769
81, 0:19.254 , 0:14.467 , 0:4.617
82, 0:19.958 , 0:15.087 , 0:4.760
83, 0:20.662 , 0:15.601 , 0:4.902
84, 0:21.459 , 0:16.181 , 0:5.121
85, 0:22.162 , 0:16.569 , 0:5.502
86, 0:22.963 , 0:17.175 , 0:5.636
87, 0:23.764 , 0:17.626 , 0:6.001
88, 0:24.460 , 0:18.141 , 0:6.221
89, 0:25.363 , 0:18.900 , 0:6.300
90, 0:26.265 , 0:19.396 , 0:6.707
91, 0:27.167 , 0:20.356 , 0:6.665
92, 0:27.465 , 0:20.448 , 0:6.879
93, 0:28.165 , 0:21.189 , 0:6.822
94, 0:29.072 , 0:21.851 , 0:7.147
95, 0:30.070 , 0:22.501 , 0:7.420
96, 0:30.969 , 0:23.258 , 0:7.616
97, 0:31.975 , 0:24.072 , 0:7.736
98, 0:32.971 , 0:24.549 , 0:8.298
99, 0:33.977 , 0:25.493 , 0:8.324
100, 0:34.972 , 0:26.328 , 0:8.565
