256,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",1056768,1056768,1056768,1056768,0,63410,2,12,8,8,0,0,1048576,1048576,8192,8192,1048576,1048576,8192,8192,1048608,1048615,8193,8197,0,0,5,0,4148784,0,0,8388608,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,4096,8420457,7176381,541003,8257536,132120576,131989504,0,0,1310720,524288,0,0,0,0,0,524288,4096,0,270336,4038068,125474868,125933595,4096,0,0,1572864,524288
512,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",8421376,8421376,8421376,8421376,32348,32348,23758,23758,23746,23764,32364,32316,8388608,8388608,32768,32768,8356220,8356252,28672,28672,8499012,8499033,32769,32773,0,0,1,4,35188920,0,0,67108864,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,16384,78704116,57016832,4260352,65536000,1048576000,1048051712,0,0,10485760,4194304,0,0,0,0,0,4194304,16384,0,2129920,34994210,1106743806,1106489394,16384,0,0,12582912,4194304
768,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",28386820,28383740,28385280,28385280,2488856,2531396,50710,50698,50710,50700,2478176,2491860,28311552,28311552,73728,73728,25811288,25800344,64512,64512,28421956,28421977,73733,73729,0,0,5,0,141811528,0,0,226492416,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,36864,359351689,191987812,14303477,220594176,3529506816,3528327168,0,0,35389440,14155776,0,0,0,0,0,14155776,36864,0,7151616,141632880,4512644938,4514607057,36864,0,0,42467328,14155776
1024,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",67241988,67237884,67237884,67241988,13153520,13417272,79512,79526,79506,79524,13152268,13154994,67108864,67108864,131072,131072,53935376,53934988,114688,114688,67219364,67219353,131077,131073,0,0,1,4,361527396,0,0,536870912,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,65536,955897437,454557794,33816828,522190848,8355053568,8352956416,0,0,83886080,33554432,0,0,0,0,0,33554432,65536,0,16908288,361426439,11522433470,11539946699,65536,0,0,100663296,33554432
1280,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",131263980,131289620,131279364,131274236,31761236,31795940,116454,116428,116433,116449,31760260,31761128,131072000,131072000,204800,204800,99493756,99492556,179200,179200,131292872,131292875,204800,204806,0,0,4,1,793951976,0,0,1048576000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,102400,2223367616,887193698,65945880,1019084800,16305356800,16302080000,0,0,163840000,65536000,0,0,0,0,0,65536000,102400,0,32972800,793800272,25338612118,25345051799,102400,0,0,196608000,65536000
1536,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",226787328,226787328,226781176,226793480,56762900,56768602,161530,161544,161545,161533,56762892,56762922,226492416,226492416,294912,294912,170265020,170265080,258048,258048,227044308,227044385,294913,294917,0,0,5,0,1373829900,0,0,1811939328,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,147456,3841859220,1532362852,113836282,1760034816,28160557056,28155838464,0,0,283115520,113246208,0,0,0,0,0,113246208,147456,0,56918016,1373627756,43875232826,43842966079,147456,0,0,339738624,113246208
1792,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",360062976,360062976,360070152,360055800,90694109,90690857,214750,214699,214773,214777,90693547,90693742,359661568,359661568,401408,401408,269743432,269742947,351232,351232,360434220,360434317,401409,401413,0,0,1,4,2239107040,0,0,2877292544,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,200704,6346107780,2432532735,180634056,2793799680,44700794880,44694372352,0,0,449576960,179830784,0,0,0,0,0,179830784,200704,0,90316800,2238955870,71551009246,71609322873,200704,0,0,539492352,179830784
2048,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",537403400,537387000,537395200,537395200,135362961,135362960,276165,276242,276151,276203,135362937,135363044,536870912,536870912,524288,524288,402391040,402391040,458752,458752,537753920,537754039,524288,524294,0,0,0,5,2817252868,0,0,4294967296,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,262144,7371670289,3630170543,269484776,4169138176,66706210816,66697822208,0,0,671088640,268435456,0,0,0,0,0,268435456,262144,0,134742016,2817054436,90037317690,90000898578,262144,0,0,805306368,268435456
2304,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",765066232,765084680,765084680,765066232,193277318,193107378,346276,345906,346304,346304,193276960,193277288,764411904,764411904,663552,663552,572960452,572960526,580291,580307,766065880,766066099,663552,663558,0,0,4,1,4643947644,0,0,6115295232,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,331776,13420855040,5167743488,383533568,5934809088,94956945408,94946328576,0,0,955514880,382205952,0,0,0,0,0,382205952,331776,0,191766528,4643797827,148469445066,147888764222,331776,0,0,1146617856,382205952
2560,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",1049410572,1049379828,1049395200,1049395200,264889155,265051669,423723,423948,423722,423729,264889254,264889513,1048576000,1048576000,819200,819200,786002560,786002480,716795,716795,1050893844,1050894145,819205,819201,0,0,5,0,6378788324,0,0,8388608000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,409600,17898503697,7087718498,525926647,8139571200,130233139200,130220032000,0,0,1310720000,524288000,0,0,0,0,0,524288000,409600,0,262963200,6378541524,203961401728,208125923777,409600,0,0,1572864000,524288000
