"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int, int)",9469952,9469952,4489216,4489216,0,136,6,116,2,4,4,8,0,0,0,0,2228224,2228224,2228224,2228224,16384,16384,16384,16384,2228224,2228224,2228224,2228224,16384,16384,16384,16384,2228248,2228240,2228248,2228256,16384,16389,16385,16384,0,0,0,0,4,1,0,0,9754808,0,0,33554432,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,2048,28137738,8444160,1190144,10823680,346357760,346161152,0,0,0,0,0,0,0,0,0,1048576,2048,0,141312,9446694,553682648,73993502,256,0,0,0,0
"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int, int)",75628544,75628544,35782656,35782656,21033,22324,17616,16976,8828,8788,8754,8768,10289,10744,11471,10916,17825792,17825792,17825792,17825792,65536,65536,65536,65536,17815032,17814992,17815000,17814968,63488,63488,63488,63488,17828128,17828616,17829288,17828776,65536,65537,65536,65541,0,0,0,0,0,1,0,4,75983380,0,0,268435456,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,226621404,67330304,9478400,86286336,2761162752,2760376320,0,0,0,0,0,0,0,0,0,8388608,8192,0,1089536,75877676,4443480042,608921775,1024,0,0,0,0
"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int, int)",604504064,604504064,285736960,285736960,4300428,4317667,84158,84476,42086,42072,42044,42056,2148288,2152140,2157734,2153540,142606336,142606336,142606336,142606336,262144,262144,262144,262144,140476572,140476564,140476576,140476564,245775,245776,245775,245776,142627552,142631880,142637960,142633336,262144,262149,262144,262145,0,0,0,0,4,1,0,0,615812212,0,0,2147483648,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,1847699190,537755904,75661568,689078272,22050504704,22047358976,0,0,0,0,0,0,0,0,0,67108864,32768,0,8552448,615251095,36448643610,4955606030,4096,0,0,0,0
"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int, int)",4833935360,4833935360,2283798528,2283798528,34278420,34364865,299258,299220,149613,149645,149675,149658,17124198,17154222,17196811,17164603,1140850688,1140850688,1140850688,1140850688,1048576,1048576,1048576,1048576,1123874908,1123875138,1123874778,1123874748,978622,978632,978626,978633,1140998824,1141028976,1141071408,1141039192,1048576,1048582,1048576,1048576,0,0,0,0,0,5,0,0,4954055252,0,0,17179869184,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,14910772714,4298506496,604635392,5507776512,176248848384,176236265472,0,0,0,0,0,0,0,0,0,536870912,131072,0,67764224,4953713343,294916282972,39916032031,16384,0,0,0,0
"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",301343766,302049053,1316375,1317384,658246,658129,658181,658238,150560023,150783743,151147432,150886206,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",4194304,4194304,4194304,4194304,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",3863418,3863486,3863369,3863420,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",4194309,4194304,4194305,4194304,0,0,0,0,1,4,0,0,"<OVERFLOW>",0,0,137438953472,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,524288,120960241800,34373894400,4834459904,44042813440,1409370030080,1409319698432,0,0,0,0,0,0,0,0,0,4294967296,524288,0,539492352,40044545894,2405430629266,321439788114,65536,0,0,0,0
"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",4977904922,5005702605,8526228,8516596,4263712,4262516,4263695,4263767,2487013875,2490891047,2499144535,2493759017,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",16777216,16777216,16777216,16777216,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",13030057,13031335,13029942,13029889,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",16777221,16777216,16777216,16777217,0,0,0,0,4,0,0,1,"<OVERFLOW>",0,0,1099511627776,0,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,2097152,3003555290414,274934530304,38665191680,352264912896,11272477212672,11272275886080,0,0,0,0,0,0,0,0,0,34359738368,2097152,0,4305453056,829225033881,50373256291382,"<OVERFLOW>",262144,0,0,0,0
