"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,KB,GB/s,,,,
0.695680,4.748200e-05,,,,,,,,,,256.000000,5.141751,"GeForce GTX 750 (0)","1","7","[CUDA memcpy HtoD]"
0.695795,4.703400e-05,,,,,,,,,,256.000000,5.190726,"GeForce GTX 750 (0)","1","7","[CUDA memcpy HtoD]"
0.695868,2.299910e-03,16,16,1,16,16,1,27,0,0,,,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int, int) [105]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
0.669400,1.820260e-04,,,,,,,,,,1.000000,5.364962,"GeForce GTX 750 (0)","1","7","[CUDA memcpy HtoD]"
0.669815,1.905370e-04,,,,,,,,,,1.000000,5.125317,"GeForce GTX 750 (0)","1","7","[CUDA memcpy HtoD]"
0.670011,0.018272,32,32,1,16,16,1,27,0,0,,,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int, int) [105]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
0.712685,1.160015e-03,,,,,,,,,,4.000000,3.367413,"GeForce GTX 750 (0)","1","7","[CUDA memcpy HtoD]"
0.714067,1.058556e-03,,,,,,,,,,4.000000,3.690168,"GeForce GTX 750 (0)","1","7","[CUDA memcpy HtoD]"
0.715134,0.147488,64,64,1,16,16,1,27,0,0,,,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int, int) [105]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
0.778075,4.990759e-03,,,,,,,,,,16.000000,3.130786,"GeForce GTX 750 (0)","1","7","[CUDA memcpy HtoD]"
0.783348,4.958539e-03,,,,,,,,,,16.000000,3.151130,"GeForce GTX 750 (0)","1","7","[CUDA memcpy HtoD]"
0.788350,1.068081,128,128,1,16,16,1,27,0,0,,,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int, int) [105]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
1.086311,0.020230,,,,,,,,,,64.000000,3.089461,"GeForce GTX 750 (0)","1","7","[CUDA memcpy HtoD]"
1.106762,0.019918,,,,,,,,,,64.000000,3.137858,"GeForce GTX 750 (0)","1","7","[CUDA memcpy HtoD]"
1.126723,8.486704,256,256,1,16,16,1,27,0,0,,,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int, int) [105]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
2.372419,0.080352,,,,,,,,,,256.000000,3.111327,"GeForce GTX 750 (0)","1","7","[CUDA memcpy HtoD]"
2.453027,0.081062,,,,,,,,,,256.000000,3.084069,"GeForce GTX 750 (0)","1","7","[CUDA memcpy HtoD]"
2.534134,175.412875,512,512,1,16,16,1,27,0,0,,,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int, int) [105]"
