"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int, int)",3153920,3153920,1056768,1056768,0,0,91,1224,58,33,53,36,0,0,0,0,524288,524288,524288,524288,2048,2048,2048,2048,524288,524288,524288,524288,2048,2048,2048,2048,524288,524288,524304,524296,2048,2049,2048,2053,0,0,0,0,0,0,0,5,2693752,0,0,33554432,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,2048,1059482,8444160,1190144,10823680,346357760,346161152,0,0,0,0,0,0,0,0,0,1048576,2048,0,141312,2674474,159614096,20679763,256,0,0,0,0
"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int, int)",25198592,25198592,8421376,8421376,724099,685072,16952,16681,8491,8461,8537,8588,364331,359768,361713,358798,4194304,4194304,4194304,4194304,8192,8192,8192,8192,3830397,3833614,3826790,3830597,4096,4096,4096,4096,4194304,4194312,4194312,4194312,8193,8193,8192,8196,0,0,0,0,0,1,0,4,21418608,0,0,268435456,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,8735350,67330304,9478400,86286336,2761162752,2760376320,0,0,0,0,0,0,0,0,0,8388608,8192,0,1089536,21373549,1273184964,171336228,1024,0,0,0,0
"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int, int)",201457664,201457664,67239936,67239936,12998185,12915356,66486,66039,33238,33248,33256,33252,6494504,6503681,6466687,6496041,33554432,33554432,33554432,33554432,32768,32768,32768,32768,27258417,27274210,27269987,27285156,16384,16384,16384,16384,33561440,33562880,33564904,33563376,32769,32769,32768,32772,0,0,0,0,1,0,4,0,173197048,0,0,2147483648,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,74039542,537755904,75661568,689078272,22050504704,22047358976,0,0,0,0,0,0,0,0,0,67108864,32768,0,8552448,173062401,10009384264,1376424829,4096,0,0,0,0
"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int, int)",1611137024,1611137024,537395200,537395200,151413209,150951969,263298,263698,131646,131652,131630,131646,75772013,75641221,75502424,75594404,268435456,268435456,268435456,268435456,131072,131072,131072,131072,192840525,192960367,193059921,193033968,65536,65536,65536,65536,268480096,268489216,268501968,268492232,131072,131076,131074,131072,0,0,0,0,4,0,1,0,1451466964,0,0,17179869184,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,913387985,4298506496,604635392,5507776512,176248848384,176236265472,0,0,0,0,0,0,0,0,0,536870912,131072,0,67764224,1451066240,79165994560,11704495264,16384,0,0,0,0
"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int, int)",12886999040,12886999040,4297064448,4297064448,1380953017,1369669420,1049884,1049356,524936,524948,524934,524952,690545755,690407262,689648869,689967579,2147483648,2147483648,2147483648,2147483648,524288,524288,524288,524288,1460782792,1461274676,1461938003,1461759096,262144,262144,262144,262144,2147866992,2147945072,2148054784,2147971408,524288,524292,524289,524289,0,0,0,0,0,4,1,0,12496498100,0,0,137438953472,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,524288,10976876373,34373894400,4834459904,44042813440,1409370030080,1409319698432,0,0,0,0,0,0,0,0,0,4294967296,524288,0,539492352,12495785907,639030373422,99701417122,65536,0,0,0,0
"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",4196356,4177497,2098182,2098174,2098170,2098170,5975303940,5974972404,5972267368,5973086984,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",2097152,2097152,2097152,2097152,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1048576,1048576,1048576,1048576,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",2097157,2097152,2097152,2097153,0,0,0,0,1,4,0,0,"<OVERFLOW>",0,0,1099511627776,0,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,2097152,113529888055,274934530304,38665191680,352264912896,11272477212672,11272275886080,0,0,0,0,0,0,0,0,0,34359738368,2097152,0,4305453056,106744981451,5271135318860,853253942248,262144,0,0,0,0
