"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,KB,GB/s,,,,
0.673089,9.115700e-05,,,,,,,,,,512.000000,5.356487,"GeForce GTX 750 (0)","1","7","[CUDA memcpy HtoD]"
0.673187,8.754100e-05,32,1,1,128,1,1,18,1.639200e+04,0.000000,,,"GeForce GTX 750 (0)","1","7","subSeqMax(int*, int*, int, int) [106]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,MB,GB/s,,,,
0.676299,1.954640e-04,,,,,,,,,,1.000000,4.996125,"GeForce GTX 750 (0)","1","7","[CUDA memcpy HtoD]"
0.676501,1.402070e-04,32,1,1,128,1,1,18,1.639200e+04,0.000000,,,"GeForce GTX 750 (0)","1","7","subSeqMax(int*, int*, int, int) [106]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,MB,GB/s,,,,
0.669704,5.205750e-04,,,,,,,,,,2.000000,3.751861,"GeForce GTX 750 (0)","1","7","[CUDA memcpy HtoD]"
0.670232,2.764140e-04,32,1,1,128,1,1,18,1.639200e+04,0.000000,,,"GeForce GTX 750 (0)","1","7","subSeqMax(int*, int*, int, int) [106]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,MB,GB/s,,,,
0.666050,1.130323e-03,,,,,,,,,,4.000000,3.455871,"GeForce GTX 750 (0)","1","7","[CUDA memcpy HtoD]"
0.667188,5.789680e-04,32,1,1,128,1,1,18,1.639200e+04,0.000000,,,"GeForce GTX 750 (0)","1","7","subSeqMax(int*, int*, int, int) [106]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,MB,GB/s,,,,
0.680644,2.414740e-03,,,,,,,,,,8.000000,3.235338,"GeForce GTX 750 (0)","1","7","[CUDA memcpy HtoD]"
0.683077,1.115478e-03,32,1,1,128,1,1,18,1.639200e+04,0.000000,,,"GeForce GTX 750 (0)","1","7","subSeqMax(int*, int*, int, int) [106]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,MB,GB/s,,,,
0.685213,4.921785e-03,,,,,,,,,,16.000000,3.174661,"GeForce GTX 750 (0)","1","7","[CUDA memcpy HtoD]"
0.690177,2.117911e-03,32,1,1,128,1,1,18,1.639200e+04,0.000000,,,"GeForce GTX 750 (0)","1","7","subSeqMax(int*, int*, int, int) [106]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,MB,GB/s,,,,
0.668708,0.010153,,,,,,,,,,32.000000,3.078004,"GeForce GTX 750 (0)","1","7","[CUDA memcpy HtoD]"
0.678909,4.108991e-03,32,1,1,128,1,1,18,1.639200e+04,0.000000,,,"GeForce GTX 750 (0)","1","7","subSeqMax(int*, int*, int, int) [106]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,MB,GB/s,,,,
0.660457,0.020735,,,,,,,,,,64.000000,3.014298,"GeForce GTX 750 (0)","1","7","[CUDA memcpy HtoD]"
0.681241,8.135520e-03,32,1,1,128,1,1,18,1.639200e+04,0.000000,,,"GeForce GTX 750 (0)","1","7","subSeqMax(int*, int*, int, int) [106]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,MB,GB/s,,,,
0.666038,0.040815,,,,,,,,,,128.000000,3.062623,"GeForce GTX 750 (0)","1","7","[CUDA memcpy HtoD]"
0.706900,0.015987,32,1,1,128,1,1,18,1.639200e+04,0.000000,,,"GeForce GTX 750 (0)","1","7","subSeqMax(int*, int*, int, int) [106]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,MB,GB/s,,,,
0.664834,0.080846,,,,,,,,,,256.000000,3.092285,"GeForce GTX 750 (0)","1","7","[CUDA memcpy HtoD]"
0.745728,0.031669,32,1,1,128,1,1,18,1.639200e+04,0.000000,,,"GeForce GTX 750 (0)","1","7","subSeqMax(int*, int*, int, int) [106]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,MB,GB/s,,,,
0.671071,0.162435,,,,,,,,,,512.000000,3.078160,"GeForce GTX 750 (0)","1","7","[CUDA memcpy HtoD]"
0.833554,0.063438,32,1,1,128,1,1,18,1.639200e+04,0.000000,,,"GeForce GTX 750 (0)","1","7","subSeqMax(int*, int*, int, int) [106]"
