0.381638,4.572200e-05,,,,,,,,,,256.000000,5.339675,"GeForce GTX 750 (0)","2","14","[CUDA memcpy DtoH]"
0.381678,9.445200e-05,,,,,,,,,,512.000000,5.169623,"GeForce GTX 750 (0)","2","14","[CUDA memcpy DtoH]"
0.397538,1.805850e-04,,,,,,,,,,1.000000,5.407772,"GeForce GTX 750 (0)","2","14","[CUDA memcpy DtoH]"
0.412412,3.486590e-04,,,,,,,,,,2.000000,5.601820,"GeForce GTX 750 (0)","2","14","[CUDA memcpy DtoH]"
0.455374,9.664680e-04,,,,,,,,,,4.000000,4.041779,"GeForce GTX 750 (0)","2","14","[CUDA memcpy DtoH]"
0.518096,2.150444e-03,,,,,,,,,,8.000000,3.632971,"GeForce GTX 750 (0)","2","14","[CUDA memcpy DtoH]"
0.658039,8.440736e-03,,,,,,,,,,16.000000,1.851142,"GeForce GTX 750 (0)","2","14","[CUDA memcpy DtoH]"
0.947472,0.017182,,,,,,,,,,32.000000,1.818794,"GeForce GTX 750 (0)","2","14","[CUDA memcpy DtoH]"
1.528612,0.035496,,,,,,,,,,64.000000,1.760779,"GeForce GTX 750 (0)","2","14","[CUDA memcpy DtoH]"
2.673925,0.071684,,,,,,,,,,128.000000,1.743752,"GeForce GTX 750 (0)","2","14","[CUDA memcpy DtoH]"
4.941474,0.143030,,,,,,,,,,256.000000,1.747888,"GeForce GTX 750 (0)","2","14","[CUDA memcpy DtoH]"
