"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,KB,GB/s,,,,
0.382222,2.271700e-05,,,,,,,,,,128.000000,5.373523,"GeForce GTX 750 (0)","2","14","[CUDA memcpy HtoD]"
0.382674,0.286745,1,1,1,1,1,1,24,0,128,,,"GeForce GTX 750 (0)","2","14","quicksort(int*, int) [101]"
0.669444,2.358100e-05,,,,,,,,,,128.000000,5.176639,"GeForce GTX 750 (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,KB,GB/s,,,,
0.374162,4.265100e-05,,,,,,,,,,256.000000,5.724148,"GeForce GTX 750 (0)","2","14","[CUDA memcpy HtoD]"
0.374545,0.976643,1,1,1,1,1,1,24,0,128,,,"GeForce GTX 750 (0)","2","14","quicksort(int*, int) [101]"
1.351206,4.722600e-05,,,,,,,,,,256.000000,5.169623,"GeForce GTX 750 (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,KB,GB/s,,,,
0.379258,8.667700e-05,,,,,,,,,,512.000000,5.633343,"GeForce GTX 750 (0)","2","14","[CUDA memcpy HtoD]"
0.379663,3.731245,1,1,1,1,1,1,24,0,128,,,"GeForce GTX 750 (0)","2","14","quicksort(int*, int) [101]"
4.111006,9.381200e-05,,,,,,,,,,512.000000,5.204891,"GeForce GTX 750 (0)","2","14","[CUDA memcpy DtoH]"
