7168,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,16,16,14539,14604,7272,7262,7244,7371,0,4,16,20,7271,7267,7247,7369,88351,86685,89670,84499,88351,86685,89654,84499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90047,86705,90917,85864,7271,7267,7250,7370,1303601253,0,0,349189,0,0,0,0,29154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4205187,2318533,1296068,4205186,0,0,28668,49567,349189,36303,85013573,85013572,1,4122284,28668,0,49567,0,0,0,349189,29154,0,0,0,0,28668,49567,0,0,349189,36303,0,0
7680,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,8,60,15908,15812,7953,7954,7811,7994,8,0,8,0,7959,7959,7818,8000,99014,94095,94033,97324,99014,94095,94049,97324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,101350,95552,94125,98623,7959,7959,7823,8000,1435354236,0,0,384466,0,0,0,0,31736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4596798,2565830,1403759,4596798,0,0,30716,53155,384466,39389,93479921,93479922,1,4507232,30704,12,53140,0,0,0,384466,31736,0,0,0,0,30716,53155,0,0,384466,39389,0,0
8192,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,48,28,16978,17020,8478,8491,8549,8467,8,0,8,8,8481,8498,8556,8473,103832,109624,112701,103482,103816,109624,112701,103482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105916,111019,113948,104818,8485,8498,8561,8468,1588170963,0,0,429623,0,0,0,0,34003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5112376,2842637,1568553,5112376,0,0,32764,56719,429623,42178,103762895,103762894,1,5016568,32764,0,56719,0,0,0,429623,34003,0,0,0,0,32764,56719,0,0,429623,42178,0,0
8704,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,8,24,17636,17765,8857,8777,8885,8881,4,0,8,8,8859,8787,8889,8882,122988,121635,121889,122311,122988,121635,121889,122311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,125336,123204,123702,124134,8859,8787,8894,8882,1813668231,0,0,488823,0,0,0,0,35417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5762300,3197006,1775792,5762300,0,0,34812,60303,488823,44101,118296772,118296772,1,5661560,34812,0,60303,0,0,0,488823,35417,0,0,0,0,34812,60303,0,0,488823,44101,0,0
9216,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,4,20,19037,19011,9555,9484,9507,9479,8,8,12,8,9558,9490,9525,9483,125498,134803,142133,129500,125498,134787,142133,129500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,126799,136208,143492,133384,9559,9491,9526,9483,1973456433,0,0,531918,0,0,0,0,38056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6217493,3506676,1891900,6217492,0,0,36860,63907,531918,47248,128506402,128506402,1,6109992,36846,14,63880,0,0,0,531918,38056,0,0,0,0,36860,63907,0,0,531918,47248,0,0
9728,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,20,20,19887,19890,9983,9904,9933,9950,8,8,8,12,9984,9909,9949,9957,151835,146419,149725,152622,151835,146435,149725,152606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,155503,147782,152696,154134,9986,9909,9949,9958,2221187673,0,0,600585,0,0,0,0,39799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6976105,3908639,2139148,6976106,0,0,38908,67479,600585,49499,144696516,144696516,1,6863192,38908,0,67479,0,0,0,600585,39799,0,0,0,0,38908,67479,0,0,600585,49499,0,0
10240,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,84,16,21251,21208,10630,10607,10580,10629,8,4,8,12,10649,10613,10581,10630,164911,162550,159593,163399,164927,162550,159593,163399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,166631,165203,161422,164931,10643,10617,10584,10630,2385788892,0,0,650453,0,0,0,0,42466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7531255,4227426,2307455,7531254,0,0,40956,71087,650453,52686,155729174,155729174,1,7411488,40956,0,71087,0,0,0,650453,42466,0,0,0,0,40956,71087,0,0,650453,52686,0,0
10752,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,8,16,22294,22122,11234,11061,11071,11055,4,4,8,8,11238,11063,11076,11058,178282,182713,175619,173334,178282,182713,175619,173334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,181219,187712,178243,175606,11244,11067,11081,11059,2619795165,0,0,709948,0,0,0,0,44435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8161869,4613978,2489245,8161868,0,0,43004,74631,709948,55164,170508147,170508148,1,8036352,43004,0,74631,0,0,0,709948,44435,0,0,0,0,43004,74631,0,0,709948,55164,0,0
11264,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,8,76,23233,23419,11605,11628,11716,11700,4,0,8,8,11614,11632,11721,11721,185914,187493,200210,189836,185914,187493,200206,189836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,188782,190901,202993,192647,11615,11632,11721,11714,2812641282,0,0,763437,0,0,0,0,46680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8735990,4965173,2654443,8735990,0,0,45052,78279,763437,57912,183265882,183265882,1,8604308,45038,14,78250,0,0,0,763437,46680,0,0,0,0,45052,78279,0,0,763437,57912,0,0
11776,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,12,24,24221,24396,12116,12108,12182,12213,8,4,8,8,12120,12110,12191,12213,208743,218931,202537,211684,208743,218919,202537,211684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,211444,222216,206302,214932,12122,12110,12191,12213,3094985811,0,0,841883,0,0,0,0,48634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9600998,5420646,2937920,9600998,0,0,47100,81815,841883,60391,201486533,201486534,1,9463528,47100,0,81815,0,0,0,841883,48634,0,0,0,0,47100,81815,0,0,841883,60391,0,0
12288,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,8,28,25235,25444,12611,12625,12702,12744,4,0,324,8,12614,12627,12704,12746,226049,230077,232566,220638,226049,230077,232566,220638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,230685,232924,235226,223265,12618,12628,12705,12750,3318914481,0,0,909330,0,0,0,0,50691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10316286,5851289,3147942,10316286,0,0,49148,85431,909330,62964,216744215,216744214,1,10172896,49148,0,85431,0,0,0,909330,50691,0,0,0,0,49148,85431,0,0,909330,62964,0,0
12800,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,12,16,26038,26346,13016,13023,13180,13165,8,4,8,12,13016,13026,13182,13171,250538,256097,234552,248876,250538,256097,234552,248876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,255629,259001,237655,251979,13020,13026,13183,13176,3635302176,0,0,990063,0,0,0,0,52395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11189951,6330688,3426065,11189950,0,0,51196,88983,990063,65180,236664488,236664488,1,11041196,51196,0,88983,0,0,0,990063,52395,0,0,0,0,51196,88983,0,0,990063,65180,0,0
13312,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,12,16,27429,27417,13741,13689,13691,13725,8,12,8,8,13747,13691,13696,13729,252136,258501,270142,271586,252136,258501,270142,271586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,254963,263453,274823,276822,13752,13693,13696,13730,3858849780,0,0,1052365,0,0,0,0,54863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11850172,6739991,3614079,11850172,0,0,53244,92555,1052365,68154,251221874,251221874,1,11694928,53244,0,92555,0,0,0,1052365,54863,0,0,0,0,53244,92555,0,0,1052365,68154,0,0
13824,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,20,28,27959,27896,13922,14040,13920,13971,322,4,12,16,13921,14057,13923,13983,266019,311907,289989,267918,266003,311907,289989,267918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,269471,316147,292713,273382,13931,14057,13924,13983,4121987922,0,0,1135817,0,0,0,0,55884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12739913,7236638,3894335,12739912,0,0,55292,96163,1135817,69682,269104005,269104004,1,12580332,55292,0,96163,0,0,0,1135817,55884,0,0,0,0,55292,96163,0,0,1135817,69682,0,0
14336,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,16,24,29664,29685,14900,14760,14827,14853,16,12,16,8,14904,14768,14842,14858,285820,322297,311053,277653,285820,322297,311053,277653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,290461,326389,316352,281601,14906,14769,14835,14858,4381038831,0,0,1196823,0,0,0,0,59365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13386880,7653667,4070561,13386880,0,0,57340,99699,1196823,73678,285478441,285478440,1,13219266,57340,0,99699,0,0,0,1196823,59365,0,0,0,0,57340,99699,0,0,1196823,73678,0,0
14848,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,44,28,30127,30405,15043,15075,15182,15234,4,8,8,12,15042,15084,15187,15243,322906,320163,317351,330288,322906,320163,317351,330272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,327921,325783,322670,334568,15046,15084,15187,15239,4717670418,0,0,1290692,0,0,0,0,60548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14373768,8222556,4373691,14373768,0,0,59388,103363,1290692,75373,307074153,307074152,1,14201540,59388,0,103363,0,0,0,1290692,60548,0,0,0,0,59388,103363,0,0,1290692,75373,0,0
15360,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,12,16,31540,31515,15830,15714,15782,15740,12,0,8,24,15835,15723,15786,15741,323690,336809,355917,356811,323678,336809,355917,356811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,328150,340720,360200,360942,15836,15723,15786,15741,4979615883,0,0,1373215,0,0,0,0,63085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15244169,8746287,4629804,15244170,0,0,61436,106919,1373215,78419,324951484,324951484,1,15065336,61436,0,106919,0,0,0,1373215,63085,0,0,0,0,61436,106919,0,0,1373215,78419,0,0
15872,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,16,20,32959,32628,16502,16447,16292,16344,8,4,28,8,16511,16461,16294,16346,361679,367808,358425,359873,361679,367808,358425,359873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367360,374340,365177,366401,16512,16463,16294,16351,5286324693,0,0,1447785,0,0,0,0,65605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16061820,9195256,4888966,16061820,0,0,63484,110491,1447785,81449,344081856,344081856,1,15876406,63484,0,110491,0,0,0,1447785,65605,0,0,0,0,63484,110491,0,0,1447785,81449,0,0
16384,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,16,20,32865,32918,16477,16392,16463,16450,28,4,12,8,16477,16403,16477,16457,399335,401343,384655,380423,399335,401343,384655,380411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,405306,405988,390664,385452,16477,16404,16475,16461,5697886383,0,0,1565744,0,0,0,0,65808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17279020,9904602,5261115,17279020,0,0,65532,114115,1565744,82171,370982403,370982402,1,17090444,65532,0,114115,0,0,0,1565744,65808,0,0,0,0,65532,114115,0,0,1565744,82171,0,0
16896,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,8,24,35012,35002,17561,17457,17509,17499,20,4,328,24,17557,17467,17514,17506,425082,440754,387534,379746,425082,440754,387534,379746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,431930,446158,392269,386014,17564,17461,17515,17500,5894086596,0,0,1633116,0,0,0,0,70031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17999985,10360593,5461229,17999984,0,0,67580,117639,1633116,86905,384991344,384991344,1,17802280,67580,0,117639,0,0,0,1633116,70031,0,0,0,0,67580,117639,0,0,1633116,86905,0,0
17408,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,16,24,36533,36810,18254,18283,18389,18420,4,20,8,12,18267,18283,18391,18425,421495,423573,437820,441110,421495,423565,437820,441110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,427863,428146,444668,446893,18265,18283,18396,18425,6224890803,0,0,1723990,0,0,0,0,73360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18988439,10911808,5770976,18988438,0,0,69628,121215,1723990,90744,406743324,406743324,1,18782936,69628,0,121215,0,0,0,1723990,73360,0,0,0,0,69628,121215,0,0,1723990,90744,0,0
17920,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,16,48,37185,37030,18637,18547,18576,18452,8,4,20,12,18642,18554,18579,18458,459877,456230,456512,450932,459877,456230,456512,450916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,466565,462525,461780,457419,18639,18554,18579,18459,6625988997,0,0,1823535,0,0,0,0,74229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20010399,11531623,6071861,20010398,0,0,71676,124843,1823535,92127,431912838,431912838,1,19800754,71662,14,124818,0,0,0,1823535,74229,0,0,0,0,71676,124843,0,0,1823535,92127,0,0
18432,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,8,28,38171,38285,19104,19092,19100,19191,8,4,16,8,19123,19098,19105,19193,486704,486234,478674,475151,486704,486234,478674,475135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,492951,491761,485570,483251,19118,19098,19106,19197,6999224058,0,0,1926747,0,0,0,0,76513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21121706,12141838,6425866,21121706,0,0,73724,128427,1926747,94925,455730144,455730144,1,20905814,73724,0,128427,0,0,0,1926747,76513,0,0,0,0,73724,128427,0,0,1926747,94925,0,0
18944,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,8,24,37634,37481,18845,18783,18620,18873,4,4,8,8,18854,18790,18626,18880,505454,507435,520311,514632,505454,507435,520311,514632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,511717,516807,527827,521700,18854,18790,18630,18880,7425667143,0,0,2047832,0,0,0,0,75150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22323230,12892822,6772475,22323230,0,0,75772,131979,2047832,94065,483796822,483796822,1,22106606,75772,0,131979,0,0,0,2047832,75150,0,0,0,0,75772,131979,0,0,2047832,94065,0,0
19456,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,48,16,39146,39425,19646,19490,19750,19681,4,8,12,8,19652,19507,19756,19685,551347,512995,539250,541296,551331,512995,539266,541288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,558900,518454,547206,548719,19653,19499,19762,19690,7774059981,0,0,2144864,0,0,0,0,78592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23371784,13484403,7098250,23371784,0,0,77820,135615,2144864,98020,506781145,506781144,1,23147166,77820,0,135615,0,0,0,2144864,78592,0,0,0,0,77820,135615,0,0,2144864,98020,0,0
19968,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,12,16,40849,40952,20437,20428,20465,20495,8,4,12,8,20438,20431,20467,20496,586035,573666,547476,540877,586051,573666,547476,540877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,594340,582583,554640,547694,20442,20437,20467,20496,8144805456,0,0,2248054,0,0,0,0,81832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24493513,14098439,7455545,24493514,0,0,79868,139195,2248054,101789,530733004,530733004,1,24261158,79868,0,139195,0,0,0,2248054,81832,0,0,0,0,79868,139195,0,0,2248054,101789,0,0
20480,"GeForce GTX TITAN Black (2)","3","21","quicksort(int*, int)",0,0,0,0,0,0,0,0,16,28,42347,42323,21126,21228,21142,21186,8,4,36,16,21130,21233,21142,21188,571334,627072,579745,565266,571318,627072,579745,565266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,579190,635133,588244,573022,21131,21234,21147,21189,8490519258,0,0,2343401,0,0,0,0,84693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25481697,14714390,7737265,25481698,0,0,81916,142755,2343401,105154,553774138,553774138,1,25242266,81916,0,142755,0,0,0,2343401,84693,0,0,0,0,81916,142755,0,0,2343401,105154,0,0
