256,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,14,8,4096,4096,2049,2048,2048,2049,8,1458,12,4,2048,2048,2048,2048,524288,524288,524288,524288,524284,524284,524284,524284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,524328,524328,524288,524288,2048,2049,2049,2048,4444884,0,0,33554432,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,65536,6088704,5465220,1377992,194838528,0,0,0,0,1048576,2048,4314705,237900582,256,194641920,0,0,0,0,0,0,1572864,4096,0,0,524288,2048,0,0,0,0,2289834,4096,0,0
512,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,33671,33328,16385,16384,8192,8192,8597,8192,17520,16674,16664,16752,8548,8192,8192,8192,4194304,4194304,4194304,4194304,4177532,4177528,4177676,4177644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,4194347,4194344,4194307,4194344,8193,8192,8196,8197,34145541,0,0,268435456,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,48472064,44663119,10704747,1551106048,0,0,0,0,8388608,8192,32499419,2029951916,1024,1550319616,0,0,0,0,0,0,12582912,16384,0,0,4194304,8192,0,0,0,0,19387154,16384,0,0
768,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,965156,967257,36864,36865,18433,18433,18432,18432,481484,461556,513061,493137,18432,18432,18432,18432,14155776,14155776,14155776,14155776,13680232,13655060,13705012,13671372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14155821,14156955,14155776,14155969,18432,18432,18432,18437,111058446,0,0,905969664,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,589824,163325952,150046378,36010278,5226430464,0,0,0,0,28311552,18432,109777571,6833089168,2304,5224660992,0,0,0,0,0,0,42467328,36864,0,0,14155776,18432,0,0,0,0,65353313,36864,0,0
1024,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,3567320,3686407,65536,65537,32768,32768,32768,32768,1801607,1744896,1825694,1839570,32768,32768,32768,32768,33554432,33554432,33554432,33554432,31926308,31882736,31763826,31708900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,33555724,33554475,33555987,33554448,32770,32769,32773,33097,261681303,0,0,2147483648,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,386826240,355982460,84928653,12378439680,0,0,0,0,67108864,32768,259627181,16481127754,4096,12375293952,0,0,0,0,0,0,100663296,65536,0,0,33554432,32768,0,0,0,0,155701220,65536,0,0
1280,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,8074519,8094696,102401,102400,51200,51200,51200,51200,4038923,4047188,4037444,3999493,51200,51496,51200,51200,65536000,65536000,65536000,65536000,61503130,61494176,61496060,61509372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,4,65536056,65536055,65536000,65538384,51200,51201,51200,51201,508089990,0,0,4194304000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,755148800,692178177,165556801,24164761600,0,0,0,0,131072000,51200,506888977,32183402170,6400,24159846400,0,0,0,0,0,0,196608000,102400,0,0,65536000,51200,0,0,0,0,303452725,102400,0,0
1536,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,14241790,14225922,147456,147456,73728,73728,73728,73729,7105923,7136457,7114239,7136174,73728,73728,73728,73728,113246208,113246208,113246208,113246208,106106058,106140078,106134676,106147384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113247704,113246248,113247936,113246208,73728,73729,73729,73729,877924518,0,0,7247757312,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73728,2359296,1304469504,1196467805,285747099,41743024128,0,0,0,0,226492416,73728,874980621,55767433068,9216,41735946240,0,0,0,0,0,0,339738624,147456,0,0,113246208,73728,0,0,0,0,525160264,147456,0,0
1792,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,22714437,22718882,200705,200704,100352,100353,100352,100352,11357498,11362638,11360336,11358048,100352,100352,100352,100352,179830784,179830784,179830784,179830784,168471456,168479360,168473138,168476264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,179832864,179833287,179832072,179832081,100353,100353,100352,100353,1390816161,0,0,11509170176,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,3211264,2070964224,1898355977,453548011,66270855168,0,0,0,0,359661568,100352,1389431173,88559067876,12544,66261221376,0,0,0,0,0,0,539492352,200704,0,0,179830784,100352,0,0,0,0,833704249,200704,0,0
2048,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,33882002,33905346,262144,262144,131072,131072,131072,131072,16943473,16940322,16940888,16949006,131072,131072,131072,131072,268435456,268435456,268435456,268435456,251505446,251482644,251489638,251494014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,268440041,268437292,268436876,268439167,131072,131073,131073,131072,2075400717,0,0,17179869184,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,3090808832,2833341512,676811228,98905882624,0,0,0,0,536870912,131072,2073618431,132204945062,16384,98893299712,0,0,0,0,0,0,805306368,262144,0,0,268435456,131072,0,0,0,0,1244695504,262144,0,0
2304,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,48304259,48359820,331777,331776,165888,165889,165889,165888,24158671,24160556,24169288,24161454,165888,165888,165888,165888,382205952,382205952,382205952,382205952,358057262,358044342,358016522,358070148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,382210028,382209577,382209681,382208552,165888,165889,165890,165888,2955394671,0,0,24461180928,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165888,5308416,4400179200,4037158750,963374979,140805734400,0,0,0,0,764411904,165888,2953431718,188449936118,20736,140789809152,0,0,0,0,0,0,1146617856,331776,0,0,382205952,165888,0,0,0,0,1773810127,331776,0,0
2560,"GeForce GTX TITAN Black (2)","3","21","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,66414837,66403743,409601,409601,204800,204801,204868,204800,33214393,33193808,33234796,33179544,204800,204800,204800,204800,524288000,524288000,524288000,524288000,491111054,491071258,491110556,491075850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,524291827,524291148,524292921,524293468,204800,204804,204800,204801,4054471749,0,0,33554432000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204800,6553600,6035251200,5539248980,1321442284,193128038400,0,0,0,0,1048576000,204800,4051214534,258524435474,25600,193108377600,0,0,0,0,0,0,1572864000,409600,0,0,524288000,204800,0,0,0,0,2433844993,409600,0,0
