"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,KB,GB/s,,,,
0.244008,8.732200e-05,,,,,,,,,,524.288000,6.004077,"GeForce GT 630 (1)","2","14","[CUDA memcpy HtoD]"
0.244258,2.664300e-05,256,1,1,256,1,1,7,0,0,,,"GeForce GT 630 (1)","2","14","transDouble(double*, int) [186]"
0.244288,8.140200e-05,,,,,,,,,,524.288000,6.440726,"GeForce GT 630 (1)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
0.239893,1.727570e-04,,,,,,,,,,1.048576,6.069659,"GeForce GT 630 (1)","2","14","[CUDA memcpy HtoD]"
0.240143,5.183400e-05,512,1,1,256,1,1,7,0,0,,,"GeForce GT 630 (1)","2","14","transDouble(double*, int) [186]"
0.240199,1.600540e-04,,,,,,,,,,1.048576,6.551389,"GeForce GT 630 (1)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
0.250164,3.477230e-04,,,,,,,,,,2.097152,6.031099,"GeForce GT 630 (1)","2","14","[CUDA memcpy HtoD]"
0.250588,1.023460e-04,1024,1,1,256,1,1,7,0,0,,,"GeForce GT 630 (1)","2","14","transDouble(double*, int) [186]"
0.250694,3.211320e-04,,,,,,,,,,2.097152,6.530498,"GeForce GT 630 (1)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
0.259968,6.966290e-04,,,,,,,,,,4.194304,6.020858,"GeForce GT 630 (1)","2","14","[CUDA memcpy HtoD]"
0.260737,2.046410e-04,2048,1,1,256,1,1,7,0,0,,,"GeForce GT 630 (1)","2","14","transDouble(double*, int) [186]"
0.260945,9.185350e-04,,,,,,,,,,4.194304,4.566297,"GeForce GT 630 (1)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
0.282833,1.393417e-03,,,,,,,,,,8.388608,6.020171,"GeForce GT 630 (1)","2","14","[CUDA memcpy HtoD]"
0.284300,4.066120e-04,4096,1,1,256,1,1,7,0,0,,,"GeForce GT 630 (1)","2","14","transDouble(double*, int) [186]"
0.284710,1.987108e-03,,,,,,,,,,8.388608,4.221516,"GeForce GT 630 (1)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
0.315865,2.806160e-03,,,,,,,,,,16.777216,5.978710,"GeForce GT 630 (1)","2","14","[CUDA memcpy HtoD]"
0.318755,8.119790e-04,8192,1,1,256,1,1,7,0,0,,,"GeForce GT 630 (1)","2","14","transDouble(double*, int) [186]"
0.319570,4.234613e-03,,,,,,,,,,16.777216,3.961924,"GeForce GT 630 (1)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
0.395099,5.635224e-03,,,,,,,,,,33.554432,5.954410,"GeForce GT 630 (1)","2","14","[CUDA memcpy HtoD]"
0.400843,1.624783e-03,16384,1,1,256,1,1,7,0,0,,,"GeForce GT 630 (1)","2","14","transDouble(double*, int) [186]"
0.402471,8.469250e-03,,,,,,,,,,33.554432,3.961913,"GeForce GT 630 (1)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
0.540018,0.011172,,,,,,,,,,67.108864,6.007029,"GeForce GT 630 (1)","2","14","[CUDA memcpy HtoD]"
0.551286,3.249000e-03,32768,1,1,256,1,1,7,0,0,,,"GeForce GT 630 (1)","2","14","transDouble(double*, int) [186]"
0.554539,0.017255,,,,,,,,,,67.108864,3.889283,"GeForce GT 630 (1)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
0.838726,0.022372,,,,,,,,,,134.217728,5.999318,"GeForce GT 630 (1)","2","14","[CUDA memcpy HtoD]"
0.861201,0.034568,,,,,,,,,,134.217728,3.882673,"GeForce GT 630 (1)","2","14","[CUDA memcpy DtoH]"
No kernels were profiled.
No kernels were profiled.
No kernels were profiled.
