0.150020,8.805900e-05,,,,,,,,,,524.288000,5.953826,"GeForce GT 630 (1)","1","7","[CUDA memcpy HtoD]"
0.150182,8.898800e-05,,,,,,,,,,524.288000,5.891671,"GeForce GT 630 (1)","1","7","[CUDA memcpy HtoD]"
0.158820,1.733990e-04,,,,,,,,,,1.048576,6.047186,"GeForce GT 630 (1)","1","7","[CUDA memcpy HtoD]"
0.159131,1.743270e-04,,,,,,,,,,1.048576,6.014995,"GeForce GT 630 (1)","1","7","[CUDA memcpy HtoD]"
0.154129,3.497420e-04,,,,,,,,,,2.097152,5.996283,"GeForce GT 630 (1)","1","7","[CUDA memcpy HtoD]"
0.154615,3.486860e-04,,,,,,,,,,2.097152,6.014443,"GeForce GT 630 (1)","1","7","[CUDA memcpy HtoD]"
0.155180,6.987480e-04,,,,,,,,,,4.194304,6.002599,"GeForce GT 630 (1)","1","7","[CUDA memcpy HtoD]"
0.156021,6.978190e-04,,,,,,,,,,4.194304,6.010590,"GeForce GT 630 (1)","1","7","[CUDA memcpy HtoD]"
0.155791,1.398067e-03,,,,,,,,,,8.388608,6.000147,"GeForce GT 630 (1)","1","7","[CUDA memcpy HtoD]"
0.157358,1.404212e-03,,,,,,,,,,8.388608,5.973890,"GeForce GT 630 (1)","1","7","[CUDA memcpy HtoD]"
0.159928,2.817671e-03,,,,,,,,,,16.777216,5.954285,"GeForce GT 630 (1)","1","7","[CUDA memcpy HtoD]"
0.162911,2.796584e-03,,,,,,,,,,16.777216,5.999182,"GeForce GT 630 (1)","1","7","[CUDA memcpy HtoD]"
0.164407,5.593758e-03,,,,,,,,,,33.554432,5.998549,"GeForce GT 630 (1)","1","7","[CUDA memcpy HtoD]"
0.170168,5.606494e-03,,,,,,,,,,33.554432,5.984922,"GeForce GT 630 (1)","1","7","[CUDA memcpy HtoD]"
0.168490,0.011209,,,,,,,,,,67.108864,5.986904,"GeForce GT 630 (1)","1","7","[CUDA memcpy HtoD]"
0.179865,0.011190,,,,,,,,,,67.108864,5.997159,"GeForce GT 630 (1)","1","7","[CUDA memcpy HtoD]"
0.193278,0.022384,,,,,,,,,,134.217728,5.996231,"GeForce GT 630 (1)","1","7","[CUDA memcpy HtoD]"
0.215933,0.022442,,,,,,,,,,134.217728,5.980731,"GeForce GT 630 (1)","1","7","[CUDA memcpy HtoD]"
0.244281,0.044776,,,,,,,,,,268.435456,5.995120,"GeForce GT 630 (1)","1","7","[CUDA memcpy HtoD]"
0.289320,0.044889,,,,,,,,,,268.435456,5.979932,"GeForce GT 630 (1)","1","7","[CUDA memcpy HtoD]"
0.316442,0.089548,,,,,,,,,,536.870912,5.995336,"GeForce GT 630 (1)","1","7","[CUDA memcpy HtoD]"
0.406265,0.089548,,,,,,,,,,536.870912,5.995327,"GeForce GT 630 (1)","1","7","[CUDA memcpy HtoD]"
0.486229,0.179642,,,,,,,,,,1.073742,5.977135,"GeForce GT 630 (1)","1","7","[CUDA memcpy HtoD]"
