"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,KB,GB/s,,,,
0.248969,8.953100e-05,,,,,,,,,,524.288000,5.855938,"GeForce GT 630 (1)","2","14","[CUDA memcpy HtoD]"
0.249060,2.651800e-05,256,1,1,256,1,1,7,0,0,,,"GeForce GT 630 (1)","2","14","transComplexFloat(float2*, int) [186]"
0.249091,8.169100e-05,,,,,,,,,,524.288000,6.417941,"GeForce GT 630 (1)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
0.249166,1.765340e-04,,,,,,,,,,1.048576,5.939796,"GeForce GT 630 (1)","2","14","[CUDA memcpy HtoD]"
0.249345,5.193700e-05,512,1,1,256,1,1,7,0,0,,,"GeForce GT 630 (1)","2","14","transComplexFloat(float2*, int) [186]"
0.249400,1.602140e-04,,,,,,,,,,1.048576,6.544846,"GeForce GT 630 (1)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
0.260243,3.538020e-04,,,,,,,,,,2.097152,5.927474,"GeForce GT 630 (1)","2","14","[CUDA memcpy HtoD]"
0.260599,1.024800e-04,1024,1,1,256,1,1,7,0,0,,,"GeForce GT 630 (1)","2","14","transComplexFloat(float2*, int) [186]"
0.260705,3.212920e-04,,,,,,,,,,2.097152,6.527246,"GeForce GT 630 (1)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
0.284420,7.092360e-04,,,,,,,,,,4.194304,5.913834,"GeForce GT 630 (1)","2","14","[CUDA memcpy HtoD]"
0.285131,2.040300e-04,2048,1,1,256,1,1,7,0,0,,,"GeForce GT 630 (1)","2","14","transComplexFloat(float2*, int) [186]"
0.285339,6.613990e-04,,,,,,,,,,4.194304,6.341564,"GeForce GT 630 (1)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
0.316032,1.436902e-03,,,,,,,,,,8.388608,5.837982,"GeForce GT 630 (1)","2","14","[CUDA memcpy HtoD]"
0.317471,4.069940e-04,4096,1,1,256,1,1,7,0,0,,,"GeForce GT 630 (1)","2","14","transComplexFloat(float2*, int) [186]"
0.317881,1.304877e-03,,,,,,,,,,8.388608,6.428658,"GeForce GT 630 (1)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
0.395587,2.830698e-03,,,,,,,,,,16.777216,5.926883,"GeForce GT 630 (1)","2","14","[CUDA memcpy HtoD]"
0.398419,8.136800e-04,8192,1,1,256,1,1,7,0,0,,,"GeForce GT 630 (1)","2","14","transComplexFloat(float2*, int) [186]"
0.399237,2.579386e-03,,,,,,,,,,16.777216,6.504345,"GeForce GT 630 (1)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
0.540010,5.675888e-03,,,,,,,,,,33.554432,5.911750,"GeForce GT 630 (1)","2","14","[CUDA memcpy HtoD]"
0.545687,1.624588e-03,16384,1,1,256,1,1,7,0,0,,,"GeForce GT 630 (1)","2","14","transComplexFloat(float2*, int) [186]"
0.547316,5.143442e-03,,,,,,,,,,33.554432,6.523731,"GeForce GT 630 (1)","2","14","[CUDA memcpy DtoH]"
