256,"GeForce GTX 980 (0)","2","14","matMul(float*, float*, float*, int)",1081344,1081344,136320,136672,16,28020,4103,144,4097,4106,24,16,103808,103648,32768,32768,100864,100992,32768,32768,101120,101223,32772,32770,0,0,4,1,3402156,0,0,2097152,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,2048,11718320,901872,533504,1966080,62914560,62783488,0,0,655360,65536,0,0,0,0,0,65536,2048,0,36864,3304295,206094724,25809818,256,1572864,458752,2621440,524288
512,"GeForce GTX 980 (0)","2","14","matMul(float*, float*, float*, int)",8519680,8519680,999424,1013312,16108,15984,16406,16392,16386,16396,16056,16080,875296,875296,131072,131072,796644,796664,126976,126976,836676,836711,131076,131074,0,0,0,5,26113556,0,0,16777216,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,92202877,7013103,4228096,15466496,494927872,494403584,0,0,5242880,524288,0,0,0,0,0,524288,8192,0,278528,25864110,1643606432,205577457,1024,12582912,3670016,20971520,4194304
768,"GeForce GTX 980 (0)","2","14","matMul(float*, float*, float*, int)",28606464,28606464,3199287,3214727,685264,792446,49128,49204,49148,49178,685556,685244,2911086,2913104,294912,294912,2191794,2192833,282615,282617,2869722,2871447,294913,294917,0,0,1,4,87786228,0,0,56623104,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,18432,310859308,23446255,14230528,51904512,1660944384,1659764736,0,0,17694720,1769472,0,0,0,0,0,1769472,18432,0,921600,87159248,5545767696,693303727,2304,42467328,12386304,70778880,14155776
1024,"GeForce GTX 980 (0)","2","14","matMul(float*, float*, float*, int)",67633152,67633152,7407040,7456240,2810802,2720288,78316,77810,78310,78324,2810952,2810678,6907352,6907352,524288,524288,4635268,4635328,502992,502984,6960720,6960727,524288,524294,0,0,0,5,208239396,0,0,134217728,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,737278033,55313139,33686528,122683392,3925868544,3923771392,0,0,41943040,4194304,0,0,0,0,0,4194304,32768,0,2162688,206648374,13156341292,1645620845,4096,100663296,29360128,167772160,33554432
1280,"GeForce GTX 980 (0)","2","14","matMul(float*, float*, float*, int)",131891200,131891200,14369485,14474614,5600876,5624586,116552,114816,116502,116592,5601100,5600656,13603163,13602536,819200,819200,7491110,7485361,777180,777272,14209058,14207050,819205,819201,0,0,1,4,403834476,0,0,262144000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,51200,1439689524,107725551,65741824,239206400,7654604800,7651328000,0,0,81920000,8192000,0,0,0,0,0,8192000,51200,0,4198400,403364446,25740357282,3217848135,6400,196608000,57344000,327680000,65536000
1536,"GeForce GTX 980 (0)","2","14","matMul(float*, float*, float*, int)",227721472,227622656,27347767,27522844,14190111,14207714,160355,160580,160282,160324,14190715,14191676,26253473,26257842,1179648,1179648,12287532,12291567,1107085,1107087,26719303,26722168,1179649,1179653,0,0,5,0,700191760,0,0,452984832,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,73728,2489159823,185795311,113542144,412876800,13212057600,13207339008,0,0,141557760,14155776,0,0,0,0,0,14155776,73728,0,7225344,697273685,44443114782,5554748205,9216,339738624,99090432,566231040,113246208
1792,"GeForce GTX 980 (0)","2","14","matMul(float*, float*, float*, int)",361324800,361209600,43241066,43801930,22814248,22656670,214030,213918,214012,213978,22814356,22814928,41917026,41914706,1605632,1605632,19467496,19465813,1506139,1506093,42956687,42954950,1605636,1605634,0,0,4,1,1108863744,0,0,719323136,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,100352,3953703610,294634224,180233216,655097856,20963131392,20956708864,0,0,224788480,22478848,0,0,0,0,0,22478848,100352,0,11440128,1107462830,70654885724,8831588952,12544,539492352,157351936,899153920,179830784
2048,"GeForce GTX 980 (0)","2","14","matMul(float*, float*, float*, int)",539033856,538902272,66630048,66939824,34368256,34380290,275634,275614,275625,275633,34368250,34368292,64687784,64687784,2097152,2097152,30453366,30453346,1966080,1966080,64505540,64505617,2097188,2097170,0,0,0,5,1652657428,0,0,1073741824,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,5895626380,439354368,268960768,977272832,31272730624,31264342016,0,0,335544320,33554432,0,0,0,0,0,33554432,131072,0,17039360,1651198361,105353416534,13169324380,16384,805306368,234881024,1342177280,268435456
2304,"GeForce GTX 980 (0)","2","14","matMul(float*, float*, float*, int)",767140096,766992128,96027679,96065727,49171336,49215142,345214,345382,345257,345233,49170664,49169908,93389298,93395692,2654208,2654208,44319469,44324488,2488320,2488320,92789638,92797933,2654208,2654214,0,0,0,5,2355293416,0,0,1528823808,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,165888,8401324575,625066733,382870528,1390804992,44505759744,44495142912,0,0,477757440,47775744,0,0,0,0,0,47775744,165888,0,24219648,2352751116,150204519180,18777541787,20736,1146617856,334430208,1911029760,382205952
2560,"GeForce GTX 980 (0)","2","14","matMul(float*, float*, float*, int)",1052017152,1051688448,131818199,132326186,67368222,67364732,423222,423095,423179,423209,67368046,67368886,128798817,128791968,3276800,3276800,61852985,61849590,3072000,3072000,129806505,129798624,3276804,3276802,0,0,4,1,3229985292,0,0,2097152000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,204800,11524412610,856884224,525108224,1907097600,61027123200,61014016000,0,0,655360000,65536000,0,0,0,0,0,65536000,204800,0,33177600,3227079931,206060939274,25762050022,25600,1572864000,458752000,2621440000,524288000
