5.121212,5.056000e-06,256,1,1,256,1,1,10,0,0,,,"Tesla K20c (0)","2","14","vectorAdd(float const *, float const *, float*, int) [365]"
5.127651,9.600000e-06,512,1,1,256,1,1,10,0,0,,,"Tesla K20c (0)","2","14","vectorAdd(float const *, float const *, float*, int) [365]"
5.157566,2.361600e-05,1024,1,1,256,1,1,10,0,0,,,"Tesla K20c (0)","2","14","vectorAdd(float const *, float const *, float*, int) [365]"
5.189684,4.694600e-05,2048,1,1,256,1,1,10,0,0,,,"Tesla K20c (0)","2","14","vectorAdd(float const *, float const *, float*, int) [365]"
5.155097,9.017900e-05,4096,1,1,256,1,1,10,0,0,,,"Tesla K20c (0)","2","14","vectorAdd(float const *, float const *, float*, int) [365]"
5.162622,1.790120e-04,8192,1,1,256,1,1,10,0,0,,,"Tesla K20c (0)","2","14","vectorAdd(float const *, float const *, float*, int) [365]"
5.339694,3.589200e-04,16384,1,1,256,1,1,10,0,0,,,"Tesla K20c (0)","2","14","vectorAdd(float const *, float const *, float*, int) [365]"
5.496632,7.127530e-04,32768,1,1,256,1,1,10,0,0,,,"Tesla K20c (0)","2","14","vectorAdd(float const *, float const *, float*, int) [365]"
5.873789,1.415106e-03,65536,1,1,256,1,1,10,0,0,,,"Tesla K20c (0)","2","14","vectorAdd(float const *, float const *, float*, int) [365]"
6.629182,2.847010e-03,131072,1,1,256,1,1,10,0,0,,,"Tesla K20c (0)","2","14","vectorAdd(float const *, float const *, float*, int) [365]"
8.130657,5.663234e-03,262144,1,1,256,1,1,10,0,0,,,"Tesla K20c (0)","2","14","vectorAdd(float const *, float const *, float*, int) [365]"
10.809437,0.011325,524288,1,1,256,1,1,10,0,0,,,"Tesla K20c (0)","2","14","vectorAdd(float const *, float const *, float*, int) [365]"
16.513685,0.022680,1048576,1,1,256,1,1,10,0,0,,,"Tesla K20c (0)","2","14","vectorAdd(float const *, float const *, float*, int) [365]"
