"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,KB,GB/s,,,,
5.096209,1.248100e-05,,,,,,,,,,65.536000,5.250861,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
5.096255,1.251200e-05,,,,,,,,,,65.536000,5.237852,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
5.096304,6.636900e-05,8,8,1,16,16,1,17,0,0,,,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int) [366]"
5.096374,1.235300e-05,,,,,,,,,,65.536000,5.305270,"Tesla K20c (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,KB,GB/s,,,,
5.066962,4.432100e-05,,,,,,,,,,262.144000,5.914668,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
5.067087,4.428900e-05,,,,,,,,,,262.144000,5.918941,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
5.067137,4.318180e-04,16,16,1,16,16,1,17,0,0,,,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int) [366]"
5.067573,4.150500e-05,,,,,,,,,,262.144000,6.315962,"Tesla K20c (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
5.164629,1.687720e-04,,,,,,,,,,1.048576,6.212974,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
5.165099,1.687720e-04,,,,,,,,,,1.048576,6.212974,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
5.165274,3.302990e-03,32,32,1,16,16,1,17,0,0,,,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int) [366]"
5.168581,1.582440e-04,,,,,,,,,,1.048576,6.626324,"Tesla K20c (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
5.150960,1.072153e-03,,,,,,,,,,4.194304,3.912039,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
5.152337,1.046297e-03,,,,,,,,,,4.194304,4.008713,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
5.153391,0.025985,64,64,1,16,16,1,17,0,0,,,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int) [366]"
5.179380,1.039897e-03,,,,,,,,,,4.194304,4.033384,"Tesla K20c (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
5.204940,4.543400e-03,,,,,,,,,,16.777216,3.692657,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
5.209786,4.547304e-03,,,,,,,,,,16.777216,3.689486,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
5.214340,0.206965,128,128,1,16,16,1,17,0,0,,,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int) [366]"
5.421308,6.703065e-03,,,,,,,,,,16.777216,2.502917,"Tesla K20c (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
5.530732,0.017550,,,,,,,,,,67.108864,3.823800,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
5.548565,0.017476,,,,,,,,,,67.108864,3.840030,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
5.566048,1.654599,256,256,1,16,16,1,17,0,0,,,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int) [366]"
7.220651,0.028417,,,,,,,,,,67.108864,2.361536,"Tesla K20c (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
6.731750,0.075556,,,,,,,,,,268.435456,3.552824,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
6.808117,0.072122,,,,,,,,,,268.435456,3.721980,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
6.880245,13.282160,512,512,1,16,16,1,17,0,0,,,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int) [366]"
20.162409,0.118588,,,,,,,,,,268.435456,2.263606,"Tesla K20c (0)","2","14","[CUDA memcpy DtoH]"
