5.113359,8.697800e-05,,,,,,,,,,524.288000,6.027823,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
5.113195,1.689000e-04,,,,,,,,,,1.048576,6.208265,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
5.162258,4.644910e-04,,,,,,,,,,2.097152,4.514946,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
5.147671,1.023224e-03,,,,,,,,,,4.194304,4.099106,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
5.071179,2.229909e-03,,,,,,,,,,8.388608,3.761861,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
5.236617,4.626029e-03,,,,,,,,,,16.777216,3.626699,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
5.337943,9.274616e-03,,,,,,,,,,33.554432,3.617878,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
5.363570,0.017581,,,,,,,,,,67.108864,3.817163,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
5.745326,0.034920,,,,,,,,,,134.217728,3.843582,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
6.496628,0.070298,,,,,,,,,,268.435456,3.818537,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
7.935406,0.142851,,,,,,,,,,536.870912,3.758259,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
