"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,KB,GB/s,,,,
5.155688,8.710600e-05,,,,,,,,,,524.288000,6.018965,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
5.155781,1.022430e-04,32,1,1,128,1,1,24,1.639200e+04,0.000000,,,"Tesla K20c (0)","2","14","subSeqMax(int*, int*, int, int) [364]"
5.155887,2.656000e-06,,,,,,,,,,2.560000,0.963855,"Tesla K20c (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,MB,GB/s,,,,
5.197440,1.714600e-04,,,,,,,,,,1.048576,6.115572,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
5.197617,1.703400e-04,32,1,1,128,1,1,24,1.639200e+04,0.000000,,,"Tesla K20c (0)","2","14","subSeqMax(int*, int*, int, int) [364]"
5.197792,2.720000e-06,,,,,,,,,,2.560000e-03,0.941176,"Tesla K20c (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,MB,GB/s,,,,
5.084694,4.655470e-04,,,,,,,,,,2.097152,4.504705,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
5.085166,3.394000e-04,32,1,1,128,1,1,24,1.639200e+04,0.000000,,,"Tesla K20c (0)","2","14","subSeqMax(int*, int*, int, int) [364]"
5.085510,2.752000e-06,,,,,,,,,,2.560000e-03,0.930233,"Tesla K20c (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,MB,GB/s,,,,
5.114414,1.011320e-03,,,,,,,,,,4.194304,4.147356,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
5.115432,6.599200e-04,32,1,1,128,1,1,24,1.639200e+04,0.000000,,,"Tesla K20c (0)","2","14","subSeqMax(int*, int*, int, int) [364]"
5.116096,2.816000e-06,,,,,,,,,,2.560000e-03,0.909091,"Tesla K20c (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,MB,GB/s,,,,
5.109675,4.593165e-03,,,,,,,,,,16.777216,3.652648,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
5.114275,2.547996e-03,32,1,1,128,1,1,24,1.639200e+04,0.000000,,,"Tesla K20c (0)","2","14","subSeqMax(int*, int*, int, int) [364]"
5.116827,2.977000e-06,,,,,,,,,,2.560000e-03,0.859926,"Tesla K20c (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,MB,GB/s,,,,
5.057822,9.123158e-03,,,,,,,,,,33.554432,3.677940,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
5.066952,5.068600e-03,32,1,1,128,1,1,24,1.639200e+04,0.000000,,,"Tesla K20c (0)","2","14","subSeqMax(int*, int*, int, int) [364]"
5.072025,2.912000e-06,,,,,,,,,,2.560000e-03,0.879121,"Tesla K20c (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,MB,GB/s,,,,
5.122362,0.018550,,,,,,,,,,67.108864,3.617778,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
5.140919,0.010075,32,1,1,128,1,1,24,1.639200e+04,0.000000,,,"Tesla K20c (0)","2","14","subSeqMax(int*, int*, int, int) [364]"
5.150997,3.104000e-06,,,,,,,,,,2.560000e-03,0.824742,"Tesla K20c (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,MB,GB/s,,,,
5.158552,0.036629,,,,,,,,,,134.217728,3.664268,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
5.195188,0.020134,32,1,1,128,1,1,24,1.639200e+04,0.000000,,,"Tesla K20c (0)","2","14","subSeqMax(int*, int*, int, int) [364]"
5.215326,2.976000e-06,,,,,,,,,,2.560000e-03,0.860215,"Tesla K20c (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,MB,GB/s,,,,
5.096739,0.070749,,,,,,,,,,268.435456,3.794198,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
5.167861,0.040265,32,1,1,128,1,1,24,1.639200e+04,0.000000,,,"Tesla K20c (0)","2","14","subSeqMax(int*, int*, int, int) [364]"
5.208131,3.040000e-06,,,,,,,,,,2.560000e-03,0.842105,"Tesla K20c (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,MB,GB/s,,,,
5.287854,0.149678,,,,,,,,,,536.870912,3.586851,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
5.438066,0.081053,32,1,1,128,1,1,24,1.639200e+04,0.000000,,,"Tesla K20c (0)","2","14","subSeqMax(int*, int*, int, int) [364]"
5.519122,2.944000e-06,,,,,,,,,,2.560000e-03,0.869565,"Tesla K20c (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,GB,GB/s,,,,
5.394751,0.290593,,,,,,,,,,1.073742,3.695005,"Tesla K20c (0)","2","14","[CUDA memcpy HtoD]"
5.685882,0.163832,32,1,1,128,1,1,24,1.639200e+04,0.000000,,,"Tesla K20c (0)","2","14","subSeqMax(int*, int*, int, int) [364]"
5.849718,2.912000e-06,,,,,,,,,,2.560000e-06,0.879121,"Tesla K20c (0)","2","14","[CUDA memcpy DtoH]"
