Tesla K40c (0),1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,12245,12043,5998,5850,2053,2049,2053,2053,4117,4116,4108,4104,2048,2048,2048,2048,65536,65536,65536,65536,61440,61440,61440,61440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,65636,65642,65671,65579,2052,2050,2059,2053,1486719,0,0,2097152,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,65536,1767424,1640910,187328,56557568,655360,65536,0,0,65536,2048,1366240,73842090,256,56426496,0,0,0,0,0,0,131072,4096,131072,0,65536,2048,0,0,786432,65578,131137,4096,0,0
Tesla K40c (0),1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,48349,47770,23928,23995,8211,8200,8209,8206,16576,16495,16446,16737,8192,8192,8192,8192,524288,524288,524288,524288,507872,507896,507872,507856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,524388,524389,524351,524328,8211,8200,8216,8206,10712775,0,0,16777216,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,13885440,13029996,1401792,444334080,5242880,524288,0,0,524288,8192,10495253,646580618,1024,443809792,0,0,0,0,0,0,1048576,16384,1048576,0,524288,8192,0,0,6291456,524580,1048614,16384,0,0
Tesla K40c (0),1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,6015192,6012020,90822,90608,32902,32819,32887,32853,2038686,2038314,2034219,2035183,32768,32768,32768,32768,4194304,4194304,4194304,4194304,2158488,2159540,2155504,2161048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4195312,4195812,4195401,4194864,32902,32818,32902,32861,90743715,0,0,134217728,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,110067712,104656052,10852928,3522166784,41943040,4194304,0,0,4194304,32768,86169941,5222130954,4096,3520069632,0,0,0,0,0,0,8388608,65536,8388608,0,4194304,32768,0,0,50331648,4194474,8390690,65536,0,0
Tesla K40c (0),1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,50940215,50949596,366712,367092,131965,131404,131874,131640,17239187,17241417,17242627,17247865,131072,131072,131072,131072,33554432,33554432,33554432,33554432,16317126,16314670,16318754,16311450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,33565931,33564043,33561710,33560672,131967,131405,131970,131685,733134159,0,0,1073741824,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,876478464,836137147,85372992,28047310848,335544320,33554432,0,0,33554432,131072,692376684,41962798484,16384,28038922240,0,0,0,0,0,0,67108864,262144,67108864,0,33554432,131072,0,0,402653184,33555373,67125556,262144,0,0
Tesla K40c (0),1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,404634065,404602048,1469786,1468201,529503,526240,528982,527602,136534357,136553723,136554196,136525991,524288,524288,524288,524288,268435456,268435456,268435456,268435456,131944254,131931452,132100412,131938960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,268499717,268498423,268492579,268481699,529514,526230,529547,527869,5658132213,0,0,8589934592,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524288,16777216,6995574784,6684240799,677118016,223858393088,2684354560,268435456,0,0,268435456,524288,5483051564,340874076676,65536,223824838656,0,0,0,0,0,0,536870912,1048576,536870912,0,268435456,524288,0,0,3221225472,268440307,536994799,1048576,0,0
Tesla K40c (0),1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,3259395983,3259338658,6162875,6156548,2138692,2112608,2134494,2123441,1089901842,1089942551,1089909918,1089918165,2097152,2097152,2097152,2097152,2147483648,2147483648,2147483648,2147483648,1057935382,1057147660,1057847670,1057953010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,2148003104,2147996892,2147928272,2147870227,2138729,2112565,2138688,6393872,44786339697,0,0,68719476736,0,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2097152,67108864,55899586560,53448720466,5393873984,<OVERFLOW>,21474836480,2147483648,0,0,2147483648,2097152,43475394801,<OVERFLOW>,262144,<OVERFLOW>,0,0,0,0,0,0,4294967296,4194304,4294967296,0,2147483648,2097152,0,0,25769803776,2147513369,4295873748,4194304,0,0
